Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060499,-,-,-,25.77,-80.18,-5,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2008,1,1,0,30,24.3,0,22.400000000000002,0,0,0,89.01,3
2008,1,1,1,30,24.200000000000003,0,22.3,0,0,0,89.12,2.8000000000000003
2008,1,1,2,30,24.200000000000003,3,22.200000000000003,0,0,0,88.44,2.6
2008,1,1,3,30,24.1,3,22,0,0,0,88.14,2.4000000000000004
2008,1,1,4,30,24,1,21.900000000000002,0,0,0,87.98,2.2
2008,1,1,5,30,24,1,21.8,0,0,0,87.26,1.9000000000000001
2008,1,1,6,30,24,3,21.6,0,0,0,86.56,1.7000000000000002
2008,1,1,7,30,24.3,3,21.6,24,0,24,84.69,1.5
2008,1,1,8,30,24.700000000000003,3,21.6,104,159,146,83.15,1.5
2008,1,1,9,30,25,3,21.6,168,338,314,81.21000000000001,1.4000000000000001
2008,1,1,10,30,25.400000000000002,2,21.5,232,355,430,78.9,1.2000000000000002
2008,1,1,11,30,25.8,2,21.3,295,258,459,76.3,0.9
2008,1,1,12,30,26.1,2,21.1,271,421,548,73.98,0.7000000000000001
2008,1,1,13,30,26.3,8,20.900000000000002,214,11,221,72.15,0.7000000000000001
2008,1,1,14,30,26.3,3,20.8,211,27,225,71.62,0.9
2008,1,1,15,30,26.200000000000003,7,20.8,140,415,307,72.32000000000001,1.1
2008,1,1,16,30,25.8,7,21,72,374,157,74.72,1.5
2008,1,1,17,30,25.3,7,21.200000000000003,7,0,7,78.05,2.2
2008,1,1,18,30,25,8,21.400000000000002,0,0,0,80.33,2.6
2008,1,1,19,30,24,7,21.5,0,0,0,85.95,4.6000000000000005
2008,1,1,20,30,23.200000000000003,7,21.1,0,0,0,88.18,6
2008,1,1,21,30,22.3,7,20,0,0,0,87,7.2
2008,1,1,22,30,21.3,7,18.3,0,0,0,83.19,8.3
2008,1,1,23,30,20.3,1,16.400000000000002,0,0,0,78.07000000000001,9.200000000000001
2008,1,2,0,30,19.200000000000003,7,14.3,0,0,0,73.48,9.600000000000001
2008,1,2,1,30,18.1,7,12.5,0,0,0,70.02,9.8
2008,1,2,2,30,17,7,11.100000000000001,0,0,0,68.3,9.8
2008,1,2,3,30,15.9,3,10,0,0,0,67.92,10
2008,1,2,4,30,14.8,2,9.1,0,0,0,68.54,10.3
2008,1,2,5,30,13.8,2,8.4,0,0,0,69.8,10.4
2008,1,2,6,30,13,1,7.9,0,0,0,71.03,10.4
2008,1,2,7,30,12.600000000000001,8,7.5,25,126,33,71.10000000000001,10.4
2008,1,2,8,30,12.700000000000001,7,7.1000000000000005,53,640,222,68.51,10.3
2008,1,2,9,30,13,1,6.6000000000000005,73,859,444,64.96000000000001,10.200000000000001
2008,1,2,10,30,13.4,1,6.2,80,939,605,61.550000000000004,10
2008,1,2,11,30,13.8,0,5.9,83,980,708,59.050000000000004,9.700000000000001
2008,1,2,12,30,14.200000000000001,2,5.9,196,626,609,57.58,9.4
2008,1,2,13,30,14.5,0,6,88,965,693,56.75,9.1
2008,1,2,14,30,14.700000000000001,0,6.1000000000000005,82,927,582,56.32,8.9
2008,1,2,15,30,14.700000000000001,0,6.1000000000000005,72,846,414,56.370000000000005,8.8
2008,1,2,16,30,14.3,0,6,54,677,209,57.56,8.6
2008,1,2,17,30,13.8,1,5.9,15,219,22,58.92,8.700000000000001
2008,1,2,18,30,13.600000000000001,2,5.800000000000001,0,0,0,59.07,8.8
2008,1,2,19,30,12.600000000000001,2,5.5,0,0,0,61.9,9.5
2008,1,2,20,30,11.9,2,5.1000000000000005,0,0,0,63.27,10
2008,1,2,21,30,11.100000000000001,2,5,0,0,0,66.01,10.100000000000001
2008,1,2,22,30,10.4,2,5,0,0,0,69.03,10
2008,1,2,23,30,9.9,1,5.1000000000000005,0,0,0,71.91,9.9
2008,1,3,0,30,9.5,2,5.300000000000001,0,0,0,75.13,10.200000000000001
2008,1,3,1,30,9.200000000000001,2,5.6000000000000005,0,0,0,78.13,10.3
2008,1,3,2,30,9.3,2,6.2,0,0,0,80.94,10
2008,1,3,3,30,9.600000000000001,2,7,0,0,0,83.88,9.9
2008,1,3,4,30,10,2,7.800000000000001,0,0,0,86.24,10.100000000000001
2008,1,3,5,30,10.4,1,8.4,0,0,0,87.45,10.200000000000001
2008,1,3,6,30,10.8,1,8.8,0,0,0,87.32000000000001,10.200000000000001
2008,1,3,7,30,11.3,1,9.1,30,145,40,86.55,10.200000000000001
2008,1,3,8,30,12.3,1,9.5,81,555,227,83.24,10.100000000000001
2008,1,3,9,30,13.700000000000001,2,9.9,169,328,310,77.76,10.100000000000001
2008,1,3,10,30,15.100000000000001,2,10.3,249,261,395,72.92,10.200000000000001
2008,1,3,11,30,16.2,2,10.700000000000001,233,496,549,69.93,10.200000000000001
2008,1,3,12,30,16.8,3,11,285,46,316,68.7,10.100000000000001
2008,1,3,13,30,17.1,3,11.3,212,10,218,68.71000000000001,10
2008,1,3,14,30,17.1,3,11.5,218,33,235,69.71000000000001,9.8
2008,1,3,15,30,17.1,4,11.8,54,0,54,70.81,9.600000000000001
2008,1,3,16,30,16.900000000000002,4,11.9,25,0,25,72.17,9.3
2008,1,3,17,30,16.900000000000002,4,11.9,6,0,6,72.19,8.9
