Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060499,-,-,-,25.77,-80.18,-5,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2001,1,1,0,30,11.600000000000001,3,5.800000000000001,0,0,0,67.62,3.9000000000000004
2001,1,1,1,30,11.4,3,6,0,0,0,69.56,4.2
2001,1,1,2,30,11.3,3,6.4,0,0,0,71.59,4.5
2001,1,1,3,30,11.100000000000001,3,6.6000000000000005,0,0,0,73.55,4.7
2001,1,1,4,30,11,4,6.6000000000000005,0,0,0,74.26,4.6000000000000005
2001,1,1,5,30,10.9,7,6.5,0,0,0,74.11,4.2
2001,1,1,6,30,11,8,6.2,0,0,0,72.33,3.7
2001,1,1,7,30,11.4,8,6.1000000000000005,25,48,28,69.89,3.5
2001,1,1,8,30,12.100000000000001,7,6.1000000000000005,87,361,182,66.92,3.8000000000000003
2001,1,1,9,30,12.9,1,6.300000000000001,74,850,440,64.35,4.1000000000000005
2001,1,1,10,30,13.8,1,6.7,84,915,596,62.33,4.4
2001,1,1,11,30,14.700000000000001,1,6.9,90,947,693,59.7,4.3
2001,1,1,12,30,15.600000000000001,1,7,92,960,725,56.7,4
2001,1,1,13,30,16.400000000000002,0,7.300000000000001,90,946,683,54.730000000000004,3.9000000000000004
2001,1,1,14,30,17.1,0,7.6000000000000005,86,904,573,53.51,3.9000000000000004
2001,1,1,15,30,17.400000000000002,0,8,75,817,404,54.09,3.7
2001,1,1,16,30,17.2,0,9,55,645,203,58.660000000000004,3.5
2001,1,1,17,30,16.8,0,9.600000000000001,15,182,20,62.34,3.4000000000000004
2001,1,1,18,30,16.8,1,9.9,0,0,0,63.95,3.4000000000000004
2001,1,1,19,30,16.7,2,10.4,0,0,0,66.39,3.2
2001,1,1,20,30,16.6,2,10.8,0,0,0,68.59,3.3000000000000003
2001,1,1,21,30,16.5,8,11.200000000000001,0,0,0,70.76,3.3000000000000003
2001,1,1,22,30,16.5,7,11.4,0,0,0,71.79,3.4000000000000004
2001,1,1,23,30,16.6,7,11.5,0,0,0,71.63,3.3000000000000003
2001,1,2,0,30,16.5,7,11.4,0,0,0,72.02,3.4000000000000004
2001,1,2,1,30,16.5,7,11.5,0,0,0,72.18,3.6
2001,1,2,2,30,16.400000000000002,7,11.600000000000001,0,0,0,73.29,3.8000000000000003
2001,1,2,3,30,16.400000000000002,1,11.700000000000001,0,0,0,73.98,3.9000000000000004
2001,1,2,4,30,16.2,1,12,0,0,0,76.3,4
2001,1,2,5,30,16,3,12.4,0,0,0,79.19,4.4
2001,1,2,6,30,16.1,7,12.8,0,0,0,81.01,4.800000000000001
2001,1,2,7,30,16.5,3,13.200000000000001,24,14,25,80.76,5
2001,1,2,8,30,17.400000000000002,0,13.600000000000001,60,648,230,78.48,5.300000000000001
2001,1,2,9,30,18.2,0,14,80,786,419,76.41,5.5
2001,1,2,10,30,19,0,14.200000000000001,95,846,568,73.60000000000001,5.6000000000000005
2001,1,2,11,30,19.6,2,14.3,249,455,539,71.7,5.6000000000000005
2001,1,2,12,30,19.900000000000002,4,14.5,319,168,429,71.19,5.7
2001,1,2,13,30,20,2,14.600000000000001,246,454,531,71.14,5.7
2001,1,2,14,30,19.900000000000002,2,14.600000000000001,31,0,31,71.75,5.800000000000001
2001,1,2,15,30,19.6,0,14.600000000000001,96,689,375,73.07000000000001,5.9
2001,1,2,16,30,19.200000000000003,0,14.8,70,489,184,75.47,5.9
2001,1,2,17,30,18.8,2,14.9,10,0,10,77.84,6.2
2001,1,2,18,30,18.6,1,14.8,0,0,0,78.68,6.4
2001,1,2,19,30,18,1,14.8,0,0,0,81.60000000000001,6.6000000000000005
2001,1,2,20,30,17.7,1,14.8,0,0,0,82.98,6.5
2001,1,2,21,30,17.3,1,14.700000000000001,0,0,0,84.61,6.2
2001,1,2,22,30,17,1,14.5,0,0,0,85.26,5.9
2001,1,2,23,30,16.8,4,14.200000000000001,0,0,0,84.91,5.6000000000000005
2001,1,3,0,30,16.5,7,14,0,0,0,84.91,5.4
2001,1,3,1,30,16.2,7,13.700000000000001,0,0,0,84.98,5.4
2001,1,3,2,30,16.1,8,13.4,0,0,0,84.15,5.5
2001,1,3,3,30,15.9,2,13.200000000000001,0,0,0,83.78,5.6000000000000005
2001,1,3,4,30,15.8,1,13,0,0,0,83.2,5.6000000000000005
2001,1,3,5,30,15.600000000000001,1,12.8,0,0,0,83.43,5.6000000000000005
2001,1,3,6,30,15.4,1,12.700000000000001,0,0,0,83.71000000000001,5.6000000000000005
2001,1,3,7,30,15.600000000000001,1,12.600000000000001,25,212,39,82.07000000000001,5.6000000000000005
2001,1,3,8,30,16,0,12.5,65,597,222,79.76,5.5
2001,1,3,9,30,16.6,1,12.4,85,752,409,76.41,5.300000000000001
2001,1,3,10,30,17.3,0,12.3,93,836,561,72.27,5
2001,1,3,11,30,18,0,12,100,870,655,67.87,4.5
2001,1,3,12,30,18.400000000000002,0,11.700000000000001,103,879,686,64.9,3.9000000000000004
2001,1,3,13,30,18.8,0,11.4,104,859,645,62.2,3.4000000000000004
2001,1,3,14,30,19,0,11,98,813,539,59.92,3.2
2001,1,3,15,30,18.900000000000002,0,10.8,86,721,380,59.42,3.2
2001,1,3,16,30,18.5,0,11.100000000000001,63,535,189,61.88,3.2
2001,1,3,17,30,18,1,11,15,113,19,63.74,3.2
2001,1,3,18,30,17.900000000000002,3,10.5,0,0,0,61.74,3.1
2001,1,3,19,30,17.6,7,9.9,0,0,0,60.52,2.4000000000000004
2001,1,3,20,30,17.5,8,9.200000000000001,0,0,0,58.03,1.9000000000000001
2001,1,3,21,30,17.3,8,8.9,0,0,0,57.74,2.1
2001,1,3,22,30,16.900000000000002,8,9.3,0,0,0,60.69,3.2
2001,1,3,23,30,16.1,8,10,0,0,0,67.3,4.5
2001,1,4,0,30,15,8,10.4,0,0,0,74.22,5.4
2001,1,4,1,30,13.8,8,10.8,0,0,0,82.11,6.2
