Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060499,-,-,-,25.77,-80.18,-5,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2012,1,1,0,30,22.400000000000002,0,17.6,0,0,0,74.28,3.2
2012,1,1,1,30,22.200000000000003,0,17.6,0,0,0,75.24,3.2
2012,1,1,2,30,22.1,0,17.6,0,0,0,75.71000000000001,3.1
2012,1,1,3,30,22,0,17.6,0,0,0,76.35000000000001,3
2012,1,1,4,30,21.900000000000002,0,17.7,0,0,0,76.99,2.9000000000000004
2012,1,1,5,30,21.8,0,17.7,0,0,0,77.62,2.9000000000000004
2012,1,1,6,30,21.8,0,17.8,0,0,0,78.06,3.1
2012,1,1,7,30,22.200000000000003,0,17.900000000000002,24,266,43,76.65,3.2
2012,1,1,8,30,22.900000000000002,0,18.3,60,639,229,75.3,3.3000000000000003
2012,1,1,9,30,23.400000000000002,0,18.1,78,790,419,72.34,3.3000000000000003
2012,1,1,10,30,23.700000000000003,1,18,88,860,568,70.62,3
2012,1,1,11,30,23.900000000000002,1,17.900000000000002,94,892,662,69.12,2.8000000000000003
2012,1,1,12,30,24.1,0,17.7,98,895,687,67.3,2.5
2012,1,1,13,30,24.1,0,17.3,93,883,646,65.98,2.2
2012,1,1,14,30,24.1,0,17,89,837,539,64.4,1.9000000000000001
2012,1,1,15,30,24,0,16.6,80,740,377,63.26,1.7000000000000002
2012,1,1,16,30,23.6,0,16.5,60,546,184,64.45,1.6
2012,1,1,17,30,23.3,0,16.5,13,108,17,65.77,1.7000000000000002
2012,1,1,18,30,23.1,0,16.400000000000002,0,0,0,66.13,1.8
2012,1,1,19,30,22.8,0,16.7,0,0,0,68.33,1.9000000000000001
2012,1,1,20,30,22.700000000000003,0,16.8,0,0,0,69.53,1.7000000000000002
2012,1,1,21,30,22.5,0,16.900000000000002,0,0,0,70.65,1.4000000000000001
2012,1,1,22,30,22.200000000000003,0,16.8,0,0,0,71.57000000000001,1
2012,1,1,23,30,21.900000000000002,0,16.7,0,0,0,72.23,0.9
2012,1,2,0,30,21.6,0,16.7,0,0,0,73.48,1.2000000000000002
2012,1,2,1,30,21.3,0,16.7,0,0,0,75.12,1.7000000000000002
2012,1,2,2,30,21,0,16.8,0,0,0,77.16,2.1
2012,1,2,3,30,20.700000000000003,0,16.900000000000002,0,0,0,79.09,2.4000000000000004
2012,1,2,4,30,20.5,0,16.900000000000002,0,0,0,79.92,2.5
2012,1,2,5,30,20.200000000000003,0,16.8,0,0,0,80.74,2.6
2012,1,2,6,30,20.1,0,16.7,0,0,0,80.7,2.7
2012,1,2,7,30,20.5,3,16.6,24,28,26,78.58,2.9000000000000004
2012,1,2,8,30,21.1,3,16.8,104,150,143,76.25,2.9000000000000004
2012,1,2,9,30,21.8,3,16.6,164,361,319,72.33,2.9000000000000004
2012,1,2,10,30,22.700000000000003,3,16.2,228,374,437,66.71000000000001,2.9000000000000004
2012,1,2,11,30,23.200000000000003,7,16,148,733,615,64.13,3.1
2012,1,2,12,30,23.6,8,16.1,176,683,627,62.99,3.3000000000000003
2012,1,2,13,30,23.900000000000002,8,16.3,250,432,521,62.35,3.5
