Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060499,-,-,-,25.77,-80.18,-5,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2005,1,1,0,30,22.200000000000003,7,17.8,0,0,0,76.06,6.6000000000000005
2005,1,1,1,30,22,7,17.6,0,0,0,76.04,6.4
2005,1,1,2,30,21.900000000000002,7,17.400000000000002,0,0,0,75.5,6.2
2005,1,1,3,30,21.8,7,17.1,0,0,0,74.9,5.9
2005,1,1,4,30,21.8,7,16.900000000000002,0,0,0,73.93,5.5
2005,1,1,5,30,21.700000000000003,7,16.8,0,0,0,73.58,5
2005,1,1,6,30,21.700000000000003,7,16.6,0,0,0,72.73,4.800000000000001
2005,1,1,7,30,22.1,2,16.6,24,27,26,70.87,4.800000000000001
2005,1,1,8,30,22.700000000000003,1,16.8,67,607,226,69.22,5
2005,1,1,9,30,23.1,2,16.6,160,379,324,67.03,5.2
2005,1,1,10,30,23.400000000000002,2,16.6,217,416,450,65.81,5.300000000000001
2005,1,1,11,30,23.6,2,16.8,266,393,516,65.63,5.300000000000001
2005,1,1,12,30,23.700000000000003,1,17,101,898,693,65.95,5.2
2005,1,1,13,30,23.700000000000003,2,17.1,258,400,509,66.66,5.2
2005,1,1,14,30,23.700000000000003,2,17.3,214,384,422,67.24,5.2
2005,1,1,15,30,23.6,1,17.400000000000002,81,750,384,68.19,5.300000000000001
2005,1,1,16,30,23.3,2,17.5,68,0,68,69.82000000000001,5.4
2005,1,1,17,30,23,3,17.400000000000002,10,0,10,70.84,5.800000000000001
2005,1,1,18,30,23,3,17.400000000000002,0,0,0,70.55,5.9
2005,1,1,19,30,22.900000000000002,3,17.3,0,0,0,70.84,6.4
2005,1,1,20,30,22.8,3,17.400000000000002,0,0,0,71.37,6.7
