Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2018,1,1,0,30,-3.2,4,-3.2,0,0,0,100,4.4
2018,1,1,1,30,-3.8000000000000003,8,-3.8000000000000003,0,0,0,100,4.2
2018,1,1,2,30,-4.3,4,-4.3,0,0,0,100,4.3
2018,1,1,3,30,-4.5,4,-4.5,0,0,0,100,4.7
2018,1,1,4,30,-4.2,8,-4.2,0,0,0,100,5.5
2018,1,1,5,30,-3.7,8,-3.7,0,0,0,100,6.5
2018,1,1,6,30,-3.2,6,-3.2,0,0,0,100,7.5
2018,1,1,7,30,-2.7,8,-2.7,0,0,0,100,8.3
2018,1,1,8,30,-2.4000000000000004,6,-2.4000000000000004,0,0,0,100,9.1
2018,1,1,9,30,-2.3000000000000003,6,-2.3000000000000003,0,0,0,100,9.600000000000001
2018,1,1,10,30,-2.1,9,-2.1,0,0,0,100,10.200000000000001
2018,1,1,11,30,-2,8,-2,17,0,17,100,10.600000000000001
2018,1,1,12,30,-1.8,8,-1.8,29,0,29,100,11
2018,1,1,13,30,-1.7000000000000002,8,-1.7000000000000002,26,0,26,100,11.600000000000001
2018,1,1,14,30,-1.6,4,-1.6,16,0,16,100,12
2018,1,1,15,30,-1.5,8,-1.5,14,0,14,100,12.100000000000001
2018,1,1,16,30,-1.4000000000000001,4,-1.4000000000000001,0,0,0,100,11.200000000000001
2018,1,1,17,30,-1.2000000000000002,4,-1.2000000000000002,0,0,0,100,10.100000000000001
2018,1,1,18,30,-1.1,8,-1.1,0,0,0,100,9.200000000000001
2018,1,1,19,30,-1,8,-1,0,0,0,100,8.3
2018,1,1,20,30,-1,6,-1,0,0,0,100,7.4
2018,1,1,21,30,-1,8,-1,0,0,0,100,6.5
2018,1,1,22,30,-1,4,-1,0,0,0,100,5.5
2018,1,1,23,30,-1.1,4,-1.1,0,0,0,100,4.5
2018,1,2,0,30,-1.2000000000000002,8,-1.2000000000000002,0,0,0,100,3.7
2018,1,2,1,30,-1.2000000000000002,6,-1.2000000000000002,0,0,0,100,3.1
2018,1,2,2,30,-1.2000000000000002,6,-1.2000000000000002,0,0,0,100,2.7
2018,1,2,3,30,-1.1,8,-1.1,0,0,0,100,2.6
2018,1,2,4,30,-1.1,8,-1.1,0,0,0,100,3
2018,1,2,5,30,-1.1,8,-1.1,0,0,0,100,4
2018,1,2,6,30,-1.1,6,-1.1,0,0,0,100,5.1000000000000005
2018,1,2,7,30,-1,6,-1,0,0,0,100,6.2
2018,1,2,8,30,-1.1,6,-1.1,0,0,0,100,6.5
2018,1,2,9,30,-1.4000000000000001,6,-1.4000000000000001,0,0,0,100,5.800000000000001
2018,1,2,10,30,-1.5,6,-1.5,0,0,0,100,4.800000000000001
2018,1,2,11,30,-1.3,4,-1.3,16,0,16,100,4.4
2018,1,2,12,30,-1.2000000000000002,4,-1.2000000000000002,23,0,23,100,4
2018,1,2,13,30,-1.4000000000000001,0,-1.4000000000000001,38,537,113,100,3.6
2018,1,2,14,30,-1.5,4,-1.5,17,0,17,100,3.4000000000000004
2018,1,2,15,30,-2.2,8,-2.2,17,0,17,100,2.7
2018,1,2,16,30,-2.6,8,-2.6,0,0,0,100,2.3000000000000003
2018,1,2,17,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,2
2018,1,2,18,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,1.7000000000000002
2018,1,2,19,30,-2.7,4,-2.7,0,0,0,100,1.5
2018,1,2,20,30,-2.5,8,-2.5,0,0,0,100,1.4000000000000001
2018,1,2,21,30,-2.3000000000000003,8,-2.3000000000000003,0,0,0,100,1.2000000000000002
2018,1,2,22,30,-2,4,-2.4000000000000004,0,0,0,97.10000000000001,1.1
2018,1,2,23,30,-1.9000000000000001,4,-2.5,0,0,0,95.60000000000001,1
2018,1,3,0,30,-2.3000000000000003,8,-2.6,0,0,0,97.45,1
2018,1,3,1,30,-3,4,-3,0,0,0,100,1
2018,1,3,2,30,-3.8000000000000003,4,-3.8000000000000003,0,0,0,100,1.1
2018,1,3,3,30,-4.5,8,-4.5,0,0,0,100,1.1
2018,1,3,4,30,-5.1000000000000005,4,-5.1000000000000005,0,0,0,100,1.2000000000000002
2018,1,3,5,30,-5.7,4,-5.7,0,0,0,100,1.3
2018,1,3,6,30,-6.1000000000000005,4,-6.1000000000000005,0,0,0,100,1.4000000000000001
2018,1,3,7,30,-6.300000000000001,8,-6.300000000000001,0,0,0,100,1.4000000000000001
2018,1,3,8,30,-6.6000000000000005,4,-6.6000000000000005,0,0,0,100,1.6
2018,1,3,9,30,-6.800000000000001,4,-6.800000000000001,0,0,0,100,1.7000000000000002
2018,1,3,10,30,-6.7,8,-6.7,3,0,3,100,1.9000000000000001
2018,1,3,11,30,-6.300000000000001,4,-6.300000000000001,18,0,18,100,2.1
2018,1,3,12,30,-5.800000000000001,4,-5.800000000000001,29,0,29,100,2.3000000000000003
2018,1,3,13,30,-5.300000000000001,4,-5.300000000000001,31,0,31,100,2.3000000000000003
2018,1,3,14,30,-5.1000000000000005,4,-5.1000000000000005,16,0,16,100,2.2
2018,1,3,15,30,-5.2,4,-5.2,18,0,18,100,1.9000000000000001
2018,1,3,16,30,-5.300000000000001,4,-5.300000000000001,0,0,0,100,1.7000000000000002
2018,1,3,17,30,-5.4,8,-5.4,0,0,0,100,1.6
2018,1,3,18,30,-5.4,4,-5.4,0,0,0,100,1.6
2018,1,3,19,30,-5.6000000000000005,8,-5.6000000000000005,0,0,0,100,1.5
2018,1,3,20,30,-5.9,4,-5.9,0,0,0,100,1.5
2018,1,3,21,30,-6.300000000000001,4,-6.300000000000001,0,0,0,100,1.4000000000000001
2018,1,3,22,30,-6.6000000000000005,0,-6.6000000000000005,0,0,0,100,1.3
2018,1,3,23,30,-6.9,0,-6.9,0,0,0,100,1.2000000000000002
2018,1,4,0,30,-7,0,-7,0,0,0,100,1.1
2018,1,4,1,30,-7.1000000000000005,0,-7.1000000000000005,0,0,0,100,0.9
2018,1,4,2,30,-7.2,4,-7.2,0,0,0,100,0.9
2018,1,4,3,30,-7.300000000000001,4,-7.300000000000001,0,0,0,100,0.7000000000000001
2018,1,4,4,30,-7.6000000000000005,0,-7.6000000000000005,0,0,0,100,0.7000000000000001
2018,1,4,5,30,-7.9,0,-7.9,0,0,0,100,0.7000000000000001
2018,1,4,6,30,-8.3,0,-8.3,0,0,0,100,0.7000000000000001
2018,1,4,7,30,-8.700000000000001,0,-8.700000000000001,0,0,0,100,0.8
2018,1,4,8,30,-9,0,-9,0,0,0,100,0.8
2018,1,4,9,30,-9.3,0,-9.3,0,0,0,100,0.8
2018,1,4,10,30,-9.3,0,-9.3,12,225,16,100,0.8
2018,1,4,11,30,-8.9,0,-8.9,26,501,70,100,0.9
2018,1,4,12,30,-8.3,0,-8.3,35,609,114,100,0.9
2018,1,4,13,30,-7.9,0,-7.9,36,641,127,100,0.9
2018,1,4,14,30,-7.800000000000001,0,-7.800000000000001,32,607,107,100,0.9
2018,1,4,15,30,-8.3,0,-8.3,23,488,59,100,1
2018,1,4,16,30,-9,0,-9,0,0,0,100,1.4000000000000001
2018,1,4,17,30,-9.5,0,-9.5,0,0,0,100,1.8
2018,1,4,18,30,-9.9,0,-9.9,0,0,0,100,2.1
2018,1,4,19,30,-10.100000000000001,0,-10.100000000000001,0,0,0,100,2.2
2018,1,4,20,30,-10.200000000000001,0,-10.200000000000001,0,0,0,100,2.2
2018,1,4,21,30,-10.3,8,-10.3,0,0,0,100,2.3000000000000003
2018,1,4,22,30,-10.3,8,-10.3,0,0,0,100,2.5
2018,1,4,23,30,-10,8,-10,0,0,0,100,2.6
2018,1,5,0,30,-9.700000000000001,4,-9.700000000000001,0,0,0,100,2.7
2018,1,5,1,30,-9.600000000000001,8,-9.600000000000001,0,0,0,100,2.7
2018,1,5,2,30,-9.5,8,-9.5,0,0,0,100,2.9000000000000004
2018,1,5,3,30,-9.200000000000001,4,-9.200000000000001,0,0,0,100,3.5
2018,1,5,4,30,-8.700000000000001,8,-8.700000000000001,0,0,0,100,4.2
2018,1,5,5,30,-8.3,8,-8.3,0,0,0,100,4.800000000000001
2018,1,5,6,30,-7.9,8,-7.9,0,0,0,100,5.2
2018,1,5,7,30,-7.6000000000000005,8,-7.6000000000000005,0,0,0,100,5.7
2018,1,5,8,30,-7.5,8,-7.5,0,0,0,100,5.9
2018,1,5,9,30,-7.4,8,-7.4,0,0,0,100,5.800000000000001
2018,1,5,10,30,-7,4,-7.4,5,0,5,97.03,5.9
2018,1,5,11,30,-6.300000000000001,6,-6.800000000000001,29,0,29,96.02,6.1000000000000005
2018,1,5,12,30,-5.4,6,-5.9,34,0,34,96.47,6.4
2018,1,5,13,30,-4.6000000000000005,9,-4.9,11,0,11,98.12,6.9
2018,1,5,14,30,-4.3,9,-4.3,13,0,13,100,7.1000000000000005
2018,1,5,15,30,-3.6,9,-3.6,17,0,17,100,7.5
2018,1,5,16,30,-3.3000000000000003,9,-3.3000000000000003,0,0,0,100,8
2018,1,5,17,30,-3,6,-3,0,0,0,100,8.5
2018,1,5,18,30,-2.7,6,-2.9000000000000004,0,0,0,98.62,9
2018,1,5,19,30,-2.5,6,-2.9000000000000004,0,0,0,96.97,9.3
2018,1,5,20,30,-2.4000000000000004,6,-2.9000000000000004,0,0,0,96.68,9.4
2018,1,5,21,30,-2.3000000000000003,8,-2.7,0,0,0,97.07000000000001,9.200000000000001
2018,1,5,22,30,-2.3000000000000003,8,-2.5,0,0,0,98.83,8.9
2018,1,5,23,30,-2.3000000000000003,6,-2.3000000000000003,0,0,0,100,8.6
2018,1,6,0,30,-2.3000000000000003,6,-2.3000000000000003,0,0,0,100,8.4
2018,1,6,1,30,-2.4000000000000004,6,-2.4000000000000004,0,0,0,100,8.200000000000001
2018,1,6,2,30,-2.5,6,-2.5,0,0,0,100,7.9
2018,1,6,3,30,-2.6,6,-2.6,0,0,0,100,7.6000000000000005
2018,1,6,4,30,-2.8000000000000003,8,-2.8000000000000003,0,0,0,100,7.2
2018,1,6,5,30,-2.9000000000000004,4,-2.9000000000000004,0,0,0,100,6.800000000000001
2018,1,6,6,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,6.4
2018,1,6,7,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,5.800000000000001
2018,1,6,8,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,5.1000000000000005
2018,1,6,9,30,-2.9000000000000004,8,-2.9000000000000004,0,0,0,100,4.6000000000000005
2018,1,6,10,30,-2.7,8,-2.7,4,0,4,100,4.3
2018,1,6,11,30,-2.6,8,-2.6,25,0,25,100,4.1000000000000005
2018,1,6,12,30,-2.6,4,-2.6,34,0,34,100,3.9000000000000004
2018,1,6,13,30,-2.6,8,-2.6,45,0,45,100,3.7
2018,1,6,14,30,-2.7,8,-2.7,36,0,36,100,3.5
2018,1,6,15,30,-3.1,8,-3.1,23,0,23,100,2.9000000000000004
2018,1,6,16,30,-3.6,8,-3.6,0,0,0,100,2.5
2018,1,6,17,30,-3.9000000000000004,8,-3.9000000000000004,0,0,0,100,2.3000000000000003
2018,1,6,18,30,-4.2,8,-4.2,0,0,0,100,2.1
2018,1,6,19,30,-4.3,8,-4.3,0,0,0,100,2
2018,1,6,20,30,-4.4,8,-4.4,0,0,0,100,2
2018,1,6,21,30,-4.5,8,-4.5,0,0,0,100,1.9000000000000001
2018,1,6,22,30,-4.6000000000000005,8,-4.6000000000000005,0,0,0,100,1.8
2018,1,6,23,30,-4.6000000000000005,8,-4.6000000000000005,0,0,0,100,1.7000000000000002
2018,1,7,0,30,-4.7,8,-4.7,0,0,0,100,1.7000000000000002
2018,1,7,1,30,-4.7,8,-4.7,0,0,0,100,1.7000000000000002
2018,1,7,2,30,-4.7,8,-4.7,0,0,0,100,1.6
2018,1,7,3,30,-4.7,8,-4.7,0,0,0,100,1.6
2018,1,7,4,30,-4.800000000000001,8,-4.800000000000001,0,0,0,100,1.5
2018,1,7,5,30,-4.800000000000001,8,-4.800000000000001,0,0,0,100,1.4000000000000001
2018,1,7,6,30,-4.800000000000001,8,-4.800000000000001,0,0,0,100,1.2000000000000002
2018,1,7,7,30,-4.9,8,-4.9,0,0,0,100,1.2000000000000002
2018,1,7,8,30,-5.1000000000000005,8,-5.1000000000000005,0,0,0,100,1.1
2018,1,7,9,30,-5.300000000000001,8,-5.300000000000001,0,0,0,100,1.1
2018,1,7,10,30,-5.5,8,-5.5,5,0,5,100,1
2018,1,7,11,30,-5.5,8,-5.5,19,0,19,100,1
2018,1,7,12,30,-5.4,8,-5.4,36,0,36,100,1
2018,1,7,13,30,-5.5,4,-5.5,33,0,33,100,1.2000000000000002
2018,1,7,14,30,-5.5,4,-5.5,42,0,42,100,1.4000000000000001
2018,1,7,15,30,-6.4,4,-6.4,27,0,27,100,1.7000000000000002
2018,1,7,16,30,-7,4,-7,0,0,0,100,1.8
2018,1,7,17,30,-7.5,4,-7.5,0,0,0,100,1.8
2018,1,7,18,30,-8.1,4,-8.1,0,0,0,100,1.6
2018,1,7,19,30,-8.6,4,-8.6,0,0,0,100,1.5
2018,1,7,20,30,-9.1,4,-9.1,0,0,0,100,1.3
2018,1,7,21,30,-9.5,4,-9.5,0,0,0,100,1.2000000000000002
2018,1,7,22,30,-9.9,4,-9.9,0,0,0,100,1.2000000000000002
2018,1,7,23,30,-10.3,4,-10.3,0,0,0,100,1.1
2018,1,8,0,30,-10.600000000000001,4,-10.600000000000001,0,0,0,100,1
2018,1,8,1,30,-10.9,4,-10.9,0,0,0,100,0.9
2018,1,8,2,30,-11.100000000000001,4,-11.100000000000001,0,0,0,100,0.8
2018,1,8,3,30,-11.3,4,-11.3,0,0,0,100,0.7000000000000001
2018,1,8,4,30,-11.5,4,-11.5,0,0,0,100,0.7000000000000001
2018,1,8,5,30,-11.700000000000001,4,-11.700000000000001,0,0,0,100,0.8
2018,1,8,6,30,-12,4,-12,0,0,0,100,0.9
2018,1,8,7,30,-12.100000000000001,4,-12.100000000000001,0,0,0,100,1.2000000000000002
2018,1,8,8,30,-12.100000000000001,4,-12.100000000000001,0,0,0,100,1.4000000000000001
2018,1,8,9,30,-11.9,4,-11.9,0,0,0,100,1.6
2018,1,8,10,30,-11.4,4,-11.4,7,0,7,100,1.7000000000000002
2018,1,8,11,30,-10.5,4,-10.5,23,0,23,100,1.7000000000000002
2018,1,8,12,30,-9.600000000000001,0,-9.600000000000001,32,643,120,100,1.7000000000000002
2018,1,8,13,30,-9.1,0,-9.1,34,669,135,100,1.8
2018,1,8,14,30,-9,0,-9,31,634,115,100,1.9000000000000001
2018,1,8,15,30,-9.600000000000001,4,-9.600000000000001,20,0,20,100,2
2018,1,8,16,30,-10.100000000000001,4,-10.100000000000001,0,0,0,100,2.1
2018,1,8,17,30,-10.200000000000001,4,-10.200000000000001,0,0,0,100,2.2
2018,1,8,18,30,-10.200000000000001,4,-10.200000000000001,0,0,0,100,2.4000000000000004
2018,1,8,19,30,-10.100000000000001,4,-10.100000000000001,0,0,0,100,2.5
2018,1,8,20,30,-9.8,4,-9.8,0,0,0,99.96000000000001,2.7
2018,1,8,21,30,-9.5,4,-9.700000000000001,0,0,0,98.8,3
2018,1,8,22,30,-9.4,4,-9.600000000000001,0,0,0,98.3,3.2
2018,1,8,23,30,-9.600000000000001,4,-9.9,0,0,0,97.69,3.2
2018,1,9,0,30,-10.100000000000001,4,-10.5,0,0,0,97.23,3
2018,1,9,1,30,-10.600000000000001,4,-11.100000000000001,0,0,0,95.86,2.8000000000000003
2018,1,9,2,30,-11,4,-11.600000000000001,0,0,0,95.61,2.8000000000000003
2018,1,9,3,30,-11.200000000000001,4,-11.8,0,0,0,95.67,2.8000000000000003
2018,1,9,4,30,-11.200000000000001,4,-11.700000000000001,0,0,0,96.11,2.9000000000000004
2018,1,9,5,30,-11.200000000000001,4,-11.5,0,0,0,97.79,3
2018,1,9,6,30,-11.100000000000001,4,-11.3,0,0,0,98.34,3.2
2018,1,9,7,30,-11.100000000000001,4,-11.3,0,0,0,98.37,3.4000000000000004
