Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,14,30,-12.2,4,-12.2,10,0,10,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,15,30,-12.7,4,-12.7,9,0,9,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,16,30,-13.5,7,-13.5,25,77,30,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,17,30,-14.3,4,-14.3,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,18,30,-14.9,4,-14.9,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,19,30,-15.3,4,-15.3,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,20,30,-15.4,4,-15.4,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,21,30,-15.4,4,-15.4,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,22,30,-15.5,4,-15.5,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,25,23,30,-15.6,4,-15.6,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,0,30,-15.7,4,-15.7,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,1,30,-16,4,-16,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,2,30,-16.1,4,-16.1,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,3,30,-16.1,7,-16.1,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,4,30,-16.1,7,-16.1,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,5,30,-16,7,-16,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,6,30,-15.8,7,-15.8,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,7,30,-15.7,8,-15.7,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,8,30,-15.7,4,-15.7,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,9,30,-15.6,7,-15.6,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,10,30,-15.3,7,-15.3,25,104,32,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,11,30,-14.9,7,-14.9,14,0,14,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,12,30,-14.4,8,-14.4,6,0,6,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,13,30,-14.2,4,-14.2,12,0,12,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,14,30,-14.1,7,-14.1,6,0,6,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,15,30,-14.2,4,-14.2,8,0,8,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,16,30,-14.7,1,-14.7,26,378,54,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,17,30,-15.1,1,-15.1,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,18,30,-15.5,1,-15.5,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,19,30,-15.8,4,-15.8,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,20,30,-16,7,-16,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,21,30,-16.3,8,-16.3,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,22,30,-16.5,8,-16.5,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,26,23,30,-16.7,8,-16.7,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,0,30,-16.8,8,-16.8,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,1,30,-17,8,-17,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,2,30,-17.2,7,-17.2,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,3,30,-17.6,8,-17.6,0,0,0,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,4,30,-18,8,-18,0,0,0,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,5,30,-18.3,7,-18.3,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,6,30,-18.5,7,-18.5,0,0,0,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,7,30,-18.4,7,-18.4,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,8,30,-18.3,7,-18.3,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,9,30,-18.1,1,-18.1,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,10,30,-17.6,4,-17.6,26,18,27,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,11,30,-16.8,7,-16.8,49,0,49,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,12,30,-16,4,-16,11,0,11,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,13,30,-15.4,4,-15.4,12,0,12,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,14,30,-15.2,8,-15.2,8,0,8,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,15,30,-15.1,7,-15.1,50,0,50,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,16,30,-15.5,8,-15.5,27,15,28,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,17,30,-15.9,8,-15.9,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,18,30,-15.9,7,-15.9,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,19,30,-15.8,8,-15.8,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,20,30,-15.6,4,-15.6,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,21,30,-15.5,7,-15.5,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,22,30,-15.2,7,-15.2,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,27,23,30,-14.7,7,-14.7,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,0,30,-14.1,7,-14.1,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,1,30,-13.4,8,-13.4,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,2,30,-12.7,7,-12.7,0,0,0,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,3,30,-12.2,7,-12.2,0,0,0,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,4,30,-11.7,6,-11.7,0,0,0,100,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,5,30,-11,6,-11,0,0,0,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,6,30,-10.2,6,-10.2,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,7,30,-9.3,6,-9.3,0,0,0,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,8,30,-8.4,7,-8.4,0,0,0,100,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,9,30,-7.8,6,-7.8,0,0,0,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,10,30,-7.4,6,-7.4,17,0,17,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,11,30,-6.8,6,-6.8,9,0,9,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,12,30,-5.7,6,-5.7,7,0,7,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,13,30,-4.8,6,-4.8,17,0,17,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,14,30,-4.3,7,-4.3,38,0,38,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,15,30,-3.6,7,-3.6,6,0,6,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,16,30,-3.5,7,-3.5,21,0,21,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,17,30,-3.5,4,-3.5,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,18,30,-3.4,4,-3.4,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,19,30,-3.3,7,-3.3,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,20,30,-3.3,4,-3.3,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,21,30,-3.2,4,-3.2,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,22,30,-3.2,7,-3.2,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,28,23,30,-3.3,7,-3.3,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,0,30,-3.5,7,-3.5,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,1,30,-3.6,7,-3.6,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,2,30,-3.7,6,-3.7,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,3,30,-3.9,8,-3.9,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,4,30,-4.4,6,-4.4,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,5,30,-4.7,7,-4.7,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,6,30,-5.1,7,-5.1,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,7,30,-5.5,7,-5.5,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,8,30,-5.9,7,-5.9,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,9,30,-6.3,8,-6.3,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,10,30,-6.5,7,-6.5,23,0,23,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,11,30,-6.6,7,-6.6,35,0,35,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,12,30,-6.8,7,-6.8,12,0,12,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,13,30,-7.3,7,-7.3,24,0,24,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,14,30,-7.6,7,-7.6,47,0,47,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,15,30,-8.7,7,-8.7,61,139,83,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,16,30,-9.6,7,-9.6,23,0,23,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,17,30,-10.4,7,-10.4,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,18,30,-11,8,-11,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,19,30,-11.4,7,-11.4,0,0,0,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,20,30,-11.5,8,-11.5,0,0,0,100,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,21,30,-11.4,7,-11.4,0,0,0,100,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,22,30,-11.2,7,-11.2,0,0,0,100,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,29,23,30,-10.8,7,-10.8,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,0,30,-10.4,7,-10.4,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,1,30,-10,6,-10,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,2,30,-9.6,6,-9.6,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,3,30,-9.1,7,-9.1,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,4,30,-8.8,8,-8.8,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,5,30,-8.4,7,-8.4,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,6,30,-8,6,-8,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,7,30,-7.6,7,-7.6,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,8,30,-7,6,-7,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,9,30,-6.3,7,-6.3,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,10,30,-5.5,7,-5.5,26,0,26,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,11,30,-4.6,7,-4.6,6,0,6,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,12,30,-3.7,8,-3.7,6,0,6,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,13,30,-3.1,8,-3.1,8,0,8,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,14,30,-2.9,4,-2.9,12,0,12,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,15,30,-3,4,-3,9,0,9,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,16,30,-3.6,0,-3.6,30,426,69,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,17,30,-4.1,4,-4.1,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,18,30,-4.4,7,-4.4,0,0,0,100,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,19,30,-4.4,6,-4.4,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,20,30,-4.3,6,-4.3,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,21,30,-4.3,7,-4.3,0,0,0,100,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,22,30,-4.4,4,-4.4,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,30,23,30,-4.9,4,-4.9,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,0,30,-5.4,1,-5.4,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,1,30,-5.7,1,-5.7,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,2,30,-5.9,1,-5.9,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,3,30,-6.5,1,-6.5,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,4,30,-8,4,-8,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,5,30,-10,4,-10,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,6,30,-11.2,4,-11.2,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,7,30,-11.6,4,-11.6,0,0,0,100,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,8,30,-12,4,-12,0,0,0,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,9,30,-12.5,4,-12.5,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,10,30,-12.6,4,-12.6,32,71,38,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,11,30,-12.3,8,-12.3,60,17,63,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,12,30,-11.9,4,-11.9,13,0,13,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,13,30,-11.6,4,-11.6,14,0,14,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,14,30,-11.5,4,-11.5,13,0,13,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,15,30,-11.9,4,-11.9,12,0,12,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,16,30,-12.8,7,-12.8,33,17,35,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,17,30,-13.9,4,-13.9,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,18,30,-14.6,4,-14.6,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,19,30,-15.1,4,-15.1,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,20,30,-15.4,4,-15.4,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,21,30,-15.6,4,-15.6,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,22,30,-15.6,1,-15.6,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,31,23,30,-15.5,4,-15.5,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,0,30,-15.3,4,-15.3,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,1,30,-15.1,1,-15.1,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,2,30,-14.7,1,-14.7,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,3,30,-14.1,1,-14.1,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,4,30,-13.4,4,-13.4,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,5,30,-12.8,4,-12.8,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,6,30,-12.5,4,-12.5,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,7,30,-12.3,4,-12.3,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,8,30,-12.2,4,-12.2,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,9,30,-11.6,7,-11.6,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,10,30,-10.1,6,-10.1,21,0,21,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,11,30,-8.2,8,-8.2,8,0,8,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,12,30,-6.6,8,-6.6,8,0,8,100,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,13,30,-5.5,8,-5.5,9,0,9,100,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,14,30,-5.1,6,-5.1,28,0,28,100,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,15,30,-3.9,7,-3.9,11,0,11,100,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,16,30,-3.3,6,-3.3,21,0,21,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,17,30,-2.8,6,-2.8,0,0,0,100,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,18,30,-2.3,7,-2.3,0,0,0,100,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,19,30,-1.9,6,-1.9,0,0,0,100,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,20,30,-1.5,7,-1.5,0,0,0,100,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,21,30,-1.1,4,-1.1,0,0,0,100,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,22,30,-0.8,8,-0.8,0,0,0,100,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,1,23,30,-0.8,7,-0.8,0,0,0,100,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,0,30,-1,7,-1,0,0,0,100,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,1,30,-1.2,7,-1.2,0,0,0,100,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,2,30,-1.4,7,-1.4,0,0,0,100,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,3,30,-1.6,7,-1.6,0,0,0,100,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,4,30,-1.6,8,-1.6,0,0,0,100,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,5,30,-1.5,7,-1.5,0,0,0,100,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,6,30,-1.3,6,-1.3,0,0,0,100,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,7,30,-1.2,7,-1.2,0,0,0,100,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,8,30,-1.2,7,-1.2,0,0,0,100,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,9,30,-1.2,7,-1.2,0,0,0,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,10,30,-1.1,7,-1.1,20,0,20,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,11,30,-1,7,-1,62,4,63,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,12,30,-1,8,-1,48,0,48,100,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,13,30,-1,8,-1,7,0,7,100,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,14,30,-1,7,-1,41,0,41,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,15,30,-1.3,7,-1.3,26,0,26,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,16,30,-1.4,7,-1.4,17,0,17,100,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,17,30,-1.2,7,-1.2,0,0,0,100,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,2,18,30,-0.9,7,-0.9,0,0,0,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
