Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2015,1,1,0,30,-4.4,7,-4.4,0,0,0,100,2.7
2015,1,1,1,30,-4.6000000000000005,4,-4.6000000000000005,0,0,0,100,3
2015,1,1,2,30,-4.800000000000001,4,-4.800000000000001,0,0,0,100,3.4000000000000004
2015,1,1,3,30,-4.9,4,-4.9,0,0,0,100,3.7
2015,1,1,4,30,-5,4,-5,0,0,0,100,4.1000000000000005
2015,1,1,5,30,-5.1000000000000005,4,-5.1000000000000005,0,0,0,100,4.5
2015,1,1,6,30,-5.2,4,-5.2,0,0,0,100,4.800000000000001
2015,1,1,7,30,-5.300000000000001,4,-5.300000000000001,0,0,0,100,4.9
2015,1,1,8,30,-5.5,4,-5.5,0,0,0,100,5.1000000000000005
2015,1,1,9,30,-5.6000000000000005,4,-5.6000000000000005,0,0,0,100,5.2
2015,1,1,10,30,-5.6000000000000005,4,-5.6000000000000005,0,0,0,100,5.4
2015,1,1,11,30,-5.5,4,-5.5,17,0,17,100,5.5
2015,1,1,12,30,-5.300000000000001,4,-5.300000000000001,41,0,41,100,5.7
2015,1,1,13,30,-5.2,4,-5.2,46,0,46,100,6
2015,1,1,14,30,-5.2,4,-5.2,30,0,30,100,6.1000000000000005
2015,1,1,15,30,-5.6000000000000005,4,-5.6000000000000005,15,0,15,100,6
2015,1,1,16,30,-5.9,4,-5.9,0,0,0,100,5.800000000000001
2015,1,1,17,30,-6.300000000000001,4,-6.300000000000001,0,0,0,100,5.6000000000000005
2015,1,1,18,30,-6.7,4,-6.7,0,0,0,100,5.5
2015,1,1,19,30,-7.1000000000000005,4,-7.1000000000000005,0,0,0,100,5.4
2015,1,1,20,30,-7.6000000000000005,4,-7.6000000000000005,0,0,0,100,5.1000000000000005
2015,1,1,21,30,-8.200000000000001,4,-8.200000000000001,0,0,0,100,4.9
2015,1,1,22,30,-8.700000000000001,4,-8.700000000000001,0,0,0,100,4.800000000000001
2015,1,1,23,30,-9.3,4,-9.3,0,0,0,100,4.6000000000000005
2015,1,2,0,30,-9.8,4,-9.8,0,0,0,100,4.4
2015,1,2,1,30,-10.3,4,-10.3,0,0,0,100,4.2
2015,1,2,2,30,-10.8,4,-10.8,0,0,0,100,4.1000000000000005
2015,1,2,3,30,-11.3,7,-11.3,0,0,0,100,4
2015,1,2,4,30,-11.8,7,-11.8,0,0,0,100,4.1000000000000005
2015,1,2,5,30,-12.100000000000001,7,-12.100000000000001,0,0,0,100,4
2015,1,2,6,30,-12.4,7,-12.4,0,0,0,100,3.9000000000000004
2015,1,2,7,30,-12.600000000000001,7,-12.600000000000001,0,0,0,100,3.7
2015,1,2,8,30,-12.700000000000001,7,-12.700000000000001,0,0,0,100,3.5
2015,1,2,9,30,-12.8,6,-12.8,0,0,0,100,3.2
2015,1,2,10,30,-12.700000000000001,6,-12.700000000000001,0,0,0,100,3
2015,1,2,11,30,-12.4,6,-12.4,29,23,31,100,2.9000000000000004
2015,1,2,12,30,-12,6,-12,36,0,36,99.69,2.8000000000000003
2015,1,2,13,30,-11.700000000000001,7,-11.9,51,120,67,98.75,2.8000000000000003
2015,1,2,14,30,-11.600000000000001,6,-11.8,43,60,50,98.59,2.8000000000000003
2015,1,2,15,30,-11.700000000000001,6,-11.8,25,42,28,99.28,2.5
2015,1,2,16,30,-11.8,6,-11.9,0,0,0,99.53,2.3000000000000003
2015,1,2,17,30,-11.9,6,-11.9,0,0,0,99.75,2.2
2015,1,2,18,30,-12.100000000000001,6,-12.100000000000001,0,0,0,100,2.1
2015,1,2,19,30,-12.4,7,-12.4,0,0,0,100,1.8
2015,1,2,20,30,-12.600000000000001,4,-12.600000000000001,0,0,0,100,1.4000000000000001
2015,1,2,21,30,-12.700000000000001,4,-12.700000000000001,0,0,0,99.96000000000001,1.1
2015,1,2,22,30,-12.700000000000001,4,-12.8,0,0,0,99.32000000000001,1
2015,1,2,23,30,-12.600000000000001,7,-12.8,0,0,0,98.59,0.9
2015,1,3,0,30,-12.5,8,-12.700000000000001,0,0,0,98.32000000000001,0.9
2015,1,3,1,30,-12.4,4,-12.700000000000001,0,0,0,97.93,0.9
2015,1,3,2,30,-12.4,4,-12.600000000000001,0,0,0,98.26,1
2015,1,3,3,30,-12.3,4,-12.600000000000001,0,0,0,97.66,1.1
2015,1,3,4,30,-12.3,4,-12.600000000000001,0,0,0,97.61,1.2000000000000002
2015,1,3,5,30,-12.4,4,-12.600000000000001,0,0,0,98.19,1.2000000000000002
2015,1,3,6,30,-12.700000000000001,4,-12.700000000000001,0,0,0,100,1.3
2015,1,3,7,30,-13.100000000000001,4,-13.100000000000001,0,0,0,100,1.5
2015,1,3,8,30,-13.4,1,-13.4,0,0,0,100,1.6
2015,1,3,9,30,-13.4,1,-13.5,0,0,0,99.27,1.6
2015,1,3,10,30,-12.8,4,-13.5,4,0,4,94.64,1.7000000000000002
2015,1,3,11,30,-11.8,0,-12.700000000000001,27,455,66,93.22,1.8
2015,1,3,12,30,-10.700000000000001,0,-11.200000000000001,37,525,105,96.35000000000001,1.9000000000000001
2015,1,3,13,30,-9.8,4,-9.8,15,0,15,99.81,2
2015,1,3,14,30,-9.3,0,-9.3,39,461,95,100,2.1
2015,1,3,15,30,-8.4,1,-8.4,28,293,49,100,2.3000000000000003
2015,1,3,16,30,-7.9,4,-7.9,0,0,0,100,2.4000000000000004
2015,1,3,17,30,-7.5,4,-7.5,0,0,0,100,2.4000000000000004
2015,1,3,18,30,-7.4,4,-7.4,0,0,0,100,2.4000000000000004
2015,1,3,19,30,-7.5,4,-7.5,0,0,0,100,2.2
2015,1,3,20,30,-7.7,4,-7.7,0,0,0,100,2.1
2015,1,3,21,30,-7.800000000000001,4,-7.800000000000001,0,0,0,100,2.1
2015,1,3,22,30,-7.9,4,-7.9,0,0,0,100,2.1
2015,1,3,23,30,-8,4,-8,0,0,0,100,2
2015,1,4,0,30,-8.200000000000001,4,-8.200000000000001,0,0,0,100,1.9000000000000001
2015,1,4,1,30,-8.4,4,-8.4,0,0,0,100,1.7000000000000002
2015,1,4,2,30,-8.5,4,-8.5,0,0,0,100,1.5
2015,1,4,3,30,-8.5,4,-8.5,0,0,0,100,1.3
2015,1,4,4,30,-8.700000000000001,4,-8.700000000000001,0,0,0,100,1.1
2015,1,4,5,30,-9,4,-9,0,0,0,100,1
2015,1,4,6,30,-9.3,4,-9.3,0,0,0,100,0.8
2015,1,4,7,30,-9.600000000000001,4,-9.600000000000001,0,0,0,100,0.7000000000000001
2015,1,4,8,30,-10,4,-10,0,0,0,100,0.8
2015,1,4,9,30,-10.4,4,-10.4,0,0,0,100,0.9
2015,1,4,10,30,-10.4,4,-10.4,5,0,5,100,1.2000000000000002
2015,1,4,11,30,-10.100000000000001,1,-10.100000000000001,27,480,69,100,1.6
2015,1,4,12,30,-9.9,0,-9.9,35,595,112,100,2.2
2015,1,4,13,30,-9.9,0,-9.9,37,638,128,100,2.6
2015,1,4,14,30,-10,0,-10,33,604,107,100,2.7
2015,1,4,15,30,-10.8,4,-10.8,26,57,30,100,2.8000000000000003
2015,1,4,16,30,-11.5,4,-11.5,0,0,0,100,2.8000000000000003
2015,1,4,17,30,-12.3,4,-12.3,0,0,0,100,2.9000000000000004
2015,1,4,18,30,-13,4,-13,0,0,0,100,2.9000000000000004
2015,1,4,19,30,-13.600000000000001,4,-13.600000000000001,0,0,0,100,2.8000000000000003
2015,1,4,20,30,-14.100000000000001,4,-14.100000000000001,0,0,0,100,2.7
2015,1,4,21,30,-14.600000000000001,4,-14.600000000000001,0,0,0,100,2.4000000000000004
2015,1,4,22,30,-15.200000000000001,4,-15.200000000000001,0,0,0,100,2
2015,1,4,23,30,-15.700000000000001,4,-15.700000000000001,0,0,0,100,1.6
2015,1,5,0,30,-15.9,4,-15.9,0,0,0,100,1.4000000000000001
2015,1,5,1,30,-15.9,4,-15.9,0,0,0,100,1.3
2015,1,5,2,30,-15.9,4,-16.1,0,0,0,98.27,1.3
2015,1,5,3,30,-15.700000000000001,4,-16.400000000000002,0,0,0,94.42,1.3
2015,1,5,4,30,-15.4,4,-16.5,0,0,0,91.07000000000001,1.4000000000000001
2015,1,5,5,30,-15.200000000000001,4,-16.5,0,0,0,89.95,1.5
2015,1,5,6,30,-15,4,-16.2,0,0,0,90.71000000000001,1.7000000000000002
2015,1,5,7,30,-15,4,-15.700000000000001,0,0,0,94.07000000000001,1.8
2015,1,5,8,30,-15,1,-15.3,0,0,0,97.39,1.9000000000000001
2015,1,5,9,30,-14.9,1,-15,0,0,0,99.32000000000001,1.9000000000000001
2015,1,5,10,30,-14.5,1,-14.700000000000001,11,331,17,98.42,1.9000000000000001
2015,1,5,11,30,-13.700000000000001,0,-14.200000000000001,23,581,74,95.91,1.8
2015,1,5,12,30,-13.100000000000001,0,-13.600000000000001,30,677,119,96.36,1.7000000000000002
2015,1,5,13,30,-12.9,0,-13,32,702,133,99.21000000000001,1.7000000000000002
2015,1,5,14,30,-12.9,1,-12.9,29,669,112,100,1.8
2015,1,5,15,30,-13.8,0,-13.8,22,545,63,100,1.9000000000000001
2015,1,5,16,30,-14.600000000000001,4,-14.600000000000001,0,0,0,100,1.9000000000000001
2015,1,5,17,30,-15,4,-15,0,0,0,100,1.8
2015,1,5,18,30,-15.100000000000001,4,-15.100000000000001,0,0,0,100,1.6
2015,1,5,19,30,-15.100000000000001,4,-15.100000000000001,0,0,0,100,1.5
2015,1,5,20,30,-14.8,4,-14.8,0,0,0,100,1.5
2015,1,5,21,30,-14.200000000000001,4,-14.200000000000001,0,0,0,100,1.6
2015,1,5,22,30,-13.5,4,-13.5,0,0,0,100,1.8
2015,1,5,23,30,-12.700000000000001,4,-12.700000000000001,0,0,0,100,1.9000000000000001
2015,1,6,0,30,-12,4,-12,0,0,0,100,2.1
2015,1,6,1,30,-11.3,4,-11.3,0,0,0,100,2.3000000000000003
2015,1,6,2,30,-10.600000000000001,4,-10.600000000000001,0,0,0,100,2.7
2015,1,6,3,30,-9.8,4,-9.8,0,0,0,100,3
2015,1,6,4,30,-9.3,4,-9.3,0,0,0,100,3.3000000000000003
2015,1,6,5,30,-8.9,4,-8.9,0,0,0,100,3.5
2015,1,6,6,30,-8.6,4,-8.6,0,0,0,100,3.8000000000000003
2015,1,6,7,30,-8.3,4,-8.3,0,0,0,100,4.2
2015,1,6,8,30,-8.200000000000001,4,-8.200000000000001,0,0,0,100,4.4
2015,1,6,9,30,-8.3,4,-8.3,0,0,0,100,4.4
2015,1,6,10,30,-8.200000000000001,7,-8.200000000000001,5,0,5,99.73,4.4
2015,1,6,11,30,-7.800000000000001,7,-8.3,16,0,16,96.48,4.5
2015,1,6,12,30,-7.4,7,-8,37,0,37,95.43,4.5
2015,1,6,13,30,-7.1000000000000005,7,-7.7,27,0,27,95.63,4.5
2015,1,6,14,30,-7,7,-7.4,37,0,37,97.09,4.6000000000000005
2015,1,6,15,30,-6.800000000000001,7,-7.1000000000000005,28,45,31,97.60000000000001,4.4
2015,1,6,16,30,-6.800000000000001,7,-7,0,0,0,98.46000000000001,4.5
2015,1,6,17,30,-6.6000000000000005,4,-6.800000000000001,0,0,0,98.63,4.6000000000000005
2015,1,6,18,30,-6.4,7,-6.4,0,0,0,99.86,4.7
2015,1,6,19,30,-6.1000000000000005,7,-6.1000000000000005,0,0,0,100,4.800000000000001
2015,1,6,20,30,-5.9,7,-5.9,0,0,0,100,4.9
2015,1,6,21,30,-5.7,7,-5.7,0,0,0,100,4.9
2015,1,6,22,30,-5.6000000000000005,4,-5.6000000000000005,0,0,0,100,5
2015,1,6,23,30,-5.5,4,-5.5,0,0,0,100,5.1000000000000005
2015,1,7,0,30,-5.5,7,-5.5,0,0,0,100,5.2
2015,1,7,1,30,-5.5,7,-5.5,0,0,0,100,5.1000000000000005
2015,1,7,2,30,-5.6000000000000005,7,-5.6000000000000005,0,0,0,99.89,5.1000000000000005
2015,1,7,3,30,-5.6000000000000005,6,-5.800000000000001,0,0,0,98.46000000000001,5
2015,1,7,4,30,-5.7,7,-6,0,0,0,97.67,4.9
2015,1,7,5,30,-5.800000000000001,7,-6.2,0,0,0,96.95,5
2015,1,7,6,30,-5.9,7,-6.4,0,0,0,96.12,5.2
2015,1,7,7,30,-5.9,7,-6.6000000000000005,0,0,0,94.63,5.300000000000001
2015,1,7,8,30,-5.9,7,-6.7,0,0,0,94.04,5.4
2015,1,7,9,30,-5.800000000000001,7,-6.6000000000000005,0,0,0,94.04,5.5
2015,1,7,10,30,-5.6000000000000005,6,-6.5,4,0,4,93.51,5.7
2015,1,7,11,30,-5.300000000000001,8,-6.2,16,0,16,93.15,5.800000000000001
2015,1,7,12,30,-5,7,-5.800000000000001,36,0,36,93.88,6
2015,1,7,13,30,-4.800000000000001,6,-5.5,26,0,26,95.01,6.2
2015,1,7,14,30,-4.800000000000001,6,-5.300000000000001,32,0,32,96.5,6.300000000000001
2015,1,7,15,30,-5,7,-5.2,21,0,21,98.41,6.5
2015,1,7,16,30,-5.2,7,-5.2,0,0,0,99.82000000000001,6.5
2015,1,7,17,30,-5.2,6,-5.2,0,0,0,99.83,6.5
2015,1,7,18,30,-5.2,6,-5.2,0,0,0,99.96000000000001,6.6000000000000005
2015,1,7,19,30,-5.1000000000000005,6,-5.1000000000000005,0,0,0,99.75,6.7
2015,1,7,20,30,-4.9,6,-4.9,0,0,0,99.93,6.800000000000001
2015,1,7,21,30,-4.5,9,-4.5,0,0,0,100,7.2
2015,1,7,22,30,-4.1000000000000005,6,-4.1000000000000005,0,0,0,100,7.7
2015,1,7,23,30,-3.7,9,-3.7,0,0,0,100,8.200000000000001
2015,1,8,0,30,-3.2,9,-3.2,0,0,0,100,8.8
2015,1,8,1,30,-2.9000000000000004,9,-2.9000000000000004,0,0,0,100,9.3
2015,1,8,2,30,-2.7,6,-2.7,0,0,0,100,9.700000000000001
2015,1,8,3,30,-2.4000000000000004,4,-2.4000000000000004,0,0,0,100,10.100000000000001
2015,1,8,4,30,-2,6,-2,0,0,0,100,10.700000000000001
2015,1,8,5,30,-1.6,7,-1.6,0,0,0,100,10.8
2015,1,8,6,30,-1.1,4,-1.1,0,0,0,100,10.5
2015,1,8,7,30,-0.7000000000000001,4,-0.7000000000000001,0,0,0,100,10.100000000000001
2015,1,8,8,30,-0.30000000000000004,4,-0.30000000000000004,0,0,0,100,9.5
2015,1,8,9,30,0,4,0,0,0,0,100,8.9
2015,1,8,10,30,0.1,7,0.1,5,0,5,100,8.4
2015,1,8,11,30,0.2,4,0.2,10,0,10,100,7.9
2015,1,8,12,30,0.1,4,0.1,21,0,21,100,7.4
2015,1,8,13,30,0.1,4,0.1,6,0,6,100,6.800000000000001
2015,1,8,14,30,0.1,7,0.1,29,0,29,100,6.6000000000000005
2015,1,8,15,30,0.1,7,0.1,20,0,20,100,6.2
2015,1,8,16,30,0.1,4,0.1,0,0,0,100,6.1000000000000005
2015,1,8,17,30,0.1,7,0.1,0,0,0,100,6
2015,1,8,18,30,0.1,7,0.1,0,0,0,100,5.9
2015,1,8,19,30,0,4,0,0,0,0,100,5.800000000000001
2015,1,8,20,30,0,4,0,0,0,0,100,5.9
2015,1,8,21,30,0,4,0,0,0,0,100,6
2015,1,8,22,30,0,4,0,0,0,0,100,6
2015,1,8,23,30,-0.1,4,-0.1,0,0,0,100,5.9
2015,1,9,0,30,-0.1,4,-0.1,0,0,0,100,5.800000000000001
2015,1,9,1,30,-0.1,8,-0.1,0,0,0,100,5.6000000000000005
2015,1,9,2,30,-0.1,4,-0.1,0,0,0,100,5.300000000000001
2015,1,9,3,30,-0.2,4,-0.2,0,0,0,100,5
2015,1,9,4,30,-0.2,4,-0.2,0,0,0,100,4.9
2015,1,9,5,30,-0.2,4,-0.2,0,0,0,100,4.9
2015,1,9,6,30,-0.2,4,-0.2,0,0,0,100,4.800000000000001
2015,1,9,7,30,-0.30000000000000004,7,-0.30000000000000004,0,0,0,100,4.5
2015,1,9,8,30,-0.6000000000000001,4,-0.6000000000000001,0,0,0,100,3.9000000000000004
2015,1,9,9,30,-0.8,4,-0.8,0,0,0,100,3.1
2015,1,9,10,30,-0.8,4,-0.8,4,0,4,100,2.6
2015,1,9,11,30,-0.8,4,-0.8,18,0,18,100,2.3000000000000003
2015,1,9,12,30,-0.8,4,-0.8,8,0,8,100,2
2015,1,9,13,30,-0.8,4,-0.8,24,0,24,100,1.7000000000000002
2015,1,9,14,30,-0.9,4,-0.9,47,11,49,100,1.6
2015,1,9,15,30,-1.3,0,-1.3,27,428,64,100,1.3
2015,1,9,16,30,-1.5,4,-1.5,0,0,0,100,1.2000000000000002
2015,1,9,17,30,-1.5,4,-1.5,0,0,0,100,1.2000000000000002
2015,1,9,18,30,-1.6,4,-1.6,0,0,0,100,1.2000000000000002
2015,1,9,19,30,-1.6,4,-1.6,0,0,0,100,1.2000000000000002
2015,1,9,20,30,-1.6,4,-1.6,0,0,0,100,1.2000000000000002
2015,1,9,21,30,-1.7000000000000002,4,-1.7000000000000002,0,0,0,100,1.2000000000000002
2015,1,9,22,30,-1.7000000000000002,4,-1.7000000000000002,0,0,0,100,1.2000000000000002
2015,1,9,23,30,-1.7000000000000002,4,-1.7000000000000002,0,0,0,100,1.1
2015,1,10,0,30,-1.8,4,-1.8,0,0,0,100,1.1
2015,1,10,1,30,-1.9000000000000001,4,-1.9000000000000001,0,0,0,100,1.1
2015,1,10,2,30,-2,4,-2,0,0,0,100,1.1
2015,1,10,3,30,-2.1,4,-2.1,0,0,0,100,1.2000000000000002
2015,1,10,4,30,-2.2,4,-2.2,0,0,0,100,1.3
2015,1,10,5,30,-2.3000000000000003,4,-2.3000000000000003,0,0,0,100,1.5
2015,1,10,6,30,-2.3000000000000003,4,-2.3000000000000003,0,0,0,100,1.5
2015,1,10,7,30,-2.3000000000000003,4,-2.3000000000000003,0,0,0,100,1.7000000000000002
2015,1,10,8,30,-2.2,4,-2.2,0,0,0,100,1.8
2015,1,10,9,30,-1.9000000000000001,4,-1.9000000000000001,0,0,0,100,1.9000000000000001
2015,1,10,10,30,-1.6,4,-1.6,4,0,4,100,1.9000000000000001
2015,1,10,11,30,-1.2000000000000002,4,-1.2000000000000002,22,0,22,100,1.9000000000000001
2015,1,10,12,30,-0.9,4,-0.9,6,0,6,100,1.9000000000000001
2015,1,10,13,30,-0.7000000000000001,4,-0.7000000000000001,12,0,12,100,2
2015,1,10,14,30,-0.7000000000000001,0,-0.7000000000000001,34,576,114,100,2.1
2015,1,10,15,30,-0.8,0,-0.8,26,456,67,100,2.3000000000000003
2015,1,10,16,30,-0.8,4,-0.8,0,0,0,100,2.5
2015,1,10,17,30,-0.8,4,-0.8,0,0,0,100,2.7
2015,1,10,18,30,-0.7000000000000001,4,-0.7000000000000001,0,0,0,100,2.9000000000000004
2015,1,10,19,30,-0.7000000000000001,4,-0.7000000000000001,0,0,0,100,2.9000000000000004
2015,1,10,20,30,-0.7000000000000001,4,-0.7000000000000001,0,0,0,100,3
2015,1,10,21,30,-0.7000000000000001,4,-0.7000000000000001,0,0,0,100,3.2
2015,1,10,22,30,-0.6000000000000001,4,-0.6000000000000001,0,0,0,100,3.2
2015,1,10,23,30,-0.6000000000000001,4,-0.6000000000000001,0,0,0,100,3.3000000000000003
2015,1,11,0,30,-0.4,4,-0.4,0,0,0,100,3.6
2015,1,11,1,30,-0.30000000000000004,4,-0.30000000000000004,0,0,0,100,3.7
2015,1,11,2,30,-0.30000000000000004,4,-0.30000000000000004,0,0,0,100,3.6
