Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2021,1,1,0,30,-3.3000000000000003,0,-3.3000000000000003,0,0,0,100,4.2
2021,1,1,1,30,-3.4000000000000004,0,-3.4000000000000004,0,0,0,100,4.2
2021,1,1,2,30,-3.4000000000000004,0,-3.4000000000000004,0,0,0,100,4.3
2021,1,1,3,30,-3.4000000000000004,4,-3.4000000000000004,0,0,0,100,4.4
2021,1,1,4,30,-3.5,4,-3.5,0,0,0,100,4.5
2021,1,1,5,30,-3.7,4,-3.7,0,0,0,100,4.5
2021,1,1,6,30,-3.9000000000000004,0,-3.9000000000000004,0,0,0,100,4.4
2021,1,1,7,30,-4.4,0,-4.4,0,0,0,100,4.3
2021,1,1,8,30,-4.9,4,-4.9,0,0,0,100,4.1000000000000005
2021,1,1,9,30,-5.5,4,-5.5,0,0,0,100,3.8000000000000003
2021,1,1,10,30,-6,4,-6,2,0,2,100,3.6
2021,1,1,11,30,-6.1000000000000005,4,-6.1000000000000005,24,167,38,100,3.6
2021,1,1,12,30,-6,4,-6,34,6,35,100,3.6
2021,1,1,13,30,-6.1000000000000005,0,-6.1000000000000005,38,317,82,100,3.7
2021,1,1,14,30,-6.2,0,-6.4,30,399,77,98.76,3.7
2021,1,1,15,30,-7.4,0,-7.4,20,319,42,100,3.1
2021,1,1,16,30,-8.4,0,-8.5,0,0,0,99.43,2.6
2021,1,1,17,30,-9.4,0,-9.8,0,0,0,96.93,2.3000000000000003
2021,1,1,18,30,-10.200000000000001,4,-11.100000000000001,0,0,0,93.43,2
2021,1,1,19,30,-10.8,4,-12,0,0,0,90.79,1.9000000000000001
2021,1,1,20,30,-11.100000000000001,4,-12.5,0,0,0,89.17,1.7000000000000002
2021,1,1,21,30,-11.3,4,-12.8,0,0,0,88.57000000000001,1.6
2021,1,1,22,30,-11.700000000000001,4,-13.100000000000001,0,0,0,89.61,1.5
2021,1,1,23,30,-12,4,-13.4,0,0,0,89.09,1.4000000000000001
2021,1,2,0,30,-12.200000000000001,4,-13.9,0,0,0,87.27,1.3
2021,1,2,1,30,-12.4,4,-14.4,0,0,0,85.02,1.3
2021,1,2,2,30,-12.5,8,-14.9,0,0,0,82.45,1.3
2021,1,2,3,30,-12.4,8,-15.3,0,0,0,78.87,1.3
2021,1,2,4,30,-12.3,8,-15.600000000000001,0,0,0,76.5,1.2000000000000002
2021,1,2,5,30,-12.200000000000001,4,-15.700000000000001,0,0,0,75.18,1.1
2021,1,2,6,30,-12.3,4,-15.700000000000001,0,0,0,75.46000000000001,1
2021,1,2,7,30,-12.4,7,-15.8,0,0,0,75.96000000000001,1
2021,1,2,8,30,-12.5,7,-15.8,0,0,0,76.60000000000001,0.9
2021,1,2,9,30,-12.600000000000001,8,-15.8,0,0,0,77.28,0.9
2021,1,2,10,30,-12.600000000000001,4,-15.700000000000001,3,0,3,77.32000000000001,0.9
2021,1,2,11,30,-12.5,4,-15.600000000000001,29,9,30,77.9,0.8
2021,1,2,12,30,-12.4,4,-15.100000000000001,46,120,61,80.13,0.8
2021,1,2,13,30,-12.4,4,-14.5,49,20,52,84.58,1.1
2021,1,2,14,30,-12.4,4,-14.200000000000001,40,7,41,86.67,1.2000000000000002
2021,1,2,15,30,-13,4,-14.4,25,16,26,89.54,1.5
2021,1,2,16,30,-13.600000000000001,4,-14.9,0,0,0,89.67,1.7000000000000002
2021,1,2,17,30,-14.100000000000001,4,-15.4,0,0,0,89.65,1.8
2021,1,2,18,30,-14.4,4,-15.8,0,0,0,89.16,1.8
2021,1,2,19,30,-14.600000000000001,4,-16.1,0,0,0,88.31,1.8
2021,1,2,20,30,-14.8,4,-16.400000000000002,0,0,0,87.54,1.8
2021,1,2,21,30,-15.100000000000001,7,-16.7,0,0,0,87.36,1.8
2021,1,2,22,30,-15.4,4,-17.1,0,0,0,87.12,1.9000000000000001
2021,1,2,23,30,-15.600000000000001,4,-17.3,0,0,0,86.48,1.9000000000000001
2021,1,3,0,30,-15.8,4,-17.5,0,0,0,86.60000000000001,2
2021,1,3,1,30,-15.8,8,-17.6,0,0,0,86.08,2
2021,1,3,2,30,-15.8,8,-17.6,0,0,0,85.96000000000001,1.9000000000000001
2021,1,3,3,30,-15.700000000000001,4,-17.6,0,0,0,85.17,1.8
2021,1,3,4,30,-15.600000000000001,4,-17.6,0,0,0,84.54,1.7000000000000002
2021,1,3,5,30,-15.5,4,-17.6,0,0,0,84.07000000000001,1.6
2021,1,3,6,30,-15.5,8,-17.5,0,0,0,84.55,1.5
2021,1,3,7,30,-15.700000000000001,4,-17.6,0,0,0,85.48,1.4000000000000001
2021,1,3,8,30,-15.700000000000001,7,-17.7,0,0,0,84.61,1.2000000000000002
2021,1,3,9,30,-15.700000000000001,8,-17.7,0,0,0,84.63,1.1
