Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2004,1,1,0,30,-21.5,1,-21.5,0,0,0,100,2
2004,1,1,1,30,-21.3,4,-21.400000000000002,0,0,0,98.91,1.7000000000000002
2004,1,1,2,30,-21,1,-21.400000000000002,0,0,0,96.23,1.5
2004,1,1,3,30,-20.8,1,-21.400000000000002,0,0,0,95.07000000000001,1.5
2004,1,1,4,30,-20.700000000000003,1,-21.3,0,0,0,95.33,1.6
2004,1,1,5,30,-20.700000000000003,4,-21.1,0,0,0,96.59,1.7000000000000002
2004,1,1,6,30,-20.900000000000002,7,-21.1,0,0,0,98.25,1.7000000000000002
2004,1,1,7,30,-21.3,7,-21.3,0,0,0,100,1.8
2004,1,1,8,30,-21.6,4,-21.6,0,0,0,100,2
2004,1,1,9,30,-22,4,-22,0,0,0,100,2.2
2004,1,1,10,30,-22.1,4,-22.1,0,0,0,100,2.6
2004,1,1,11,30,-21.5,1,-21.700000000000003,25,534,69,98.65,2.9000000000000004
2004,1,1,12,30,-20.5,0,-20.900000000000002,32,642,113,96.96000000000001,3.3000000000000003
2004,1,1,13,30,-19.700000000000003,0,-20.1,35,663,125,96.8,3.5
2004,1,1,14,30,-19.5,0,-19.8,32,617,104,97.75,3.6
2004,1,1,15,30,-19.8,0,-19.900000000000002,22,456,53,98.98,3.5
2004,1,1,16,30,-20.200000000000003,1,-20.400000000000002,0,0,0,98.27,3.4000000000000004
2004,1,1,17,30,-20.200000000000003,1,-20.700000000000003,0,0,0,95.94,3.5
2004,1,1,18,30,-19.700000000000003,4,-20.400000000000002,0,0,0,94.36,3.7
2004,1,1,19,30,-18.900000000000002,1,-19.5,0,0,0,95.35000000000001,3.8000000000000003
2004,1,1,20,30,-18.1,4,-18.2,0,0,0,99.34,4
2004,1,1,21,30,-17.5,4,-17.5,0,0,0,100,4.2
2004,1,1,22,30,-17.400000000000002,4,-17.400000000000002,0,0,0,100,4.4
2004,1,1,23,30,-17.3,1,-17.3,0,0,0,100,4.4
2004,1,2,0,30,-16.8,0,-16.8,0,0,0,100,4.7
2004,1,2,1,30,-16.3,0,-16.3,0,0,0,100,5.1000000000000005
2004,1,2,2,30,-16.1,0,-16.1,0,0,0,100,5.5
2004,1,2,3,30,-16.2,0,-16.2,0,0,0,100,5.7
2004,1,2,4,30,-16.400000000000002,0,-16.400000000000002,0,0,0,100,5.6000000000000005
2004,1,2,5,30,-16.7,0,-16.7,0,0,0,100,5.4
2004,1,2,6,30,-17,1,-17,0,0,0,100,5.2
2004,1,2,7,30,-17.3,0,-17.3,0,0,0,100,5
2004,1,2,8,30,-17.400000000000002,0,-17.400000000000002,0,0,0,100,4.9
2004,1,2,9,30,-17.1,1,-17.1,0,0,0,100,5.1000000000000005
