Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2016,1,1,0,30,-9.600000000000001,4,-11.200000000000001,0,0,0,87.99,2.4000000000000004
2016,1,1,1,30,-9.5,4,-11,0,0,0,88.63,2.6
2016,1,1,2,30,-9.5,4,-10.9,0,0,0,89.5,2.7
2016,1,1,3,30,-9.600000000000001,4,-11,0,0,0,89.68,2.8000000000000003
2016,1,1,4,30,-9.700000000000001,4,-11.100000000000001,0,0,0,89.82000000000001,2.9000000000000004
2016,1,1,5,30,-10.200000000000001,8,-11.3,0,0,0,91.82000000000001,3
2016,1,1,6,30,-10.700000000000001,1,-12,0,0,0,90.36,3.3000000000000003
2016,1,1,7,30,-10.9,8,-12.4,0,0,0,88.8,3.7
2016,1,1,8,30,-10.5,8,-12.5,30,46,34,85.5,4
2016,1,1,9,30,-9.600000000000001,8,-12,77,13,80,82.86,4.4
2016,1,1,10,30,-8.200000000000001,8,-11,113,13,117,80.55,4.4
2016,1,1,11,30,-6.2,8,-9.1,131,364,264,79.82000000000001,4.2
2016,1,1,12,30,-4.3,1,-6.9,71,874,398,82,4.1000000000000005
2016,1,1,13,30,-3,1,-5.300000000000001,72,841,361,84.14,4
2016,1,1,14,30,-2.9000000000000004,0,-4.800000000000001,64,764,269,86.68,3.8000000000000003
2016,1,1,15,30,-3.8000000000000003,1,-5.2,45,605,141,90.24,3.1
2016,1,1,16,30,-5.5,1,-6.4,13,217,18,93.3,2.5
2016,1,1,17,30,-6.5,1,-8.3,0,0,0,86.99,2.3000000000000003
2016,1,1,18,30,-8.6,1,-9.5,0,0,0,93.25,2.2
2016,1,1,19,30,-10.100000000000001,1,-10.9,0,0,0,93.65,2.1
2016,1,1,20,30,-11.200000000000001,0,-12.3,0,0,0,91.8,2.1
2016,1,1,21,30,-11.8,1,-12.9,0,0,0,91.22,2.2
2016,1,1,22,30,-12.4,1,-13.4,0,0,0,92.46000000000001,2.1
2016,1,1,23,30,-13,0,-13.9,0,0,0,92.75,2
2016,1,2,0,30,-13.3,1,-14.4,0,0,0,91.19,1.9000000000000001
