Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
1999,1,1,0,30,-20.700000000000003,1,-26.200000000000003,0,0,0,61.6,2.2
1999,1,1,1,30,-20.700000000000003,7,-26.200000000000003,0,0,0,61.2,2.2
1999,1,1,2,30,-20.5,7,-26.200000000000003,0,0,0,60.38,2.3000000000000003
1999,1,1,3,30,-20.3,7,-26.200000000000003,0,0,0,59.1,2.4000000000000004
1999,1,1,4,30,-20,7,-26.1,0,0,0,58.03,2.6
1999,1,1,5,30,-19.5,7,-25.700000000000003,0,0,0,58.13,2.8000000000000003
1999,1,1,6,30,-19.1,7,-25.1,0,0,0,58.84,3.1
1999,1,1,7,30,-18.7,7,-24.700000000000003,0,0,0,59.18,3.4000000000000004
1999,1,1,8,30,-17.900000000000002,7,-24.1,26,0,26,58.15,3.8000000000000003
1999,1,1,9,30,-16.7,7,-23.5,74,274,132,55.77,4.2
1999,1,1,10,30,-15.5,7,-22.700000000000003,100,413,226,54.07,4.5
1999,1,1,11,30,-14.5,7,-22,94,583,305,53.03,4.6000000000000005
1999,1,1,12,30,-13.700000000000001,7,-21.400000000000002,107,536,308,52.24,4.5
1999,1,1,13,30,-13.4,6,-20.900000000000002,132,290,231,53.29,4.4
1999,1,1,14,30,-13.3,6,-20.3,106,57,121,55.61,4.3
1999,1,1,15,30,-13.4,6,-19.700000000000003,45,0,45,59.13,4.2
1999,1,1,16,30,-13.4,7,-19.1,6,0,6,62.1,4.1000000000000005
1999,1,1,17,30,-13.5,7,-18.7,0,0,0,64.62,4.1000000000000005
1999,1,1,18,30,-13.5,7,-18.6,0,0,0,65.37,4.3
1999,1,1,19,30,-13.600000000000001,7,-18.6,0,0,0,65.89,4.2
1999,1,1,20,30,-13.700000000000001,7,-18.5,0,0,0,66.83,4.1000000000000005
1999,1,1,21,30,-13.600000000000001,7,-18.3,0,0,0,67.93,3.9000000000000004
1999,1,1,22,30,-13.5,7,-17.7,0,0,0,70.48,3.7
1999,1,1,23,30,-13.3,7,-17.2,0,0,0,72.28,3.5
1999,1,2,0,30,-13.100000000000001,8,-16.8,0,0,0,73.75,3.5
1999,1,2,1,30,-13,7,-16.3,0,0,0,76.16,3.5
1999,1,2,2,30,-12.8,7,-15.9,0,0,0,77.31,3.6
1999,1,2,3,30,-12.700000000000001,7,-15.700000000000001,0,0,0,78.33,3.8000000000000003
1999,1,2,4,30,-12.5,7,-15.5,0,0,0,78.41,4
1999,1,2,5,30,-12.3,7,-15.200000000000001,0,0,0,78.64,4.1000000000000005
1999,1,2,6,30,-12.100000000000001,7,-15,0,0,0,79.04,4.2
1999,1,2,7,30,-11.9,7,-14.700000000000001,0,0,0,79.43,4.3
1999,1,2,8,30,-11.600000000000001,7,-14.5,26,0,26,79.03,4.4
1999,1,2,9,30,-11.100000000000001,7,-14.100000000000001,66,0,66,78.31,4.4
1999,1,2,10,30,-10.5,7,-13.600000000000001,125,83,150,78.03,4.7
1999,1,2,11,30,-9.8,6,-13,147,53,166,77.62,4.9
1999,1,2,12,30,-9.200000000000001,7,-12.3,156,65,180,77.92,5.1000000000000005
1999,1,2,13,30,-8.9,7,-11.8,133,29,143,79.24,5.1000000000000005
1999,1,2,14,30,-8.8,7,-11.5,107,65,125,80.66,5
1999,1,2,15,30,-8.9,7,-11.4,49,0,49,82.31,5
1999,1,2,16,30,-8.9,7,-11.3,7,0,7,82.57000000000001,5.1000000000000005
1999,1,2,17,30,-8.9,7,-11.3,0,0,0,82.74,5.2
1999,1,2,18,30,-8.9,7,-11.4,0,0,0,82.11,5.9
1999,1,2,19,30,-8.9,7,-11.4,0,0,0,82.01,6.300000000000001
1999,1,2,20,30,-9.4,7,-11.600000000000001,0,0,0,83.8,6.7
1999,1,2,21,30,-10.4,6,-12.600000000000001,0,0,0,84.05,6.6000000000000005
1999,1,2,22,30,-11.5,7,-14.4,0,0,0,78.99,6.300000000000001
1999,1,2,23,30,-12.200000000000001,7,-16,0,0,0,73.37,6.2
1999,1,3,0,30,-12.5,7,-16.6,0,0,0,71.43,6.2
1999,1,3,1,30,-12.8,7,-17,0,0,0,70.96000000000001,6.300000000000001
1999,1,3,2,30,-13,8,-17.2,0,0,0,70.48,6.5
1999,1,3,3,30,-13.100000000000001,7,-17.3,0,0,0,70.78,6.6000000000000005
1999,1,3,4,30,-13.3,7,-17.5,0,0,0,70.96000000000001,6.7
1999,1,3,5,30,-13.5,7,-17.6,0,0,0,70.95,6.800000000000001
1999,1,3,6,30,-13.600000000000001,7,-17.8,0,0,0,70.4,6.800000000000001
1999,1,3,7,30,-13.700000000000001,1,-17.900000000000002,0,0,0,70.31,6.800000000000001
1999,1,3,8,30,-13.700000000000001,8,-18.1,30,47,34,69.59,6.9
1999,1,3,9,30,-13.600000000000001,7,-18.2,82,131,110,68.44,7
1999,1,3,10,30,-13.4,1,-18.3,80,758,314,66.77,7.1000000000000005
1999,1,3,11,30,-13.100000000000001,7,-18.3,136,342,261,64.83,7.1000000000000005
1999,1,3,12,30,-12.8,0,-18.3,87,834,402,63.190000000000005,7.1000000000000005
1999,1,3,13,30,-12.700000000000001,1,-18.5,81,813,363,62.08,7
1999,1,3,14,30,-13,0,-18.8,70,754,276,61.910000000000004,6.9
1999,1,3,15,30,-13.8,7,-19.3,54,286,101,63.13,6.5
1999,1,3,16,30,-14.700000000000001,7,-19.8,9,0,9,65.07000000000001,6.2
1999,1,3,17,30,-15.200000000000001,7,-20.400000000000002,0,0,0,64.69,6.2
1999,1,3,18,30,-16.7,7,-21,0,0,0,69.29,6
1999,1,3,19,30,-17.8,7,-21.8,0,0,0,71.09,5.800000000000001
1999,1,3,20,30,-18.6,7,-22.5,0,0,0,71.16,5.6000000000000005
1999,1,3,21,30,-19.3,7,-23.200000000000003,0,0,0,70.98,5.300000000000001
