Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2014,1,1,0,30,-26.1,7,-30,0,0,0,69.67,2.7
2014,1,1,1,30,-25.6,7,-29.400000000000002,0,0,0,70.26,2.5
2014,1,1,2,30,-25.3,7,-29,0,0,0,71.27,2.3000000000000003
2014,1,1,3,30,-25,7,-28.6,0,0,0,71.72,2.2
2014,1,1,4,30,-24.8,7,-28.3,0,0,0,72.32000000000001,2.2
2014,1,1,5,30,-25.1,7,-28.200000000000003,0,0,0,75.04,1.9000000000000001
2014,1,1,6,30,-25.900000000000002,7,-28.8,0,0,0,76.59,1.5
2014,1,1,7,30,-26.400000000000002,4,-29.8,0,0,0,72.68,1.4000000000000001
2014,1,1,8,30,-25.3,8,-29.8,30,178,45,65.9,1.9000000000000001
2014,1,1,9,30,-23.3,4,-27.8,77,14,80,66.31,2.4000000000000004
2014,1,1,10,30,-21.3,4,-25.8,113,14,118,67.01,2.2
2014,1,1,11,30,-19.3,4,-23.6,127,2,127,68.53,2.1
2014,1,1,12,30,-17.8,7,-22,155,63,178,69.85000000000001,2.1
2014,1,1,13,30,-17,7,-20.900000000000002,113,0,113,71.59,2
2014,1,1,14,30,-16.900000000000002,8,-20.5,108,130,143,73.69,1.9000000000000001
2014,1,1,15,30,-17.6,8,-20.5,57,182,86,78.33,1.5
2014,1,1,16,30,-19,8,-21.200000000000003,10,0,10,83.09,1.2000000000000002
2014,1,1,17,30,-19.8,7,-22.700000000000003,0,0,0,77.49,1.3
2014,1,1,18,30,-20.3,7,-23.3,0,0,0,77.08,1.9000000000000001
2014,1,1,19,30,-20.3,7,-23.3,0,0,0,77.03,1.9000000000000001
2014,1,1,20,30,-20.5,7,-23.400000000000002,0,0,0,77.83,1.7000000000000002
2014,1,1,21,30,-20.900000000000002,7,-23.700000000000003,0,0,0,78.3,1.5
2014,1,1,22,30,-21.400000000000002,7,-24.3,0,0,0,77.74,1.4000000000000001
2014,1,1,23,30,-21.700000000000003,7,-24.8,0,0,0,76.13,1.5
2014,1,2,0,30,-21.8,7,-24.900000000000002,0,0,0,76.19,1.6
2014,1,2,1,30,-21.900000000000002,7,-24.900000000000002,0,0,0,76.93,1.6
2014,1,2,2,30,-22.200000000000003,7,-25.1,0,0,0,77.53,1.7000000000000002
2014,1,2,3,30,-22.6,8,-25.400000000000002,0,0,0,77.9,1.9000000000000001
2014,1,2,4,30,-23.6,7,-26,0,0,0,80.27,2
2014,1,2,5,30,-24.900000000000002,1,-27.3,0,0,0,80.59,1.8
2014,1,2,6,30,-26.5,0,-28.900000000000002,0,0,0,80.43,1.8
2014,1,2,7,30,-27.700000000000003,0,-30.400000000000002,0,0,0,77.38,1.7000000000000002
2014,1,2,8,30,-27.200000000000003,1,-31.3,26,529,72,67.81,1.9000000000000001
2014,1,2,9,30,-25.200000000000003,0,-29.8,46,777,211,65.51,2.3000000000000003
2014,1,2,10,30,-23.1,0,-27.8,56,882,327,65.29,2.3000000000000003
2014,1,2,11,30,-21.1,0,-25.700000000000003,61,927,398,66.43,2.1
2014,1,2,12,30,-19.3,0,-23.900000000000002,61,937,414,66.69,2.2
2014,1,2,13,30,-18.2,0,-23.200000000000003,58,916,374,64.95,2.1
2014,1,2,14,30,-18.400000000000002,0,-22.8,51,878,289,68.51,1.5
2014,1,2,15,30,-20.3,0,-22.700000000000003,37,739,157,81.28,1.1
2014,1,2,16,30,-22.6,0,-25.8,13,340,22,75.05,1.3
2014,1,2,17,30,-23.400000000000002,0,-27.6,0,0,0,68.11,1.5
2014,1,2,18,30,-23.3,0,-27.6,0,0,0,67.91,1.1
2014,1,2,19,30,-23.3,0,-27.3,0,0,0,69.87,0.7000000000000001
2014,1,2,20,30,-24,0,-27.200000000000003,0,0,0,74.82000000000001,0.8
2014,1,2,21,30,-25.5,1,-27.8,0,0,0,80.72,1.4000000000000001
2014,1,2,22,30,-26.900000000000002,1,-28.8,0,0,0,84.12,1.7000000000000002
2014,1,2,23,30,-27.700000000000003,1,-29.5,0,0,0,84.93,1.7000000000000002
2014,1,3,0,30,-26.900000000000002,7,-30.200000000000003,0,0,0,73.45,1.7000000000000002
2014,1,3,1,30,-24.700000000000003,1,-28.8,0,0,0,69,1.9000000000000001
2014,1,3,2,30,-23.5,1,-26.700000000000003,0,0,0,75.08,2.1
2014,1,3,3,30,-23,0,-26.6,0,0,0,72.52,2.4000000000000004
2014,1,3,4,30,-21.900000000000002,1,-25.700000000000003,0,0,0,71.15,2.9000000000000004
2014,1,3,5,30,-20.400000000000002,7,-24.200000000000003,0,0,0,71.83,3.8000000000000003
2014,1,3,6,30,-19.200000000000003,7,-22.6,0,0,0,74.28,4.7
2014,1,3,7,30,-18.3,7,-21.6,0,0,0,75.59,5.2
2014,1,3,8,30,-17.2,7,-20.6,30,18,31,75.07000000000001,5.7
2014,1,3,9,30,-15.600000000000001,6,-19.3,32,0,32,73.48,5.9
2014,1,3,10,30,-13.600000000000001,6,-17.400000000000002,117,24,125,73.09,6.4
2014,1,3,11,30,-12,7,-15.5,153,81,182,75.17,7
2014,1,3,12,30,-10.5,7,-13.8,160,188,231,76.57000000000001,7
2014,1,3,13,30,-9.1,7,-12.200000000000001,138,258,228,78.43,6.800000000000001
2014,1,3,14,30,-7.9,6,-10.600000000000001,101,13,104,80.7,6.6000000000000005
2014,1,3,15,30,-7.2,7,-9.5,55,288,102,83.31,6.6000000000000005
2014,1,3,16,30,-6.800000000000001,6,-9,8,0,8,84.32000000000001,6.4
2014,1,3,17,30,-6.6000000000000005,6,-8.4,0,0,0,86.85000000000001,6.4
2014,1,3,18,30,-5.9,7,-7.9,0,0,0,85.96000000000001,6.300000000000001
2014,1,3,19,30,-5.4,4,-7.2,0,0,0,86.91,6.2
2014,1,3,20,30,-4.9,6,-6.5,0,0,0,88.79,5.9
2014,1,3,21,30,-4.4,6,-5.800000000000001,0,0,0,89.98,5.7
2014,1,3,22,30,-3.9000000000000004,7,-5.1000000000000005,0,0,0,91.11,5.6000000000000005
2014,1,3,23,30,-3.4000000000000004,7,-4.5,0,0,0,91.95,5.2
2014,1,4,0,30,-3.2,6,-4.1000000000000005,0,0,0,93.57000000000001,4.7
2014,1,4,1,30,-3.2,7,-3.9000000000000004,0,0,0,95.01,4.5
