Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
1998,1,1,0,30,-6.5,6,-7.9,0,0,0,90.07000000000001,4.7
1998,1,1,1,30,-6.6000000000000005,6,-7.6000000000000005,0,0,0,92.92,4.2
1998,1,1,2,30,-6.7,7,-7.5,0,0,0,93.96000000000001,3.7
1998,1,1,3,30,-6.800000000000001,4,-7.4,0,0,0,95.86,3.3000000000000003
1998,1,1,4,30,-6.7,0,-7.2,0,0,0,96.37,3.3000000000000003
1998,1,1,5,30,-6.300000000000001,1,-7,0,0,0,95.06,3.5
1998,1,1,6,30,-5.800000000000001,1,-6.5,0,0,0,94.75,3.8000000000000003
1998,1,1,7,30,-5.300000000000001,1,-6,0,0,0,94.91,3.9000000000000004
1998,1,1,8,30,-4.1000000000000005,0,-5.6000000000000005,24,485,66,89.46000000000001,4.2
1998,1,1,9,30,-1.9000000000000001,4,-4.3,82,80,99,83.42,4.6000000000000005
1998,1,1,10,30,0.5,7,-3.3000000000000003,107,360,218,75.7,4.6000000000000005
1998,1,1,11,30,2.6,7,-2.5,90,610,311,69.05,4.5
1998,1,1,12,30,4,7,-1.7000000000000002,115,503,303,66.33,4.2
1998,1,1,13,30,4.800000000000001,7,-0.9,81,620,294,66.47,3.6
1998,1,1,14,30,4.1000000000000005,4,-0.1,97,296,177,73.87,2.6
1998,1,1,15,30,1.8,8,0.1,54,252,94,88.49,1.9000000000000001
1998,1,1,16,30,0,7,-0.5,9,0,9,96.14,1.8
1998,1,1,17,30,-0.4,7,-0.6000000000000001,0,0,0,98.87,1.9000000000000001
