Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2009,1,1,0,30,-11.8,7,-15,0,0,0,76.85000000000001,4.3
2009,1,1,1,30,-11.5,7,-14.600000000000001,0,0,0,77.60000000000001,4.5
2009,1,1,2,30,-11.3,6,-14.3,0,0,0,78.43,4.6000000000000005
2009,1,1,3,30,-11,6,-14,0,0,0,78.23,4.7
2009,1,1,4,30,-10.600000000000001,6,-13.700000000000001,0,0,0,77.69,4.800000000000001
2009,1,1,5,30,-10.3,6,-13.4,0,0,0,78.04,4.5
2009,1,1,6,30,-10,7,-13,0,0,0,78.82000000000001,4.3
2009,1,1,7,30,-9.600000000000001,7,-12.4,0,0,0,80.03,4.2
2009,1,1,8,30,-9.1,7,-11.8,26,0,26,80.87,4.2
2009,1,1,9,30,-8.5,7,-11.100000000000001,67,367,145,81.72,4.2
2009,1,1,10,30,-7.6000000000000005,7,-10.3,117,26,125,81.16,4.3
2009,1,1,11,30,-6.300000000000001,7,-9.3,154,109,193,79.06,4.4
2009,1,1,12,30,-4.6000000000000005,7,-8,154,239,244,77.23,4.3
2009,1,1,13,30,-3.1,7,-6.300000000000001,144,103,179,78.67,4
2009,1,1,14,30,-2.8000000000000003,0,-4.9,54,808,272,85.53,3.4000000000000004
