Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2022,1,1,0,30,-21.5,7,-27.1,0,0,0,60.370000000000005,4.6000000000000005
2022,1,1,1,30,-21.8,8,-27.6,0,0,0,59.36,4.4
2022,1,1,2,30,-22.1,8,-27.900000000000002,0,0,0,59.370000000000005,4.2
2022,1,1,3,30,-22.700000000000003,8,-28.200000000000003,0,0,0,60.58,3.9000000000000004
2022,1,1,4,30,-23.8,7,-28.8,0,0,0,63.370000000000005,3.4000000000000004
2022,1,1,5,30,-25.400000000000002,7,-30.1,0,0,0,64.98,3
2022,1,1,6,30,-27,7,-31.8,0,0,0,63.870000000000005,2.8000000000000003
2022,1,1,7,30,-27.900000000000002,7,-33.2,0,0,0,60.25,2.6
2022,1,1,8,30,-26.900000000000002,7,-33.800000000000004,38,67,44,52.14,3.2
2022,1,1,9,30,-25.200000000000003,0,-32.1,47,759,208,52.78,3.7
2022,1,1,10,30,-23.900000000000002,0,-30.8,58,858,322,52.95,3.5
2022,1,1,11,30,-22.8,7,-29.5,228,257,321,54.230000000000004,3.2
2022,1,1,12,30,-21.900000000000002,7,-28.5,250,163,311,54.95,3.5
2022,1,1,13,30,-21.400000000000002,7,-27.8,206,126,249,56.35,4
2022,1,1,14,30,-21.200000000000003,6,-27.200000000000003,89,2,90,58.33,3.8000000000000003
2022,1,1,15,30,-21.400000000000002,7,-26.900000000000002,94,78,106,61.03,3.2
2022,1,1,16,30,-22,8,-27,9,0,9,63.63,2.9000000000000004
2022,1,1,17,30,-23.200000000000003,8,-27.6,0,0,0,67.2,2.7
2022,1,1,18,30,-24.8,0,-28.8,0,0,0,69.43,2.6
2022,1,1,19,30,-26.200000000000003,0,-30.3,0,0,0,68.58,2.5
2022,1,1,20,30,-27,0,-31.200000000000003,0,0,0,67.41,2.4000000000000004
2022,1,1,21,30,-27.3,0,-31.6,0,0,0,66.53,2.2
2022,1,1,22,30,-27.700000000000003,0,-31.900000000000002,0,0,0,67.53,2.3000000000000003
2022,1,1,23,30,-28.1,0,-32.2,0,0,0,67.88,2.3000000000000003
2022,1,2,0,30,-28.400000000000002,0,-32.4,0,0,0,68.21000000000001,2.2
2022,1,2,1,30,-28.5,0,-32.6,0,0,0,68.05,2.1
2022,1,2,2,30,-28.5,0,-32.6,0,0,0,68.07000000000001,2
2022,1,2,3,30,-28.8,0,-32.800000000000004,0,0,0,68.68,2
2022,1,2,4,30,-29,0,-33,0,0,0,68.07000000000001,1.9000000000000001
2022,1,2,5,30,-29.1,0,-33.300000000000004,0,0,0,66.97,1.8
2022,1,2,6,30,-29.1,0,-33.5,0,0,0,65.54,1.6
2022,1,2,7,30,-28.700000000000003,0,-33.7,0,0,0,62.25,1.5
2022,1,2,8,30,-27.200000000000003,0,-33.1,26,526,71,57.03,1.4000000000000001
2022,1,2,9,30,-24.700000000000003,0,-31.3,43,770,207,54.38,1.4000000000000001
2022,1,2,10,30,-22.3,0,-28.900000000000002,53,871,321,55.01,1.4000000000000001
2022,1,2,11,30,-20.200000000000003,0,-26.900000000000002,58,914,391,55.04,1.4000000000000001
2022,1,2,12,30,-18.400000000000002,0,-24.900000000000002,59,911,402,56.44,1.4000000000000001
2022,1,2,13,30,-17.1,0,-23.400000000000002,55,890,362,57.9,1.5
2022,1,2,14,30,-16.5,0,-22.3,48,827,273,60.85,1.3
2022,1,2,15,30,-17.1,0,-21.6,35,685,146,68.03,1.2000000000000002
2022,1,2,16,30,-18.5,0,-23.200000000000003,13,152,17,66.76,1.2000000000000002
