Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777900,-,-,-,44.97,-93.26,-6,256,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed
2010,1,1,0,30,-19,8,-20.900000000000002,0,0,0,84.88,2
2010,1,1,1,30,-20.200000000000003,8,-21.900000000000002,0,0,0,86.52,1.9000000000000001
2010,1,1,2,30,-21.400000000000002,7,-23.3,0,0,0,84.55,2
2010,1,1,3,30,-22.200000000000003,7,-24.5,0,0,0,81.82000000000001,2.2
2010,1,1,4,30,-22.700000000000003,7,-25.200000000000003,0,0,0,80.3,2.3000000000000003
2010,1,1,5,30,-23.200000000000003,7,-25.8,0,0,0,79.33,2.4000000000000004
2010,1,1,6,30,-23.5,7,-26.3,0,0,0,77.66,2.5
2010,1,1,7,30,-23.400000000000002,7,-26.5,0,0,0,75.94,2.6
2010,1,1,8,30,-22.5,7,-26.1,30,154,43,72.34,2.7
2010,1,1,9,30,-20.8,1,-24.700000000000003,53,710,204,71.11,2.8000000000000003
2010,1,1,10,30,-18.6,0,-22.6,65,827,319,70.94,3
2010,1,1,11,30,-16.5,0,-20.1,71,878,390,73.69,3.4000000000000004
2010,1,1,12,30,-15.100000000000001,0,-18.3,71,908,412,76.55,3.8000000000000003
2010,1,1,13,30,-14.9,0,-17.8,66,889,372,78.82000000000001,4
2010,1,1,14,30,-15.700000000000001,0,-18.2,57,826,279,80.93,4
2010,1,1,15,30,-17.400000000000002,0,-19.400000000000002,40,683,149,84.2,3.6
2010,1,1,16,30,-19.8,0,-21.5,13,301,20,86.66,3.1
2010,1,1,17,30,-21.200000000000003,0,-24,0,0,0,77.84,3
2010,1,1,18,30,-24.700000000000003,0,-26.5,0,0,0,85.05,2.7
2010,1,1,19,30,-26.700000000000003,1,-28.700000000000003,0,0,0,83.16,2.5
2010,1,1,20,30,-28.6,1,-30.700000000000003,0,0,0,82.05,2.3000000000000003
2010,1,1,21,30,-30.3,1,-32.6,0,0,0,80.58,2.1
2010,1,1,22,30,-31.8,1,-34.2,0,0,0,79.55,2
2010,1,1,23,30,-32.9,1,-35.4,0,0,0,78.17,1.8
2010,1,2,0,30,-33.7,1,-36.4,0,0,0,76.73,1.7000000000000002
2010,1,2,1,30,-34.4,1,-37.1,0,0,0,76.09,1.7000000000000002
2010,1,2,2,30,-35,1,-37.800000000000004,0,0,0,75.28,1.6
2010,1,2,3,30,-35.4,1,-38.400000000000006,0,0,0,74.06,1.6
2010,1,2,4,30,-35.9,8,-38.800000000000004,0,0,0,74.44,1.6
2010,1,2,5,30,-36.5,1,-39.400000000000006,0,0,0,74.31,1.5
2010,1,2,6,30,-36.800000000000004,8,-39.900000000000006,0,0,0,72.99,1.6
2010,1,2,7,30,-36.4,1,-40,0,0,0,69.39,1.6
2010,1,2,8,30,-34.2,8,-39.2,30,110,40,60.44,1.8
2010,1,2,9,30,-30.5,1,-35.7,49,784,215,60.17,2.2
2010,1,2,10,30,-27.400000000000002,1,-32.1,61,885,334,64.11,1.8
2010,1,2,11,30,-24.900000000000002,1,-29.400000000000002,68,930,406,66.01,1.1
2010,1,2,12,30,-23,0,-27,70,913,414,69.63,1.1
2010,1,2,13,30,-22.1,0,-25.6,67,886,373,73.09,1.3
2010,1,2,14,30,-21.900000000000002,0,-25,58,818,281,75.73,1.4000000000000001
2010,1,2,15,30,-23,0,-25,42,668,150,83.47,1.1
2010,1,2,16,30,-25.3,1,-27.200000000000003,14,270,21,84.28,1.2000000000000002
2010,1,2,17,30,-26.5,7,-29.5,0,0,0,75.75,1.3
2010,1,2,18,30,-28,1,-30.400000000000002,0,0,0,79.69,1.5
2010,1,2,19,30,-28.3,1,-30.700000000000003,0,0,0,79.58,1.6
2010,1,2,20,30,-28.3,1,-30.700000000000003,0,0,0,80.10000000000001,1.6
2010,1,2,21,30,-28.200000000000003,0,-30.3,0,0,0,81.81,1.6
2010,1,2,22,30,-28,8,-29.900000000000002,0,0,0,83.81,1.6
2010,1,2,23,30,-27.6,1,-29.200000000000003,0,0,0,86.42,1.6
2010,1,3,0,30,-27.6,8,-28.900000000000002,0,0,0,88.34,1.5
2010,1,3,1,30,-27.6,8,-29.5,0,0,0,84.02,1.4000000000000001
2010,1,3,2,30,-27.5,8,-29.900000000000002,0,0,0,79.8,1.2000000000000002
2010,1,3,3,30,-27.3,8,-29.900000000000002,0,0,0,78.34,1.1
2010,1,3,4,30,-27.3,8,-29.900000000000002,0,0,0,78.22,1.1
2010,1,3,5,30,-27.400000000000002,1,-30.1,0,0,0,78.04,1
2010,1,3,6,30,-27.6,7,-30.200000000000003,0,0,0,78.18,1
2010,1,3,7,30,-27.8,1,-30.5,0,0,0,77.37,1
2010,1,3,8,30,-26.6,8,-30.6,30,153,43,69.17,1.1
2010,1,3,9,30,-23.900000000000002,1,-28.200000000000003,49,758,210,67.63,1.5
2010,1,3,10,30,-21.1,1,-25,61,862,327,71.06,1.6
2010,1,3,11,30,-18.400000000000002,0,-22.200000000000003,67,907,399,72.16,1.5
2010,1,3,12,30,-16.2,0,-19.8,69,916,416,73.77,1.6
2010,1,3,13,30,-15.100000000000001,0,-18.7,66,894,376,74.24,1.6
2010,1,3,14,30,-15,0,-18.3,57,827,284,75.59,1.6
2010,1,3,15,30,-16.1,0,-18.2,41,682,153,83.99,1.3
2010,1,3,16,30,-18,0,-19.700000000000003,14,293,22,86.32000000000001,1.2000000000000002
2010,1,3,17,30,-19.1,0,-22,0,0,0,77.95,1.4000000000000001
2010,1,3,18,30,-20.900000000000002,0,-23.1,0,0,0,82.19,1.8
2010,1,3,19,30,-22.3,1,-24,0,0,0,85.78,2
2010,1,3,20,30,-24.1,0,-25.700000000000003,0,0,0,86.89,1.9000000000000001
2010,1,3,21,30,-25.8,1,-27.5,0,0,0,85.67,1.8
2010,1,3,22,30,-26.8,8,-28.8,0,0,0,82.8,1.7000000000000002
2010,1,3,23,30,-27.3,1,-29.700000000000003,0,0,0,80.18,1.8
2010,1,4,0,30,-27.6,1,-30.200000000000003,0,0,0,78.65,1.8
2010,1,4,1,30,-28.200000000000003,1,-30.8,0,0,0,78.48,1.8
2010,1,4,2,30,-29.1,8,-31.700000000000003,0,0,0,77.87,1.8
2010,1,4,3,30,-30.1,1,-32.800000000000004,0,0,0,77.13,1.7000000000000002
2010,1,4,4,30,-31.200000000000003,8,-33.9,0,0,0,77.14,1.7000000000000002
2010,1,4,5,30,-32.4,1,-35.2,0,0,0,76.13,1.7000000000000002
2010,1,4,6,30,-33.2,8,-36.4,0,0,0,72.85000000000001,1.8
2010,1,4,7,30,-33.4,8,-37.300000000000004,0,0,0,68.05,1.9000000000000001
2010,1,4,8,30,-31.900000000000002,8,-37.1,30,206,47,59.68,2.2
2010,1,4,9,30,-29.3,1,-34.6,47,793,216,59.88,2.6
2010,1,4,10,30,-26.8,1,-31.8,58,894,336,62.67,2.4000000000000004
2010,1,4,11,30,-24.1,0,-28.900000000000002,65,938,409,64.68,2.2
2010,1,4,12,30,-21.5,0,-25.8,66,947,426,68.34,2.3000000000000003
2010,1,4,13,30,-19.5,0,-23.200000000000003,63,926,386,72.23,2.4000000000000004
2010,1,4,14,30,-18.7,0,-21.6,54,864,293,78.02,2.2
2010,1,4,15,30,-19.700000000000003,0,-21.200000000000003,40,724,160,87.63,1.8
2010,1,4,16,30,-21.8,0,-23.400000000000002,14,345,25,87.12,1.9000000000000001
2010,1,4,17,30,-22.700000000000003,1,-25.1,0,0,0,80.89,2.1
2010,1,4,18,30,-23.1,1,-25.1,0,0,0,83.28,2.4000000000000004
2010,1,4,19,30,-23.700000000000003,0,-25.700000000000003,0,0,0,83.3,2.3000000000000003
2010,1,4,20,30,-24.700000000000003,0,-26.6,0,0,0,84.08,2.2
2010,1,4,21,30,-25.700000000000003,0,-27.700000000000003,0,0,0,83.56,2.1
2010,1,4,22,30,-26.8,8,-28.8,0,0,0,82.99,2
2010,1,4,23,30,-27.900000000000002,1,-30,0,0,0,82.37,1.9000000000000001
2010,1,5,0,30,-28.8,0,-31.1,0,0,0,80.12,1.9000000000000001
2010,1,5,1,30,-29.8,1,-32.300000000000004,0,0,0,79.17,1.8
2010,1,5,2,30,-30.5,0,-33.2,0,0,0,77.2,1.8
2010,1,5,3,30,-30.900000000000002,1,-33.9,0,0,0,74.96000000000001,1.8
2010,1,5,4,30,-31.1,1,-34.300000000000004,0,0,0,73.47,1.8
2010,1,5,5,30,-31.200000000000003,1,-34.5,0,0,0,72.72,1.7000000000000002
2010,1,5,6,30,-31.3,1,-34.6,0,0,0,72.55,1.6
2010,1,5,7,30,-31,1,-34.7,0,0,0,69.84,1.6
2010,1,5,8,30,-29,8,-34.1,30,155,44,61.14,1.7000000000000002
2010,1,5,9,30,-25.900000000000002,0,-31.1,45,779,212,61.9,2.1
2010,1,5,10,30,-23.3,0,-28.200000000000003,57,877,330,64.17,2
2010,1,5,11,30,-21.1,0,-25.5,63,921,402,67.4,1.7000000000000002
2010,1,5,12,30,-18.900000000000002,0,-22.900000000000002,65,927,419,70.52,1.7000000000000002
2010,1,5,13,30,-17.2,0,-20.700000000000003,62,906,381,74.4,1.6
2010,1,5,14,30,-16.5,0,-19.3,55,845,290,79.10000000000001,1.3
2010,1,5,15,30,-17.7,0,-19.1,40,707,160,89.12,1
2010,1,5,16,30,-20.1,1,-21.5,14,329,25,88.58,1.2000000000000002
2010,1,5,17,30,-21.200000000000003,0,-23.400000000000002,0,0,0,82.38,1.3
2010,1,5,18,30,-22.8,1,-24.1,0,0,0,88.8,1.5
2010,1,5,19,30,-23.400000000000002,7,-24.700000000000003,0,0,0,89.27,1.5
2010,1,5,20,30,-23.700000000000003,7,-25.1,0,0,0,87.97,1.5
2010,1,5,21,30,-23.6,8,-25.6,0,0,0,83.72,1.4000000000000001
2010,1,5,22,30,-23.200000000000003,7,-25.700000000000003,0,0,0,80.05,1.3
2010,1,5,23,30,-22.5,7,-25.3,0,0,0,77.58,1.1
2010,1,6,0,30,-21.700000000000003,7,-24.700000000000003,0,0,0,76.92,0.9
2010,1,6,1,30,-21.1,7,-23.900000000000002,0,0,0,78.3,0.8
2010,1,6,2,30,-20.6,7,-23.400000000000002,0,0,0,78.51,0.8
2010,1,6,3,30,-20.3,7,-23,0,0,0,78.97,0.9
2010,1,6,4,30,-20,7,-22.6,0,0,0,79.59,0.9
2010,1,6,5,30,-20.1,7,-22.5,0,0,0,81.23,0.8
2010,1,6,6,30,-20.3,7,-22.700000000000003,0,0,0,81,0.9
2010,1,6,7,30,-20.1,7,-22.900000000000002,0,0,0,78.61,1
2010,1,6,8,30,-18.7,8,-22.3,30,43,34,73.44,1
2010,1,6,9,30,-16.3,7,-19.900000000000002,79,18,83,73.77,1.1
2010,1,6,10,30,-14.4,7,-17.400000000000002,56,0,56,78.11,0.8
2010,1,6,11,30,-13,6,-15.8,108,0,108,79.72,0.8
2010,1,6,12,30,-11.4,6,-13.9,164,122,211,81.54,1
2010,1,6,13,30,-10.3,6,-12.4,118,0,118,84.42,1.1
2010,1,6,14,30,-10,6,-11.700000000000001,107,30,116,87.4,1
2010,1,6,15,30,-10.4,6,-11.600000000000001,25,0,25,91.11,0.9
2010,1,6,16,30,-11,6,-12.4,14,0,14,89.42,1.1
2010,1,6,17,30,-11.3,6,-13,0,0,0,87.33,1.2000000000000002
2010,1,6,18,30,-11,7,-12.8,0,0,0,86.56,2
2010,1,6,19,30,-10.9,6,-12.4,0,0,0,88.4,2.3000000000000003
2010,1,6,20,30,-11.200000000000001,6,-12.700000000000001,0,0,0,88.91,2.4000000000000004
2010,1,6,21,30,-11.4,7,-13,0,0,0,88.02,2.8000000000000003
2010,1,6,22,30,-11.700000000000001,6,-13.3,0,0,0,88.22,3.5
2010,1,6,23,30,-12.200000000000001,7,-13.700000000000001,0,0,0,88.58,4
2010,1,7,0,30,-12.700000000000001,7,-14.3,0,0,0,87.92,4.2
2010,1,7,1,30,-13.100000000000001,8,-14.8,0,0,0,86.8,4.2
2010,1,7,2,30,-13.4,7,-15.200000000000001,0,0,0,86,4.3
2010,1,7,3,30,-13.8,6,-15.700000000000001,0,0,0,85.67,4.800000000000001
2010,1,7,4,30,-14.3,6,-16.2,0,0,0,85.60000000000001,5.2
2010,1,7,5,30,-14.9,7,-16.900000000000002,0,0,0,85.02,5.4
2010,1,7,6,30,-15.600000000000001,6,-17.6,0,0,0,84.55,5.4
2010,1,7,7,30,-16,6,-18.3,0,0,0,82.43,5.300000000000001
2010,1,7,8,30,-16.1,7,-18.7,27,0,27,80.64,5.6000000000000005
