Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2020,1,1,0,30,4.9,0,0,0,69.51,2.3000000000000003,-0.2,0
2020,1,1,1,30,4.6000000000000005,0,0,0,68.55,2.2,-0.7000000000000001,0
2020,1,1,2,30,4.3,0,0,0,68.5,2.1,-1,0
2020,1,1,3,30,4,0,0,0,69.10000000000001,1.9000000000000001,-1.2000000000000002,0
2020,1,1,4,30,3.8000000000000003,0,0,0,69.46000000000001,1.7000000000000002,-1.3,0
2020,1,1,5,30,3.6,0,0,0,69.84,1.6,-1.4000000000000001,0
2020,1,1,6,30,3.6,0,0,0,69.53,1.5,-1.5,0
2020,1,1,7,30,5.1000000000000005,4,25,3,62.6,1.3,-1.5,0
2020,1,1,8,30,8.4,44,547,134,58.21,1.7000000000000002,0.7000000000000001,0
2020,1,1,9,30,11.5,63,763,310,43.29,1.9000000000000001,-0.6000000000000001,0
2020,1,1,10,30,13.700000000000001,192,214,288,38.89,1.3,-0.1,7
2020,1,1,11,30,15.4,229,230,350,35.18,1.3,0.1,7
2020,1,1,12,30,16.5,152,651,512,32.86,1.7000000000000002,0.1,7
2020,1,1,13,30,16.8,81,887,550,32.43,1.9000000000000001,0.2,0
2020,1,1,14,30,16.400000000000002,185,285,314,33.46,2.4000000000000004,0.30000000000000004,7
2020,1,1,15,30,14.9,125,158,178,38,1.9000000000000001,0.7000000000000001,7
2020,1,1,16,30,13.700000000000001,62,181,94,52.77,1.2000000000000002,4.2,7
2020,1,1,17,30,10.700000000000001,4,12,4,61.17,0.9,3.5,0
2020,1,1,18,30,10.5,0,0,0,57.71,0.8,2.5,4
2020,1,1,19,30,10.200000000000001,0,0,0,57,0.8,2.1,0
2020,1,1,20,30,9.4,0,0,0,58.230000000000004,0.9,1.6,0
2020,1,1,21,30,8.6,0,0,0,59.25,1,1.1,0
2020,1,1,22,30,8.200000000000001,0,0,0,59.88,1,0.9,7
2020,1,1,23,30,8,0,0,0,58.99,0.7000000000000001,0.5,4
2020,1,2,0,30,7.7,0,0,0,58.81,0.4,0.1,4
2020,1,2,1,30,7.1000000000000005,0,0,0,60.67,0.30000000000000004,0,0
2020,1,2,2,30,6.4,0,0,0,63.31,0.5,-0.1,0
2020,1,2,3,30,5.5,0,0,0,67.39,0.7000000000000001,-0.1,0
2020,1,2,4,30,4.9,0,0,0,69.99,0.6000000000000001,-0.1,0
2020,1,2,5,30,4.6000000000000005,0,0,0,71.17,0.5,-0.2,0
2020,1,2,6,30,4.4,0,0,0,71.63,0.30000000000000004,-0.30000000000000004,0
2020,1,2,7,30,5.2,4,34,3,67.54,0.4,-0.30000000000000004,0
2020,1,2,8,30,7.6000000000000005,38,608,138,63.42,0.9,1.1,0
2020,1,2,9,30,10.600000000000001,54,815,318,50.04,2,0.6000000000000001,0
2020,1,2,10,30,13.4,65,896,466,40.88,2.7,0.4,0
2020,1,2,11,30,15.3,73,932,563,34.08,2.5,-0.5,0
2020,1,2,12,30,16.5,74,953,602,29.41,2.2,-1.4000000000000001,0
