Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2010,1,1,0,30,3.9000000000000004,0,0,0,42.25,4.6000000000000005,-7.800000000000001,1
2010,1,1,1,30,3.8000000000000003,0,0,0,41.46,4.5,-8.1,4
2010,1,1,2,30,3.9000000000000004,0,0,0,39.980000000000004,4.2,-8.5,7
2010,1,1,3,30,3.9000000000000004,0,0,0,38.96,3.9000000000000004,-8.8,7
2010,1,1,4,30,3.8000000000000003,0,0,0,38.52,3.6,-9.1,7
2010,1,1,5,30,3.7,0,0,0,38.21,3.5,-9.3,7
2010,1,1,6,30,3.6,0,0,0,38.35,3.3000000000000003,-9.3,7
2010,1,1,7,30,4.800000000000001,0,0,0,35.33,3.7,-9.3,7
2010,1,1,8,30,7.5,41,586,138,29.080000000000002,3.9000000000000004,-9.4,0
2010,1,1,9,30,11.3,59,793,316,22.95,3.5,-9.1,0
2010,1,1,10,30,15.4,69,884,464,17.17,3.2,-9.4,0
2010,1,1,11,30,18.3,75,922,560,12.61,2.6,-11,0
2010,1,1,12,30,20,76,935,594,11.49,1.9000000000000001,-10.9,0
2010,1,1,13,30,20.900000000000002,74,926,564,11.56,1.1,-10.100000000000001,0
2010,1,1,14,30,21,63,864,456,12.35,0.6000000000000001,-9.200000000000001,2
2010,1,1,15,30,19.5,61,795,327,15.21,0.5,-7.7,1
2010,1,1,16,30,18.1,45,586,148,29.53,0.6000000000000001,0,1
2010,1,1,17,30,14.200000000000001,0,0,0,31.150000000000002,1.2000000000000002,-2.6,7
2010,1,1,18,30,13,0,0,0,33.88,1.2000000000000002,-2.6,7
2010,1,1,19,30,12,0,0,0,38.5,1.3,-1.7000000000000002,7
2010,1,1,20,30,11.200000000000001,0,0,0,41.68,1.5,-1.4000000000000001,7
2010,1,1,21,30,10.700000000000001,0,0,0,42.77,2,-1.5,7
2010,1,1,22,30,10.4,0,0,0,41.64,2.5,-2.1,7
2010,1,1,23,30,10.100000000000001,0,0,0,40.65,2.7,-2.7,7
2010,1,2,0,30,9.9,0,0,0,40.97,2.5,-2.8000000000000003,7
2010,1,2,1,30,9.8,0,0,0,41.89,2.4000000000000004,-2.6,7
2010,1,2,2,30,9.8,0,0,0,42.17,2.3000000000000003,-2.5,8
2010,1,2,3,30,9.200000000000001,0,0,0,44.09,2,-2.4000000000000004,7
2010,1,2,4,30,8.200000000000001,0,0,0,48.06,1.5,-2.2,7
2010,1,2,5,30,7.5,0,0,0,50.59,1.3,-2.1,3
2010,1,2,6,30,7.300000000000001,0,0,0,50.03,1.4000000000000001,-2.4000000000000004,1
2010,1,2,7,30,8.9,0,0,0,44.09,1.3,-2.7,1
2010,1,2,8,30,12.600000000000001,38,618,139,39.730000000000004,1.7000000000000002,-0.7000000000000001,0
2010,1,2,9,30,16.1,53,821,320,26.64,1.8,-3.1,0
2010,1,2,10,30,18.6,61,915,471,19.03,1.2000000000000002,-5.5,0
2010,1,2,11,30,20.3,70,945,567,16.67,0.5,-5.800000000000001,0
2010,1,2,12,30,21.400000000000002,71,965,606,16.06,0.5,-5.4,0
2010,1,2,13,30,22,70,961,580,16.27,1,-4.800000000000001,0
2010,1,2,14,30,22,67,918,486,16.89,1.4000000000000001,-4.3,0
2010,1,2,15,30,20.3,57,839,339,19.57,1.3,-3.7,0
2010,1,2,16,30,18.8,41,657,159,33.8,1,2.5,0
2010,1,2,17,30,13.700000000000001,0,0,0,40.4,1.3,0.5,0
2010,1,2,18,30,13,0,0,0,39.47,1.3,-0.5,0
2010,1,2,19,30,12.4,0,0,0,39.45,1.2000000000000002,-1,0
2010,1,2,20,30,10.9,0,0,0,43,1.3,-1.2000000000000002,0
2010,1,2,21,30,9.4,0,0,0,47.38,1.6,-1.2000000000000002,0
2010,1,2,22,30,8.1,0,0,0,51.71,2.3000000000000003,-1.2000000000000002,0
2010,1,2,23,30,7.1000000000000005,0,0,0,54.22,3.2,-1.5,0
2010,1,3,0,30,6.300000000000001,0,0,0,55.92,3.5,-1.9000000000000001,0
2010,1,3,1,30,5.9,0,0,0,56.68,3.5,-2.1,0
2010,1,3,2,30,5.7,0,0,0,57.25,3.3000000000000003,-2.1,0
2010,1,3,3,30,5.5,0,0,0,57.95,3.2,-2.1,0
