Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2000,1,1,0,30,8.700000000000001,0,0,0,46.27,1.2000000000000002,-2.2,4
2000,1,1,1,30,8,0,0,0,49.97,1.2000000000000002,-1.8,4
2000,1,1,2,30,6.9,0,0,0,56.120000000000005,1.2000000000000002,-1.3,4
2000,1,1,3,30,6,0,0,0,63.230000000000004,1.2000000000000002,-0.5,0
2000,1,1,4,30,5.300000000000001,0,0,0,71.14,1.2000000000000002,0.5,0
2000,1,1,5,30,4.6000000000000005,0,0,0,80.27,1.2000000000000002,1.5,0
2000,1,1,6,30,4.2,0,0,0,87.65,1.2000000000000002,2.3000000000000003,0
2000,1,1,7,30,5.1000000000000005,0,0,0,86.28,1.8,3,0
2000,1,1,8,30,7.300000000000001,44,544,134,78.21000000000001,2.4000000000000004,3.8000000000000003,0
2000,1,1,9,30,9.700000000000001,66,748,309,70.43,2.5,4.6000000000000005,0
2000,1,1,10,30,12,112,636,396,59.7,2.9000000000000004,4.4,2
2000,1,1,11,30,13.700000000000001,87,883,550,48.26,3.3000000000000003,3,0
2000,1,1,12,30,14.700000000000001,93,888,584,41.47,3.3000000000000003,1.7000000000000002,0
2000,1,1,13,30,15.3,94,866,551,37.72,3.1,1,0
2000,1,1,14,30,15.200000000000001,89,815,458,36.300000000000004,2.7,0.30000000000000004,0
2000,1,1,15,30,14.4,76,715,314,36.89,2,-0.2,0
2000,1,1,16,30,13.8,52,503,140,37.62,1.6,-0.4,1
2000,1,1,17,30,11.100000000000001,0,0,0,44.79,0.5,-0.5,0
2000,1,1,18,30,10.9,0,0,0,45.480000000000004,0.30000000000000004,-0.4,0
2000,1,1,19,30,10.4,0,0,0,47.08,0.4,-0.4,0
