Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2002,1,1,0,30,7.4,0,0,0,77.21000000000001,1.7000000000000002,3.7,0
2002,1,1,1,30,6.7,0,0,0,78.54,1.9000000000000001,3.2,0
2002,1,1,2,30,6.2,0,0,0,78.3,1.9000000000000001,2.7,0
2002,1,1,3,30,5.7,0,0,0,77.59,1.9000000000000001,2.1,0
2002,1,1,4,30,5.2,0,0,0,76.99,1.9000000000000001,1.5,0
2002,1,1,5,30,4.7,0,0,0,76.88,1.8,1,1
2002,1,1,6,30,4.5,0,0,0,75.76,1.8,0.6000000000000001,0
2002,1,1,7,30,5.800000000000001,0,0,0,67.66,2.4000000000000004,0.30000000000000004,4
2002,1,1,8,30,8.6,44,560,136,55.76,2.9000000000000004,0.30000000000000004,0
2002,1,1,9,30,12.100000000000001,63,769,313,44.53,2.4000000000000004,0.4,0
2002,1,1,10,30,15.600000000000001,73,862,459,34.71,1.2000000000000002,0.1,0
2002,1,1,11,30,17.5,79,906,555,30.96,0.4,0.2,0
2002,1,1,12,30,18.6,80,922,590,28.21,0.5,-0.2,0
2002,1,1,13,30,19.200000000000003,77,913,560,26.45,1,-0.5,0
2002,1,1,14,30,19.200000000000003,68,884,470,25.900000000000002,1.3,-0.8,0
2002,1,1,15,30,18,51,797,317,27.580000000000002,1.2000000000000002,-1,8
2002,1,1,16,30,17,53,390,121,37.910000000000004,0.9,2.5,8
2002,1,1,17,30,12.700000000000001,0,0,0,46.18,1.1,1.4000000000000001,7
2002,1,1,18,30,12.4,0,0,0,44.61,0.9,0.7000000000000001,7
2002,1,1,19,30,11.700000000000001,0,0,0,44.800000000000004,0.9,0.1,3
2002,1,1,20,30,10,0,0,0,49.59,1.2000000000000002,-0.1,7
2002,1,1,21,30,8.5,0,0,0,54.01,1.6,-0.30000000000000004,7
2002,1,1,22,30,7.7,0,0,0,56.06,2.1,-0.5,1
2002,1,1,23,30,7.2,0,0,0,56.82,2.9000000000000004,-0.8,7
2002,1,2,0,30,6.800000000000001,0,0,0,57.64,3.5,-1,7
2002,1,2,1,30,6.5,0,0,0,58.34,3.6,-1.1,6
2002,1,2,2,30,6.2,0,0,0,59.25,3.3000000000000003,-1.2000000000000002,7
2002,1,2,3,30,6,0,0,0,59.84,3,-1.2000000000000002,7
2002,1,2,4,30,6,0,0,0,59.9,2.8000000000000003,-1.2000000000000002,7
2002,1,2,5,30,6.300000000000001,0,0,0,58.86,3,-1.2000000000000002,0
2002,1,2,6,30,6.800000000000001,0,0,0,56.92,3.4000000000000004,-1.1,7
2002,1,2,7,30,7.800000000000001,0,0,0,52.81,3.8000000000000003,-1.2000000000000002,7
2002,1,2,8,30,9.5,46,431,117,46.45,4.1000000000000005,-1.4000000000000001,8
2002,1,2,9,30,11.8,80,590,272,39.39,4.3,-1.6,8
2002,1,2,10,30,14.4,158,447,358,32.59,4.6000000000000005,-1.9000000000000001,7
2002,1,2,11,30,16.3,199,438,430,28.52,4.6000000000000005,-2,7
2002,1,2,12,30,17.400000000000002,254,229,381,26.09,4.4,-2.3000000000000003,7
2002,1,2,13,30,17.8,233,281,383,24.69,4.1000000000000005,-2.7,7
2002,1,2,14,30,17.900000000000002,193,271,317,24.060000000000002,3.5,-2.9000000000000004,7
2002,1,2,15,30,16.5,110,434,255,26.43,2.2,-2.9000000000000004,8
2002,1,2,16,30,15.3,63,3,63,37.54,1.3,0.9,8
2002,1,2,17,30,11.9,0,0,0,44.68,1.4000000000000001,0.2,7
2002,1,2,18,30,11,0,0,0,45.35,1.7000000000000002,-0.4,7
2002,1,2,19,30,10.4,0,0,0,46.63,1.8,-0.5,7
2002,1,2,20,30,10,0,0,0,47.25,1.9000000000000001,-0.7000000000000001,1
2002,1,2,21,30,9.600000000000001,0,0,0,47.410000000000004,2,-1.1,7
2002,1,2,22,30,9.4,0,0,0,46.64,2.1,-1.5,3
2002,1,2,23,30,9.1,0,0,0,46.33,2.2,-1.8,3
2002,1,3,0,30,8.5,0,0,0,47.08,2.1,-2.2,4
2002,1,3,1,30,7.800000000000001,0,0,0,48.42,2.1,-2.4000000000000004,4
2002,1,3,2,30,7.300000000000001,0,0,0,49.410000000000004,2.1,-2.6,7
2002,1,3,3,30,7.5,0,0,0,48.32,2.3000000000000003,-2.7,7
2002,1,3,4,30,8.1,0,0,0,46.31,2.7,-2.7,4
2002,1,3,5,30,8.3,0,0,0,45.730000000000004,2.7,-2.7,7
2002,1,3,6,30,8.200000000000001,0,0,0,46.43,2.4000000000000004,-2.6,4
2002,1,3,7,30,8.9,0,0,0,45.17,2.2,-2.3000000000000003,7
2002,1,3,8,30,10.600000000000001,58,211,93,42.35,2.2,-1.7000000000000002,7
2002,1,3,9,30,12.600000000000001,82,578,270,38.12,2.4000000000000004,-1.3,8
2002,1,3,10,30,14.5,96,700,410,31.73,2.6,-2.1,8
2002,1,3,11,30,16.7,127,684,487,27.5,2.5,-2.2,8
2002,1,3,12,30,18.3,194,11,200,24.52,2,-2.3000000000000003,4
2002,1,3,13,30,18.7,137,0,137,23.85,1.6,-2.4000000000000004,7
2002,1,3,14,30,18.400000000000002,168,425,362,24.79,1.3,-2.1,7
2002,1,3,15,30,17.3,108,0,108,29.5,0.8,-0.7000000000000001,7
2002,1,3,16,30,16.400000000000002,52,426,129,40.29,0.6000000000000001,2.9000000000000004,8
2002,1,3,17,30,13.600000000000001,0,0,0,39.19,1,0,7
2002,1,3,18,30,12,0,0,0,41.63,1.2000000000000002,-0.6000000000000001,4
2002,1,3,19,30,11,0,0,0,43.75,1.3,-0.9,4
2002,1,3,20,30,10.4,0,0,0,44.38,1.3,-1.2000000000000002,7
2002,1,3,21,30,10.100000000000001,0,0,0,44.1,1.2000000000000002,-1.6,0
