Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2021,1,1,0,30,6.5,0,0,0,35.09,1.8,-7.800000000000001,0
2021,1,1,1,30,6,0,0,0,36.34,1.8,-7.800000000000001,4
2021,1,1,2,30,5.5,0,0,0,37.37,1.8,-7.9,4
2021,1,1,3,30,5.1000000000000005,0,0,0,38.47,1.7000000000000002,-7.9,4
2021,1,1,4,30,4.7,0,0,0,39.97,1.8,-7.800000000000001,0
2021,1,1,5,30,4.3,0,0,0,41.57,1.9000000000000001,-7.6000000000000005,0
2021,1,1,6,30,4,0,0,0,42.93,1.9000000000000001,-7.5,0
2021,1,1,7,30,5.5,4,33,3,38.99,2.4000000000000004,-7.4,0
2021,1,1,8,30,8.8,40,593,138,32.29,3.1,-6.9,0
2021,1,1,9,30,12.4,57,798,316,25.75,3,-6.7,0
2021,1,1,10,30,15.5,67,885,463,22.27,1.7000000000000002,-6,0
2021,1,1,11,30,17.400000000000002,74,925,560,19.98,0.7000000000000001,-5.800000000000001,0
2021,1,1,12,30,18.400000000000002,75,939,595,18.330000000000002,0.8,-6.1000000000000005,0
2021,1,1,13,30,18.900000000000002,74,929,566,17.37,1.2000000000000002,-6.4,0
2021,1,1,14,30,18.8,71,887,474,17.2,1.4000000000000001,-6.6000000000000005,0
2021,1,1,15,30,17.5,60,803,329,18.61,1.3,-6.7,0
2021,1,1,16,30,16.3,44,611,152,24.64,1.1,-4,0
2021,1,1,17,30,11.4,7,69,7,31.84,1.3,-4.800000000000001,0
2021,1,1,18,30,10.3,0,0,0,32.93,1.3,-5.300000000000001,0
2021,1,1,19,30,9.9,0,0,0,33.37,1.2000000000000002,-5.5,0
2021,1,1,20,30,10,0,0,0,32.7,1.1,-5.7,0
2021,1,1,21,30,10.100000000000001,0,0,0,32.01,1,-5.9,0
2021,1,1,22,30,9.700000000000001,0,0,0,32.56,1,-6,0
2021,1,1,23,30,9,0,0,0,33.74,1.1,-6.1000000000000005,0
2021,1,2,0,30,7.800000000000001,0,0,0,36.27,1.3,-6.300000000000001,0
2021,1,2,1,30,6.6000000000000005,0,0,0,38.99,1.4000000000000001,-6.4,0
2021,1,2,2,30,5.9,0,0,0,40.410000000000004,1.4000000000000001,-6.6000000000000005,0
2021,1,2,3,30,5.7,0,0,0,40.37,1.3,-6.7,0
2021,1,2,4,30,5.6000000000000005,0,0,0,39.96,1.3,-7,0
2021,1,2,5,30,5,0,0,0,41.2,1.3,-7.1000000000000005,0
2021,1,2,6,30,4.7,0,0,0,41.69,1.4000000000000001,-7.2,0
2021,1,2,7,30,6.1000000000000005,1,0,1,37.96,2,-7.2,4
2021,1,2,8,30,8.700000000000001,60,114,79,32.13,2.9000000000000004,-7,4
2021,1,2,9,30,11.700000000000001,63,767,312,25.82,2.8000000000000003,-7.300000000000001,0
2021,1,2,10,30,14.700000000000001,76,852,458,21.650000000000002,1.9000000000000001,-7,0
2021,1,2,11,30,16.7,106,812,534,19.55,1.5,-6.7,0
2021,1,2,12,30,17.7,168,594,498,18.26,1.4000000000000001,-6.800000000000001,7
2021,1,2,13,30,18.1,167,434,398,17.7,1.4000000000000001,-6.800000000000001,7
2021,1,2,14,30,18,188,134,249,17.75,1.6,-6.9,4
2021,1,2,15,30,16.7,68,750,321,19.42,1.3,-6.800000000000001,0
2021,1,2,16,30,15.600000000000001,47,560,148,25.810000000000002,0.9,-4,0
2021,1,2,17,30,12.3,7,54,7,30.03,0.8,-4.800000000000001,0
2021,1,2,18,30,11.8,0,0,0,29.71,0.6000000000000001,-5.4,0
2021,1,2,19,30,11.600000000000001,0,0,0,29.86,0.5,-5.5,0
2021,1,2,20,30,11,0,0,0,30.89,0.7000000000000001,-5.5,0
2021,1,2,21,30,9.9,0,0,0,32.43,1,-5.9,0
2021,1,2,22,30,8.9,0,0,0,34.07,1.2000000000000002,-6.1000000000000005,0
2021,1,2,23,30,8.1,0,0,0,35.54,1.3,-6.300000000000001,0
2021,1,3,0,30,7.6000000000000005,0,0,0,36.37,1.3,-6.4,0
2021,1,3,1,30,7.2,0,0,0,36.99,1.3,-6.5,0
2021,1,3,2,30,6.7,0,0,0,37.83,1.3,-6.7,0
2021,1,3,3,30,6.300000000000001,0,0,0,38.43,1.3,-6.800000000000001,0
2021,1,3,4,30,5.800000000000001,0,0,0,39.43,1.3,-7,0
2021,1,3,5,30,5.2,0,0,0,40.99,1.4000000000000001,-7,0
2021,1,3,6,30,4.5,0,0,0,43.01,1.4000000000000001,-7,0
2021,1,3,7,30,5.800000000000001,4,23,3,39.21,1.4000000000000001,-7,0
2021,1,3,8,30,9.200000000000001,45,525,131,32.74,1.9000000000000001,-6.4,0
2021,1,3,9,30,12.600000000000001,118,291,212,25.69,1.9000000000000001,-6.6000000000000005,7
2021,1,3,10,30,15.3,177,303,313,22.1,1.1,-6.300000000000001,7
2021,1,3,11,30,17.1,181,494,442,19.740000000000002,1.1,-6.2,7
2021,1,3,12,30,18,111,789,550,18.63,1.6,-6.2,0
2021,1,3,13,30,18.5,145,620,475,18.2,1.8,-6.1000000000000005,7
2021,1,3,14,30,18.5,103,713,430,18.36,1.8,-6,0
2021,1,3,15,30,17.3,89,545,274,20,1.3,-5.9,7
2021,1,3,16,30,16.3,47,561,149,25.59,0.9,-3.5,0
2021,1,3,17,30,12.3,6,0,6,31.67,0.9,-4.1000000000000005,0
2021,1,3,18,30,11.9,0,0,0,30.91,0.8,-4.800000000000001,0
2021,1,3,19,30,11.9,0,0,0,30.42,0.6000000000000001,-5,7
2021,1,3,20,30,11.5,0,0,0,31.25,0.7000000000000001,-5,0
2021,1,3,21,30,10.600000000000001,0,0,0,32.46,0.9,-5.2,0
2021,1,3,22,30,9.600000000000001,0,0,0,34.05,1.2000000000000002,-5.5,0
2021,1,3,23,30,8.700000000000001,0,0,0,35.63,1.3,-5.7,0
2021,1,4,0,30,7.9,0,0,0,37,1.4000000000000001,-5.9,0
2021,1,4,1,30,7,0,0,0,38.53,1.5,-6.2,0
2021,1,4,2,30,6.1000000000000005,0,0,0,39.97,1.5,-6.5,0
2021,1,4,3,30,5.5,0,0,0,40.37,1.7000000000000002,-6.9,0
2021,1,4,4,30,5.1000000000000005,0,0,0,40.01,2,-7.4,0
2021,1,4,5,30,4.800000000000001,0,0,0,39.74,2,-7.800000000000001,0
2021,1,4,6,30,4.5,0,0,0,40.31,1.8,-7.800000000000001,0
2021,1,4,7,30,6.300000000000001,4,34,3,35.82,2.1,-7.800000000000001,0
2021,1,4,8,30,9.700000000000001,39,600,138,29.17,2.6,-7.4,0
2021,1,4,9,30,13.200000000000001,56,801,316,23.39,2.3000000000000003,-7.300000000000001,0
2021,1,4,10,30,16.6,65,888,464,19.67,1.6,-6.7,0
2021,1,4,11,30,19.200000000000003,72,926,562,17.22,1.3,-6.300000000000001,0
2021,1,4,12,30,20.700000000000003,73,940,598,15.94,1.3,-6.1000000000000005,0
2021,1,4,13,30,21.700000000000003,72,926,567,15.18,1.4000000000000001,-5.9,0
2021,1,4,14,30,21.900000000000002,69,880,475,15.17,1.3,-5.800000000000001,0
2021,1,4,15,30,20.700000000000003,74,679,306,16.580000000000002,1,-5.6000000000000005,7
2021,1,4,16,30,19.5,45,595,155,23.3,0.7000000000000001,-2,0
2021,1,4,17,30,15.5,9,89,10,26.580000000000002,1.1,-3.6,0
2021,1,4,18,30,14,0,0,0,28.22,1.2000000000000002,-4.1000000000000005,7
2021,1,4,19,30,13,0,0,0,29.740000000000002,1.2000000000000002,-4.3,7
2021,1,4,20,30,12.600000000000001,0,0,0,30.02,1.2000000000000002,-4.5,7
2021,1,4,21,30,12.600000000000001,0,0,0,29.69,1.1,-4.7,7
2021,1,4,22,30,12.600000000000001,0,0,0,29.69,1.1,-4.7,7
2021,1,4,23,30,12.200000000000001,0,0,0,30.8,1.2000000000000002,-4.5,7
2021,1,5,0,30,11.4,0,0,0,32.5,1.3,-4.5,7
2021,1,5,1,30,10.4,0,0,0,34.69,1.4000000000000001,-4.5,7
2021,1,5,2,30,9.4,0,0,0,36.53,1.4000000000000001,-4.7,7
2021,1,5,3,30,8.6,0,0,0,38.11,1.4000000000000001,-4.9,0
2021,1,5,4,30,8,0,0,0,39.59,1.4000000000000001,-4.9,7
2021,1,5,5,30,7.6000000000000005,0,0,0,40.71,1.4000000000000001,-4.9,0
2021,1,5,6,30,7.4,0,0,0,41.24,1.4000000000000001,-4.9,0
2021,1,5,7,30,8.6,4,33,3,37.88,1.3,-5,0
2021,1,5,8,30,12.100000000000001,41,614,142,31.810000000000002,1.6,-4.2,0
2021,1,5,9,30,15.700000000000001,59,813,323,24.76,1.5,-4.4,0
2021,1,5,10,30,18.5,69,903,475,20.66,1.1,-4.5,0
2021,1,5,11,30,20.700000000000003,73,945,574,17.63,1.4000000000000001,-4.800000000000001,0
2021,1,5,12,30,22.1,75,960,612,15.36,1.9000000000000001,-5.5,0
2021,1,5,13,30,23,73,949,583,13.450000000000001,2.3000000000000003,-6.5,0
2021,1,5,14,30,23.200000000000003,70,909,491,12.18,2.5,-7.6000000000000005,0
2021,1,5,15,30,21.3,60,837,348,12.71,1.9000000000000001,-8.5,0
2021,1,5,16,30,19.6,44,659,167,19.07,1.2000000000000002,-4.6000000000000005,0
2021,1,5,17,30,14.600000000000001,10,118,11,23.75,1.4000000000000001,-5.9,0
2021,1,5,18,30,13.9,0,0,0,23.64,1.1,-6.6000000000000005,0
2021,1,5,19,30,13.100000000000001,0,0,0,24.26,0.8,-6.9,0
2021,1,5,20,30,11.8,0,0,0,26.060000000000002,1,-7.1000000000000005,0
2021,1,5,21,30,10.4,0,0,0,28.41,1.2000000000000002,-7.2,0
2021,1,5,22,30,9.3,0,0,0,29.98,1.4000000000000001,-7.4,0
2021,1,5,23,30,8.3,0,0,0,31.650000000000002,1.5,-7.6000000000000005,0
2021,1,6,0,30,7.4,0,0,0,33.06,1.7000000000000002,-7.800000000000001,0
2021,1,6,1,30,6.7,0,0,0,34.15,1.9000000000000001,-8,0
2021,1,6,2,30,6.300000000000001,0,0,0,34.79,2.1,-8.1,0
2021,1,6,3,30,6.300000000000001,0,0,0,34.65,2.3000000000000003,-8.200000000000001,0
2021,1,6,4,30,6.1000000000000005,0,0,0,34.94,2.4000000000000004,-8.3,0
2021,1,6,5,30,5.800000000000001,0,0,0,35.300000000000004,2.4000000000000004,-8.4,0
2021,1,6,6,30,5.7,0,0,0,34.89,2.4000000000000004,-8.6,0
2021,1,6,7,30,7.4,4,39,3,30.150000000000002,3,-9,0
2021,1,6,8,30,10.8,40,650,147,23.6,3.7,-9.200000000000001,0
2021,1,6,9,30,14.600000000000001,56,849,332,17.87,3.6,-9.600000000000001,0
2021,1,6,10,30,18.400000000000002,64,935,486,12.42,2.8000000000000003,-11.100000000000001,0
2021,1,6,11,30,21.1,89,891,562,8.56,1.7000000000000002,-13.700000000000001,0
2021,1,6,12,30,22.400000000000002,87,921,604,7.24,1,-14.700000000000001,0
2021,1,6,13,30,22.900000000000002,137,694,511,6.96,0.9,-14.9,3
