Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2009,1,2,3,30,6.6000000000000005,0,0,0,56.68,1.4000000000000001,-1.4000000000000001,0
2009,1,2,4,30,6.300000000000001,0,0,0,56.300000000000004,1.4000000000000001,-1.8,0
2009,1,2,5,30,6,0,0,0,56.09,1.4000000000000001,-2.1,0
2009,1,2,6,30,5.800000000000001,0,0,0,55.7,1.5,-2.4000000000000004,0
2009,1,2,7,30,7.300000000000001,0,0,0,49.88,1.5,-2.5,0
2009,1,2,8,30,11,41,596,139,44.96,2.2,-0.5,1
2009,1,2,9,30,14.5,60,795,318,32.5,2.6,-1.8,0
2009,1,2,10,30,17.1,70,886,467,27.76,2.1,-1.7000000000000002,0
2009,1,2,11,30,18.900000000000002,82,910,561,25.25,1.8,-1.4000000000000001,0
2009,1,2,12,30,20,85,920,596,23.81,1.8,-1.3,0
2009,1,2,13,30,20.5,83,907,565,23.05,1.7000000000000002,-1.3,0
2009,1,2,14,30,20.3,79,860,472,23.35,1.4000000000000001,-1.3,0
2009,1,2,15,30,19.1,69,772,328,25.740000000000002,0.8,-1,0
2009,1,2,16,30,18.2,48,566,150,36.7,0.4,3.2,0
2009,1,2,17,30,15.100000000000001,0,0,0,37.01,0.7000000000000001,0.5,0
2009,1,2,18,30,13.4,0,0,0,40.730000000000004,1,0.30000000000000004,0
2009,1,2,19,30,12.200000000000001,0,0,0,44.43,1.2000000000000002,0.4,0
2009,1,2,20,30,12,0,0,0,44.45,1.1,0.30000000000000004,0
2009,1,2,21,30,12.100000000000001,0,0,0,42.660000000000004,0.8,-0.2,0
2009,1,2,22,30,11.600000000000001,0,0,0,43.22,0.7000000000000001,-0.5,0
2009,1,2,23,30,10.4,0,0,0,46.57,1,-0.6000000000000001,0
2009,1,3,0,30,9.1,0,0,0,51.370000000000005,1.2000000000000002,-0.4,0
2009,1,3,1,30,8.1,0,0,0,55.65,1.3,-0.2,0
2009,1,3,2,30,7.300000000000001,0,0,0,59.5,1.3,-0.1,0
2009,1,3,3,30,6.6000000000000005,0,0,0,63.51,1.3,0.2,0
2009,1,3,4,30,5.9,0,0,0,68.04,1.3,0.5,0
2009,1,3,5,30,5.4,0,0,0,71.61,1.3,0.7000000000000001,0
2009,1,3,6,30,5.2,0,0,0,73.36,1.2000000000000002,0.8,0
2009,1,3,7,30,6.6000000000000005,0,0,0,67.22,1.2000000000000002,1,8
2009,1,3,8,30,9.600000000000001,46,430,117,60.18,1.6,2.3000000000000003,7
2009,1,3,9,30,12.600000000000001,73,708,302,50.93,1.8,2.7,0
2009,1,3,10,30,14.8,178,344,332,51.38,1.8,4.9,2
2009,1,3,11,30,16.5,97,845,543,46.89,2.1,5.1000000000000005,1
2009,1,3,12,30,17.400000000000002,207,473,470,43.13,2.5,4.7,8
2009,1,3,13,30,17.6,106,820,543,41.25,2.6,4.3,0
2009,1,3,14,30,17.2,205,150,274,41.69,2.3000000000000003,4.1000000000000005,6
2009,1,3,15,30,15.700000000000001,123,10,126,46.21,1.4000000000000001,4.2,6
2009,1,3,16,30,14.700000000000001,62,0,62,56.95,0.8,6.300000000000001,7
2009,1,3,17,30,13,0,0,0,60.26,0.7000000000000001,5.5,6
2009,1,3,18,30,12.4,0,0,0,61.33,0.8,5.2,7
2009,1,3,19,30,11.8,0,0,0,63.64,0.9,5.1000000000000005,6
2009,1,3,20,30,11.600000000000001,0,0,0,64.14,0.9,5.1000000000000005,6
2009,1,3,21,30,11.5,0,0,0,63.83,0.9,4.9,7
2009,1,3,22,30,11.5,0,0,0,63.68,0.8,4.9,6
2009,1,3,23,30,11.4,0,0,0,64.28,0.8,4.9,7
2009,1,4,0,30,11.100000000000001,0,0,0,66.74,0.8,5.1000000000000005,7
2009,1,4,1,30,10.9,0,0,0,70.17,0.8,5.7,7
2009,1,4,2,30,10.700000000000001,0,0,0,73.68,0.7000000000000001,6.2,8
2009,1,4,3,30,10.700000000000001,0,0,0,76.13,0.7000000000000001,6.7,7
2009,1,4,4,30,10.700000000000001,0,0,0,78.64,0.6000000000000001,7.1000000000000005,7
2009,1,4,5,30,10.600000000000001,0,0,0,81.44,0.6000000000000001,7.6000000000000005,7
2009,1,4,6,30,10.600000000000001,0,0,0,83.17,0.5,7.9,7
2009,1,4,7,30,10.8,0,0,0,83.36,0.4,8.1,7
2009,1,4,8,30,11.200000000000001,61,138,83,84.49,0.7000000000000001,8.700000000000001,7
2009,1,4,9,30,11.700000000000001,122,21,129,82.04,1.1,8.700000000000001,6
2009,1,4,10,30,12,29,0,29,81.10000000000001,1.2000000000000002,8.9,7
2009,1,4,11,30,12.100000000000001,209,400,421,80.54,1.2000000000000002,8.9,7
2009,1,4,12,30,12,108,0,108,79.78,1.2000000000000002,8.6,8
2009,1,4,13,30,11.9,151,0,151,78.95,1,8.4,4
2009,1,4,14,30,11.9,58,0,58,77.91,0.9,8.200000000000001,8
2009,1,4,15,30,11.600000000000001,50,0,50,79.3,0.7000000000000001,8.1,4
2009,1,4,16,30,11.4,70,107,90,83.39,0.5,8.700000000000001,8
2009,1,4,17,30,10.200000000000001,0,0,0,89.46000000000001,0.5,8.5,7
2009,1,4,18,30,9.9,0,0,0,89.98,0.7000000000000001,8.3,4
2009,1,4,19,30,9.5,0,0,0,91.3,0.9,8.200000000000001,4
2009,1,4,20,30,9.1,0,0,0,91.62,1.1,7.800000000000001,4
2009,1,4,21,30,8.700000000000001,0,0,0,90.44,1.3,7.2,4
2009,1,4,22,30,8.3,0,0,0,88.25,1.3,6.5,7
2009,1,4,23,30,8.1,0,0,0,85.71000000000001,1.1,5.800000000000001,7
2009,1,5,0,30,7.9,0,0,0,83.82000000000001,1,5.300000000000001,7
2009,1,5,1,30,7.800000000000001,0,0,0,82.17,0.9,4.9,1
2009,1,5,2,30,7.300000000000001,0,0,0,82.57000000000001,0.8,4.5,0
2009,1,5,3,30,6.7,0,0,0,80.95,0.7000000000000001,3.7,0
2009,1,5,4,30,6.1000000000000005,0,0,0,78.99,0.7000000000000001,2.7,0
2009,1,5,5,30,5.6000000000000005,0,0,0,78.16,0.8,2.1,0
2009,1,5,6,30,5.2,0,0,0,77.39,0.8,1.6,1
2009,1,5,7,30,6.1000000000000005,0,0,0,71.13,0.9,1.3,1
2009,1,5,8,30,8.1,50,478,129,66.61,1,2.3000000000000003,1
2009,1,5,9,30,10.4,75,705,305,55.46,0.9,1.9000000000000001,0
2009,1,5,10,30,12.600000000000001,87,819,456,45.92,1.2000000000000002,1.3,0
2009,1,5,11,30,13.9,92,874,555,40.72,1.9000000000000001,0.8,0
2009,1,5,12,30,14.5,92,895,593,38.84,2.5,0.6000000000000001,0
2009,1,5,13,30,14.700000000000001,87,893,567,37.59,2.7,0.4,0
2009,1,5,14,30,14.4,90,821,471,36.85,2.7,-0.2,0
2009,1,5,15,30,13.4,76,736,329,37.92,2.1,-0.7000000000000001,0
2009,1,5,16,30,12.600000000000001,52,541,153,44.050000000000004,1.6,0.7000000000000001,0
2009,1,5,17,30,8.4,0,0,0,62.49,1,1.6,1
2009,1,5,18,30,7.5,0,0,0,61.300000000000004,1.1,0.5,4
2009,1,5,19,30,7.2,0,0,0,60.31,1.1,0,4
2009,1,5,20,30,6.9,0,0,0,60.25,1.1,-0.30000000000000004,4
2009,1,5,21,30,6.5,0,0,0,60.35,1.1,-0.6000000000000001,4
2009,1,5,22,30,6.300000000000001,0,0,0,59.370000000000005,1,-1,0
2009,1,5,23,30,6,0,0,0,58.65,1,-1.5,4
2009,1,6,0,30,5.5,0,0,0,58.57,0.9,-2,1
2009,1,6,1,30,5.2,0,0,0,57.67,0.8,-2.5,0
2009,1,6,2,30,5.1000000000000005,0,0,0,55.07,0.6000000000000001,-3.2,0
2009,1,6,3,30,4.7,0,0,0,54.95,0.5,-3.6,0
2009,1,6,4,30,4.2,0,0,0,55.980000000000004,0.6000000000000001,-3.8000000000000003,0
2009,1,6,5,30,3.8000000000000003,0,0,0,56.64,0.5,-4,0
2009,1,6,6,30,3.5,0,0,0,56.99,0.30000000000000004,-4.2,0
2009,1,6,7,30,4.2,0,0,0,54.09,0.30000000000000004,-4.3,0
2009,1,6,8,30,6.2,37,619,139,55.13,0.8,-2.1,0
2009,1,6,9,30,8.9,53,818,320,44.22,1.4000000000000001,-2.6,0
2009,1,6,10,30,11.5,62,901,468,35.34,1.4000000000000001,-3.3000000000000003,0
2009,1,6,11,30,13.3,75,923,565,30.54,0.9,-3.7,0
2009,1,6,12,30,14.3,77,933,601,28.5,0.8,-3.7,0
2009,1,6,13,30,14.9,75,923,573,27.55,1.3,-3.7,0
2009,1,6,14,30,15.100000000000001,74,874,481,27.25,1.4000000000000001,-3.7,0
2009,1,6,15,30,14.3,64,791,338,28.580000000000002,0.9,-3.7,0
2009,1,6,16,30,13.5,46,610,162,40.29,0.6000000000000001,0.30000000000000004,0
2009,1,6,17,30,9.700000000000001,0,0,0,49.800000000000004,0.9,-0.30000000000000004,0
2009,1,6,18,30,8.700000000000001,0,0,0,49.09,1,-1.4000000000000001,0
2009,1,6,19,30,8.1,0,0,0,49.620000000000005,0.9,-1.8,0
2009,1,6,20,30,8,0,0,0,48.4,0.7000000000000001,-2.2,0
2009,1,6,21,30,8.200000000000001,0,0,0,46.04,0.30000000000000004,-2.7,0
2009,1,6,22,30,8,0,0,0,45.86,0.2,-3,0
2009,1,6,23,30,7.4,0,0,0,47.46,0.5,-3.1,0
2009,1,7,0,30,6.4,0,0,0,50.44,0.9,-3.2,0
2009,1,7,1,30,5.5,0,0,0,53.75,1.1,-3.1,0
2009,1,7,2,30,4.6000000000000005,0,0,0,57.38,1.2000000000000002,-3.1,0
2009,1,7,3,30,3.7,0,0,0,61.160000000000004,1.2000000000000002,-3.1,0
2009,1,7,4,30,2.9000000000000004,0,0,0,65.18,1.2000000000000002,-3,0
2009,1,7,5,30,2.4000000000000004,0,0,0,67.7,1.3,-3,0
2009,1,7,6,30,2.1,0,0,0,68.99,1.3,-3,0
2009,1,7,7,30,3.7,0,0,0,61.980000000000004,1.7000000000000002,-2.9000000000000004,4
2009,1,7,8,30,6.800000000000001,39,605,139,53.97,2.3000000000000003,-1.9000000000000001,0
2009,1,7,9,30,10,56,808,319,43.62,1.8,-1.8,0
2009,1,7,10,30,12.700000000000001,65,896,470,35.99,0.9,-2,0
2009,1,7,11,30,14.200000000000001,88,894,564,32.660000000000004,0.8,-2,0
2009,1,7,12,30,15.3,89,911,602,31.44,1.1,-1.6,0
2009,1,7,13,30,16.2,87,908,578,30.62,1.2000000000000002,-1.1,0
2009,1,7,14,30,16.5,82,864,487,30.67,1.2000000000000002,-0.8,0
2009,1,7,15,30,15.600000000000001,70,780,343,33.2,0.9,-0.5,0
2009,1,7,16,30,14.600000000000001,50,590,163,44.19,0.8,2.5,0
2009,1,7,17,30,10.700000000000001,0,0,0,53.35,0.8,1.6,0
2009,1,7,18,30,10.200000000000001,0,0,0,50.82,0.7000000000000001,0.5,0
2009,1,7,19,30,9.4,0,0,0,51.27,0.9,-0.2,0
2009,1,7,20,30,8,0,0,0,56.24,1.3,-0.2,0
2009,1,7,21,30,7,0,0,0,60.72,1.4000000000000001,-0.1,0
2009,1,7,22,30,6.300000000000001,0,0,0,63.96,1.4000000000000001,0,0
2009,1,7,23,30,5.6000000000000005,0,0,0,67.57000000000001,1.5,0.1,0
2009,1,8,0,30,4.9,0,0,0,71.60000000000001,1.6,0.2,0
2009,1,8,1,30,4.2,0,0,0,74.73,1.7000000000000002,0.1,0
2009,1,8,2,30,3.6,0,0,0,75.88,1.8,-0.30000000000000004,0
2009,1,8,3,30,3.2,0,0,0,76.13,1.8,-0.6000000000000001,0
2009,1,8,4,30,2.8000000000000003,0,0,0,78.07000000000001,1.8,-0.6000000000000001,0
2009,1,8,5,30,2.5,0,0,0,80.74,1.8,-0.5,0
2009,1,8,6,30,2.3000000000000003,0,0,0,83.44,1.8,-0.2,0
2009,1,8,7,30,4,0,0,0,74.76,2.4000000000000004,-0.1,0
2009,1,8,8,30,7.300000000000001,36,654,144,60.95,2.9000000000000004,0.30000000000000004,0
2009,1,8,9,30,10.700000000000001,50,847,327,48.6,2.3000000000000003,0.30000000000000004,0
2009,1,8,10,30,14.4,59,930,480,37.92,1.6,0.2,0
2009,1,8,11,30,17.400000000000002,72,951,580,27.44,1.2000000000000002,-1.6,0
2009,1,8,12,30,19.3,73,961,616,21.5,0.9,-3.3000000000000003,0
2009,1,8,13,30,20,150,626,491,20.26,0.9,-3.5,7
2009,1,8,14,30,19.8,156,507,395,20.91,1.3,-3.2,8
2009,1,8,15,30,17.7,125,380,259,25.47,1.2000000000000002,-2.3000000000000003,8
2009,1,8,16,30,16.1,44,656,173,43.35,0.9,3.6,0
2009,1,8,17,30,12.600000000000001,0,0,0,49.88,1,2.4000000000000004,0
2009,1,8,18,30,12,0,0,0,46.28,0.9,0.8,7
2009,1,8,19,30,11.200000000000001,0,0,0,46.97,1,0.30000000000000004,7
2009,1,8,20,30,10.5,0,0,0,49.17,1.1,0.30000000000000004,0
2009,1,8,21,30,10.600000000000001,0,0,0,47.62,1.2000000000000002,-0.1,0
2009,1,8,22,30,11,0,0,0,45.1,1.1,-0.5,0
2009,1,8,23,30,10.9,0,0,0,44.84,1,-0.6000000000000001,0
2009,1,9,0,30,10.4,0,0,0,46.12,1.1,-0.7000000000000001,0
2009,1,9,1,30,9.700000000000001,0,0,0,48.2,1.1,-0.7000000000000001,0
2009,1,9,2,30,9.1,0,0,0,50.17,1.1,-0.7000000000000001,0
2009,1,9,3,30,8.8,0,0,0,51.050000000000004,1,-0.8,0
2009,1,9,4,30,8.5,0,0,0,51.72,0.9,-0.9,0
2009,1,9,5,30,8.4,0,0,0,51.74,0.9,-1,0
2009,1,9,6,30,8.4,0,0,0,51.4,0.9,-1.1,0
2009,1,9,7,30,9,0,0,0,49.38,0.9,-1,0
2009,1,9,8,30,11.100000000000001,41,566,134,51.230000000000004,1,1.4000000000000001,0
2009,1,9,9,30,14.100000000000001,62,764,313,38.67,0.7000000000000001,0.2,0
2009,1,9,10,30,16.8,75,861,466,32.77,0.7000000000000001,0.30000000000000004,0
2009,1,9,11,30,18.8,90,883,563,30.16,1.6,0.9,0
2009,1,9,12,30,19.900000000000002,90,911,607,29.03,2.3000000000000003,1.3,0
2009,1,9,13,30,20.400000000000002,85,910,582,28.46,2.6,1.5,0
2009,1,9,14,30,20.5,81,866,491,27.73,2.6,1.2000000000000002,0
2009,1,9,15,30,19,69,792,350,29.150000000000002,1.8,0.6000000000000001,0
2009,1,9,16,30,17.6,49,615,171,42.47,1.1,4.7,0
2009,1,9,17,30,12.600000000000001,11,131,13,48.88,1.4000000000000001,2.1,0
2009,1,9,18,30,11.5,0,0,0,46.31,2.4000000000000004,0.4,0
2009,1,9,19,30,10.600000000000001,0,0,0,43.480000000000004,3.6,-1.3,0
2009,1,9,20,30,9.200000000000001,0,0,0,43.49,3.7,-2.6,0
2009,1,9,21,30,7.9,0,0,0,44.95,3.1,-3.3000000000000003,0
2009,1,9,22,30,6.7,0,0,0,47.07,2.6,-3.8000000000000003,0
2009,1,9,23,30,5.7,0,0,0,49.65,2.2,-4,0
2009,1,10,0,30,4.9,0,0,0,52.56,1.9000000000000001,-4,0
2009,1,10,1,30,4.3,0,0,0,54.54,1.9000000000000001,-4.1000000000000005,0
2009,1,10,2,30,3.7,0,0,0,56.94,1.7000000000000002,-4.1000000000000005,0
2009,1,10,3,30,3.2,0,0,0,58.93,1.6,-4.1000000000000005,1
2009,1,10,4,30,2.8000000000000003,0,0,0,60.36,1.5,-4.1000000000000005,0
2009,1,10,5,30,2.5,0,0,0,61.03,1.4000000000000001,-4.3,0
2009,1,10,6,30,2.6,0,0,0,59.72,1.2000000000000002,-4.5,1
2009,1,10,7,30,4.3,0,0,0,52.13,1.1,-4.7,1
2009,1,10,8,30,7.4,38,662,148,48.51,1.5,-2.8000000000000003,0
2009,1,10,9,30,10.8,55,854,336,34.53,2,-4.2,0
2009,1,10,10,30,13.8,65,939,492,27.59,2.2,-4.6000000000000005,0
2009,1,10,11,30,16,82,948,591,22.740000000000002,2.4000000000000004,-5.300000000000001,0
2009,1,10,12,30,17.6,83,954,627,19.23,2.6,-6.2,0
2009,1,10,13,30,18.5,80,949,601,17.03,2.8000000000000003,-7,0
2009,1,10,14,30,18.7,76,910,509,16.5,2.8000000000000003,-7.300000000000001,0
2009,1,10,15,30,17.1,64,841,364,18.330000000000002,2,-7.2,0
2009,1,10,16,30,15.700000000000001,45,683,183,34.56,1.2000000000000002,0.1,0
2009,1,10,17,30,10.100000000000001,12,209,16,43.77,1.6,-1.7000000000000002,0
2009,1,10,18,30,8.6,0,0,0,43.230000000000004,2,-3.2,0
2009,1,10,19,30,7.5,0,0,0,43.910000000000004,2.1,-4,0
2009,1,10,20,30,6.5,0,0,0,45.94,2.2,-4.3,0
2009,1,10,21,30,5.7,0,0,0,47.54,2.2,-4.6000000000000005,0
2009,1,10,22,30,5,0,0,0,49.550000000000004,2.3000000000000003,-4.7,0
2009,1,10,23,30,4.4,0,0,0,51.36,2.3000000000000003,-4.800000000000001,0
2009,1,11,0,30,3.9000000000000004,0,0,0,52.88,2.2,-4.800000000000001,0
2009,1,11,1,30,3.3000000000000003,0,0,0,55.36,2,-4.800000000000001,0
2009,1,11,2,30,3,0,0,0,56.68,2,-4.800000000000001,1
2009,1,11,3,30,2.7,0,0,0,57.86,2,-4.800000000000001,0
2009,1,11,4,30,2.4000000000000004,0,0,0,59.5,1.9000000000000001,-4.7,0
2009,1,11,5,30,2.1,0,0,0,61.35,1.7000000000000002,-4.6000000000000005,1
2009,1,11,6,30,1.9000000000000001,0,0,0,62.68,1.6,-4.5,1
2009,1,11,7,30,3.7,0,0,0,55.620000000000005,1.8,-4.4,1
2009,1,11,8,30,7.6000000000000005,38,629,143,44.47,2.1,-3.7,1
2009,1,11,9,30,11.700000000000001,68,667,288,32.19,2,-4.4,8
2009,1,11,10,30,15.3,172,396,353,24.650000000000002,1.6,-4.800000000000001,3
2009,1,11,11,30,18.1,87,893,569,20.1,0.8,-5.2,1
2009,1,11,12,30,20,89,908,608,17.69,0.7000000000000001,-5.300000000000001,0
2009,1,11,13,30,21.1,88,896,582,17.43,1.3,-4.6000000000000005,0
2009,1,11,14,30,21.5,170,458,390,18.400000000000002,1.4000000000000001,-3.5,3
2009,1,11,15,30,20.200000000000003,71,787,354,22.42,1,-2,0
2009,1,11,16,30,18.900000000000002,59,425,146,37.76,0.7000000000000001,4.2,3
2009,1,11,17,30,13.4,13,156,17,44.34,1.2000000000000002,1.5,0
2009,1,11,18,30,11.200000000000001,0,0,0,48.32,1.5,0.7000000000000001,0
2009,1,11,19,30,9.5,0,0,0,51.52,1.6,0,0
2009,1,11,20,30,8.200000000000001,0,0,0,53.93,1.5,-0.6000000000000001,0
2009,1,11,21,30,7.2,0,0,0,55.83,1.5,-1,0
2009,1,11,22,30,6.4,0,0,0,56.92,1.6,-1.5,0
2009,1,11,23,30,5.7,0,0,0,57.57,1.6,-2,0
2009,1,12,0,30,5,0,0,0,58.6,1.6,-2.4000000000000004,0
2009,1,12,1,30,4.4,0,0,0,59.910000000000004,1.6,-2.7,1
2009,1,12,2,30,4,0,0,0,61.07,1.5,-2.8000000000000003,1
2009,1,12,3,30,3.6,0,0,0,62.24,1.5,-3,0
2009,1,12,4,30,3.2,0,0,0,63.25,1.5,-3.1,0
2009,1,12,5,30,2.9000000000000004,0,0,0,63.910000000000004,1.5,-3.3000000000000003,0
2009,1,12,6,30,2.8000000000000003,0,0,0,64.16,1.6,-3.3000000000000003,1
2009,1,12,7,30,4.800000000000001,0,0,0,56.04,1.9000000000000001,-3.2,1
2009,1,12,8,30,8.5,34,688,149,46.44,2.4000000000000004,-2.3000000000000003,0
2009,1,12,9,30,12.3,48,872,336,35.76,2.2,-2.4000000000000004,0
2009,1,12,10,30,16.5,54,955,492,28.150000000000002,1.6,-2,0
2009,1,12,11,30,20.3,78,945,590,20.85,1.1,-2.8000000000000003,0
2009,1,12,12,30,22.6,78,964,631,15.64,1,-4.800000000000001,0
2009,1,12,13,30,23.5,75,954,603,14.36,1,-5.2,0
2009,1,12,14,30,23.6,76,901,510,14.89,1,-4.7,0
2009,1,12,15,30,22.3,65,819,363,19.150000000000002,0.7000000000000001,-2.3000000000000003,0
2009,1,12,16,30,21.200000000000003,48,652,183,29.85,0.5,2.9000000000000004,0
2009,1,12,17,30,17.5,13,175,18,30,0.7000000000000001,-0.30000000000000004,0
2009,1,12,18,30,15.4,0,0,0,34.04,1.1,-0.4,0
2009,1,12,19,30,13.100000000000001,0,0,0,41.730000000000004,1.4000000000000001,0.4,0
2009,1,12,20,30,11.200000000000001,0,0,0,48.9,1.8,0.8,0
2009,1,12,21,30,10,0,0,0,53.08,2.7,0.9,0
2009,1,12,22,30,9.3,0,0,0,54.59,3.6,0.6000000000000001,0
2009,1,12,23,30,8.5,0,0,0,56.230000000000004,3.9000000000000004,0.30000000000000004,0
2009,1,13,0,30,7.9,0,0,0,56.76,3.9000000000000004,-0.2,0
2009,1,13,1,30,7.4,0,0,0,56.77,3.9000000000000004,-0.6000000000000001,0
2009,1,13,2,30,7.1000000000000005,0,0,0,56.65,3.8000000000000003,-0.9,0
2009,1,13,3,30,7.1000000000000005,0,0,0,55.99,3.7,-1.1,0
2009,1,13,4,30,7,0,0,0,56.28,3.6,-1.1,0
2009,1,13,5,30,6.7,0,0,0,57.72,3.4000000000000004,-1.1,0
2009,1,13,6,30,6.4,0,0,0,59.480000000000004,3.1,-0.9,1
2009,1,13,7,30,7.7,0,0,0,54.96,3.4000000000000004,-0.8,1
2009,1,13,8,30,10.700000000000001,37,644,145,45.97,3.8000000000000003,-0.5,0
2009,1,13,9,30,14.5,53,836,330,37.28,3.6,0.1,0
2009,1,13,10,30,18.1,61,926,488,28.37,3.3000000000000003,-0.5,0
2009,1,13,11,30,20.5,81,929,586,22.55,2.4000000000000004,-1.6,0
2009,1,13,12,30,21.900000000000002,82,946,628,19.81,1.4000000000000001,-2.2,0
2009,1,13,13,30,22.700000000000003,81,945,606,18.2,0.7000000000000001,-2.7,0
2009,1,13,14,30,22.8,80,897,514,17.88,0.7000000000000001,-2.9000000000000004,0
2009,1,13,15,30,21.200000000000003,68,822,369,20.79,0.9,-2.1,0
2009,1,13,16,30,19.8,50,657,188,38.63,0.8,5.300000000000001,0
2009,1,13,17,30,14.9,14,182,19,42.74,1.4000000000000001,2.3000000000000003,0
2009,1,13,18,30,13.5,0,0,0,42.99,1.4000000000000001,1.2000000000000002,0
2009,1,13,19,30,12.100000000000001,0,0,0,46.33,1.4000000000000001,0.9,0
2009,1,13,20,30,10.8,0,0,0,49.81,1.4000000000000001,0.7000000000000001,0
2009,1,13,21,30,9.600000000000001,0,0,0,52.77,1.4000000000000001,0.4,0
2009,1,13,22,30,8.4,0,0,0,55.730000000000004,1.6,0.1,1
2009,1,13,23,30,7.2,0,0,0,59.33,1.8,-0.2,0
