Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2005,1,1,0,30,9,0,0,0,74.79,0.9,4.800000000000001,0
2005,1,1,1,30,8.3,0,0,0,77.8,1,4.7,0
2005,1,1,2,30,7.9,0,0,0,79.11,1,4.5,0
2005,1,1,3,30,7.7,0,0,0,79.58,1,4.4,0
2005,1,1,4,30,7.5,0,0,0,80.10000000000001,0.9,4.3,1
2005,1,1,5,30,7.300000000000001,0,0,0,80.37,0.9,4.1000000000000005,0
2005,1,1,6,30,7.2,0,0,0,80.13,0.9,4,1
2005,1,1,7,30,8,0,0,0,75.38,1,3.9000000000000004,1
2005,1,1,8,30,10.3,45,515,130,68.81,1.4000000000000001,4.800000000000001,0
2005,1,1,9,30,13,66,739,306,58.46,1.6,5,0
2005,1,1,10,30,15.4,77,844,454,52.58,1.4000000000000001,5.800000000000001,0
2005,1,1,11,30,16.900000000000002,89,872,547,47.33,1.3,5.6000000000000005,0
2005,1,1,12,30,17.7,91,887,582,44.49,1.3,5.5,0
2005,1,1,13,30,18.1,88,878,552,42.980000000000004,1.4000000000000001,5.300000000000001,0
2005,1,1,14,30,17.900000000000002,86,820,458,43.07,1.4000000000000001,5.2,1
2005,1,1,15,30,16.900000000000002,110,429,253,45.480000000000004,1,5,4
2005,1,1,16,30,16.1,51,410,124,53.33,0.7000000000000001,6.6000000000000005,4
2005,1,1,17,30,13.100000000000001,0,0,0,61.68,0.9,5.9,7
2005,1,1,18,30,12.200000000000001,0,0,0,62.440000000000005,1,5.2,7
2005,1,1,19,30,11.3,0,0,0,64.97,1.1,5,7
2005,1,1,20,30,10.100000000000001,0,0,0,69.31,1.2000000000000002,4.7,7
2005,1,1,21,30,9.200000000000001,0,0,0,72.68,1.3,4.5,7
2005,1,1,22,30,8.8,0,0,0,73.69,1.3,4.4,7
2005,1,1,23,30,8.5,0,0,0,73.92,1.3,4.1000000000000005,7
2005,1,2,0,30,8.3,0,0,0,73.37,1.3,3.8000000000000003,7
2005,1,2,1,30,8,0,0,0,72.39,1.3,3.3000000000000003,7
2005,1,2,2,30,7.9,0,0,0,69.60000000000001,1.2000000000000002,2.7,7
2005,1,2,3,30,8,0,0,0,66.66,1.2000000000000002,2.2,7
2005,1,2,4,30,8.1,0,0,0,64.39,1.1,1.8,7
2005,1,2,5,30,8.1,0,0,0,62.96,1.1,1.5,7
2005,1,2,6,30,7.9,0,0,0,63.92,1.1,1.5,7
2005,1,2,7,30,8.6,0,0,0,61.96,1.3,1.7000000000000002,6
2005,1,2,8,30,10.600000000000001,23,0,23,59.43,1.8,3,6
2005,1,2,9,30,12.8,135,125,175,49.980000000000004,2.4000000000000004,2.6,7
2005,1,2,10,30,14.700000000000001,198,183,279,50.050000000000004,2.6,4.4,4
2005,1,2,11,30,15.9,238,228,358,50.64,2.8000000000000003,5.7,7
2005,1,2,12,30,16.6,187,528,481,49.89,3,6.1000000000000005,8
2005,1,2,13,30,17,206,419,429,48.9,2.9000000000000004,6.2,8
2005,1,2,14,30,16.900000000000002,203,123,259,49.49,2.5,6.300000000000001,7
2005,1,2,15,30,15.8,127,21,134,55.24,1.5,6.800000000000001,6
2005,1,2,16,30,15,67,148,94,65.93,0.9,8.700000000000001,7
2005,1,2,17,30,13.100000000000001,0,0,0,72.57000000000001,1,8.3,6
2005,1,2,18,30,12.5,0,0,0,75.77,1,8.3,8
2005,1,2,19,30,11.9,0,0,0,79.71000000000001,0.9,8.5,8
2005,1,2,20,30,11.5,0,0,0,82.59,0.8,8.6,7
2005,1,2,21,30,11.3,0,0,0,83.62,0.8,8.6,0
2005,1,2,22,30,11.200000000000001,0,0,0,83.64,0.8,8.5,7
2005,1,2,23,30,10.8,0,0,0,85.55,0.8,8.5,7
2005,1,3,0,30,10.100000000000001,0,0,0,88.77,0.9,8.3,7
2005,1,3,1,30,9.700000000000001,0,0,0,90.22,1,8.200000000000001,8
2005,1,3,2,30,9.700000000000001,0,0,0,90.38,1,8.200000000000001,7
2005,1,3,3,30,9.700000000000001,0,0,0,90.10000000000001,1,8.200000000000001,7
2005,1,3,4,30,9.600000000000001,0,0,0,90.55,1.1,8.1,4
2005,1,3,5,30,9.600000000000001,0,0,0,90.26,1.2000000000000002,8.1,7
2005,1,3,6,30,9.700000000000001,0,0,0,88.86,1.5,8,7
2005,1,3,7,30,10.600000000000001,0,0,0,83.61,1.8,7.9,7
2005,1,3,8,30,12,45,0,45,80.84,2.7,8.8,7
2005,1,3,9,30,12.9,40,0,40,78.82000000000001,3.6,9.3,7
2005,1,3,10,30,13.3,173,25,184,78.76,3.9000000000000004,9.700000000000001,7
2005,1,3,11,30,13.700000000000001,164,2,165,77.65,3.9000000000000004,9.9,7
2005,1,3,12,30,14.100000000000001,206,18,216,76.08,3.5,9.9,7
2005,1,3,13,30,14.600000000000001,188,11,194,76.92,2.9000000000000004,10.600000000000001,7
2005,1,3,14,30,14.700000000000001,27,0,27,79.93,2.9000000000000004,11.3,7
2005,1,3,15,30,14.100000000000001,131,30,141,82.57000000000001,2.6,11.200000000000001,7
2005,1,3,16,30,13.700000000000001,43,0,43,83.96000000000001,2.1,11,7
2005,1,3,17,30,11.9,0,0,0,92.84,0.8,10.8,7
2005,1,3,18,30,11.600000000000001,0,0,0,92.99,0.9,10.5,7
2005,1,3,19,30,11.600000000000001,0,0,0,92.12,1.8,10.4,6
2005,1,3,20,30,11.8,0,0,0,91.53,2.7,10.5,7
2005,1,3,21,30,12.100000000000001,0,0,0,92.04,2.9000000000000004,10.8,3
2005,1,3,22,30,12,0,0,0,95.57000000000001,2.5,11.3,7
2005,1,3,23,30,11.3,0,0,0,100,1.9000000000000001,11.3,7
2005,1,4,0,30,10.3,0,0,0,100,1.4000000000000001,10.3,1
2005,1,4,1,30,9.600000000000001,0,0,0,100,1.2000000000000002,9.600000000000001,1
2005,1,4,2,30,9.3,0,0,0,100,1.1,9.3,7
2005,1,4,3,30,9.200000000000001,0,0,0,100,1.1,9.200000000000001,1
2005,1,4,4,30,9.200000000000001,0,0,0,100,1.3,9.200000000000001,1
2005,1,4,5,30,9.4,0,0,0,99.59,2,9.3,8
2005,1,4,6,30,9.700000000000001,0,0,0,96.7,3.2,9.200000000000001,7
2005,1,4,7,30,10.200000000000001,0,0,0,93.05,4.4,9.1,4
2005,1,4,8,30,10.9,61,150,85,89.95,4.9,9.3,8
2005,1,4,9,30,11.700000000000001,101,463,251,87.71000000000001,5,9.700000000000001,8
2005,1,4,10,30,12.3,102,0,102,83.07000000000001,5.5,9.5,4
2005,1,4,11,30,12.4,185,10,190,74.26,6.2,7.9,7
2005,1,4,12,30,12.600000000000001,15,0,15,66.4,6.6000000000000005,6.5,7
2005,1,4,13,30,12.8,241,85,286,61.54,6.5,5.6000000000000005,4
2005,1,4,14,30,12.5,99,0,99,59.160000000000004,6,4.7,7
2005,1,4,15,30,11.700000000000001,67,760,327,60.79,4.800000000000001,4.4,0
2005,1,4,16,30,11.100000000000001,4,0,4,64.31,4,4.6000000000000005,6
2005,1,4,17,30,9.1,0,0,0,76.4,2.2,5.2,6
2005,1,4,18,30,8.4,0,0,0,81.16,1.8,5.4,7
2005,1,4,19,30,8.1,0,0,0,83.44,1.7000000000000002,5.5,4
2005,1,4,20,30,7.800000000000001,0,0,0,85.63,1.7000000000000002,5.5,4
2005,1,4,21,30,7.5,0,0,0,87.72,1.7000000000000002,5.6000000000000005,4
2005,1,4,22,30,7,0,0,0,90.57000000000001,1.5,5.6000000000000005,4
2005,1,4,23,30,6.4,0,0,0,93.21000000000001,1.2000000000000002,5.4,4
2005,1,5,0,30,5.7,0,0,0,95.31,1,5,4
2005,1,5,1,30,5.5,0,0,0,94.31,0.9,4.7,0
2005,1,5,2,30,5.4,0,0,0,93.74,0.8,4.5,4
2005,1,5,3,30,5.300000000000001,0,0,0,93.57000000000001,0.7000000000000001,4.3,0
2005,1,5,4,30,5.1000000000000005,0,0,0,94.49,0.6000000000000001,4.3,0
2005,1,5,5,30,4.800000000000001,0,0,0,95.4,0.7000000000000001,4.1000000000000005,0
2005,1,5,6,30,4.4,0,0,0,97.17,0.8,4,0
2005,1,5,7,30,5,0,0,0,91.85000000000001,1.2000000000000002,3.8000000000000003,0
2005,1,5,8,30,6.9,44,555,135,85.49,1.5,4.6000000000000005,0
2005,1,5,9,30,9.200000000000001,64,770,315,74.08,1,4.800000000000001,0
2005,1,5,10,30,11.200000000000001,74,871,466,57.45,0.6000000000000001,3.1,0
2005,1,5,11,30,12.3,82,907,563,49.27,0.8,2,0
2005,1,5,12,30,13.100000000000001,84,922,600,44.22,1,1.2000000000000002,0
2005,1,5,13,30,13.4,83,910,572,41.83,1.1,0.7000000000000001,0
2005,1,5,14,30,13.3,87,753,436,41.09,1.1,0.30000000000000004,2
2005,1,5,15,30,12.5,118,399,255,42.54,0.9,0.1,2
2005,1,5,16,30,12,69,184,103,49.82,0.7000000000000001,1.8,3
2005,1,5,17,30,9.600000000000001,0,0,0,58.21,0.4,1.8,3
2005,1,5,18,30,9,0,0,0,56.09,0.5,0.7000000000000001,1
2005,1,5,19,30,8.200000000000001,0,0,0,57.18,0.7000000000000001,0.2,4
2005,1,5,20,30,7.1000000000000005,0,0,0,61.83,1,0.30000000000000004,7
2005,1,5,21,30,5.800000000000001,0,0,0,67.96000000000001,1.2000000000000002,0.30000000000000004,3
2005,1,5,22,30,4.800000000000001,0,0,0,72.57000000000001,1.3,0.30000000000000004,1
2005,1,5,23,30,4.1000000000000005,0,0,0,75.55,1.3,0.2,4
2005,1,6,0,30,3.6,0,0,0,77.69,1.3,0.1,8
2005,1,6,1,30,3,0,0,0,78.36,1.4000000000000001,-0.4,0
2005,1,6,2,30,2.5,0,0,0,78.99,1.5,-0.8,4
2005,1,6,3,30,2.1,0,0,0,79.19,1.6,-1.1,4
2005,1,6,4,30,1.7000000000000002,0,0,0,79.21000000000001,1.6,-1.5,4
2005,1,6,5,30,1.4000000000000001,0,0,0,78.71000000000001,1.6,-1.9000000000000001,0
2005,1,6,6,30,1.3,0,0,0,77.46000000000001,1.5,-2.2,0
2005,1,6,7,30,2.8000000000000003,0,0,0,69.17,1.9000000000000001,-2.3000000000000003,0
2005,1,6,8,30,5.7,60,178,89,59.14,2.3000000000000003,-1.7000000000000002,7
2005,1,6,9,30,8.700000000000001,128,253,210,47.81,1.8,-1.8,7
2005,1,6,10,30,11.3,69,881,467,42.07,1.1,-1.1,0
2005,1,6,11,30,12.700000000000001,80,908,563,37.660000000000004,1.4000000000000001,-1.4000000000000001,0
2005,1,6,12,30,13.3,84,919,600,35.5,1.9000000000000001,-1.7000000000000002,0
2005,1,6,13,30,13.4,154,608,482,35.03,2.1,-1.8,2
2005,1,6,14,30,13.200000000000001,80,858,479,35.45,2,-1.8,0
2005,1,6,15,30,12.200000000000001,70,767,336,37.87,1.5,-1.8,1
2005,1,6,16,30,11.4,66,270,117,49.71,1.1,1.3,4
2005,1,6,17,30,7.6000000000000005,0,0,0,66.27,1,1.7000000000000002,7
2005,1,6,18,30,7,0,0,0,65.81,1,1,0
2005,1,6,19,30,6.7,0,0,0,65.83,1.1,0.8,7
2005,1,6,20,30,6.4,0,0,0,64.68,1,0.2,7
2005,1,6,21,30,6.300000000000001,0,0,0,62.81,0.9,-0.30000000000000004,7
2005,1,6,22,30,6.2,0,0,0,61.79,0.6000000000000001,-0.6000000000000001,4
2005,1,6,23,30,5.6000000000000005,0,0,0,63.39,0.6000000000000001,-0.8,0
