Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2013,1,1,0,30,2.6,0,0,0,55.65,1,-5.4,0
2013,1,1,1,30,1.7000000000000002,0,0,0,60.71,1.2000000000000002,-5.1000000000000005,0
2013,1,1,2,30,0.9,0,0,0,66.14,1.3,-4.7,0
2013,1,1,3,30,0.30000000000000004,0,0,0,71.04,1.3,-4.3,0
2013,1,1,4,30,-0.2,0,0,0,75.01,1.3,-4.1000000000000005,0
2013,1,1,5,30,-0.6000000000000001,0,0,0,78.11,1.4000000000000001,-3.9000000000000004,0
2013,1,1,6,30,-0.8,0,0,0,79.75,1.4000000000000001,-3.9000000000000004,1
2013,1,1,7,30,1,0,0,0,70.06,1.7000000000000002,-3.8000000000000003,1
2013,1,1,8,30,4.4,45,553,136,57.78,2.4000000000000004,-3.2,0
2013,1,1,9,30,7.4,126,268,213,47.38,2.5,-3.1,4
2013,1,1,10,30,9.9,165,410,349,36.51,1.9000000000000001,-4.3,2
2013,1,1,11,30,11.5,91,884,556,30.240000000000002,1.2000000000000002,-5.4,0
2013,1,1,12,30,12.5,92,900,591,27.21,0.7000000000000001,-5.9,0
2013,1,1,13,30,13.100000000000001,88,892,561,25.36,0.7000000000000001,-6.300000000000001,0
2013,1,1,14,30,13.200000000000001,167,420,358,24.580000000000002,0.8,-6.6000000000000005,2
2013,1,1,15,30,12.200000000000001,140,121,180,26.04,0.7000000000000001,-6.7,4
2013,1,1,16,30,11.4,46,578,148,38.75,0.6000000000000001,-2.2,0
2013,1,1,17,30,7.7,0,0,0,42.79,1.1,-4.2,1
2013,1,1,18,30,6.4,0,0,0,43.67,1.2000000000000002,-5.1000000000000005,0
2013,1,1,19,30,5,0,0,0,47.910000000000004,1.3,-5.1000000000000005,0
2013,1,1,20,30,3.9000000000000004,0,0,0,51.67,1.5,-5.2,4
2013,1,1,21,30,3.4000000000000004,0,0,0,51.57,2.1,-5.6000000000000005,7
2013,1,1,22,30,3.5,0,0,0,48.160000000000004,3,-6.4,4
2013,1,1,23,30,3.3000000000000003,0,0,0,45.24,3.8000000000000003,-7.4,1
2013,1,2,0,30,2.9000000000000004,0,0,0,44.07,4,-8.200000000000001,1
2013,1,2,1,30,2.6,0,0,0,43.550000000000004,4,-8.6,7
2013,1,2,2,30,2.5,0,0,0,43.03,4.1000000000000005,-8.8,4
2013,1,2,3,30,2.4000000000000004,0,0,0,42.54,4.3,-9.1,0
2013,1,2,4,30,2.1,0,0,0,43.11,4.3,-9.200000000000001,0
2013,1,2,5,30,1.8,0,0,0,43.65,4.2,-9.3,1
2013,1,2,6,30,1.5,0,0,0,44.26,3.9000000000000004,-9.4,1
2013,1,2,7,30,2.4000000000000004,0,0,0,41.28,4.2,-9.4,1
2013,1,2,8,30,5,40,629,143,34.53,4.5,-9.4,0
2013,1,2,9,30,8.8,58,828,326,27.07,4.2,-9.200000000000001,0
2013,1,2,10,30,12.5,67,916,478,20.650000000000002,3.6,-9.5,0
