Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed,Dew Point,Cloud Type
2011,1,1,0,30,-3.6,0,0,0,53.800000000000004,3.4000000000000004,-11.600000000000001,1
2011,1,1,1,30,-3.6,0,0,0,51.99,3.6,-12,4
2011,1,1,2,30,-3.7,0,0,0,50.22,3.7,-12.600000000000001,7
2011,1,1,3,30,-3.9000000000000004,0,0,0,48.660000000000004,3.7,-13.100000000000001,8
2011,1,1,4,30,-4.3,0,0,0,47.7,3.7,-13.8,7
2011,1,1,5,30,-4.7,0,0,0,46.97,3.7,-14.3,8
2011,1,1,6,30,-5,0,0,0,46.68,3.7,-14.700000000000001,7
2011,1,1,7,30,-4.1000000000000005,0,0,0,43.46,4.1000000000000005,-14.700000000000001,4
2011,1,1,8,30,-1.5,40,661,149,36.910000000000004,4,-14.4,0
2011,1,1,9,30,2.3000000000000003,57,855,335,30.36,3.4000000000000004,-13.4,0
2011,1,1,10,30,5.7,67,940,487,22.150000000000002,2.7,-14.3,0
2011,1,1,11,30,7.5,74,973,586,18.48,1.9000000000000001,-15,0
2011,1,1,12,30,8.5,76,985,621,16.66,1.4000000000000001,-15.5,0
2011,1,1,13,30,9.1,75,973,590,15.51,1.1,-15.8,0
2011,1,1,14,30,9.200000000000001,72,917,488,15.46,1.1,-15.8,0
2011,1,1,15,30,8.3,62,832,339,17.18,1,-15.200000000000001,0
