climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Florida,Low,0.75,0.8,0,1,inner_val,5.056,5.249,0.0,45.959,2023.5716,2005.3399999999997,17.814600000000002,0.013906666666666666,17.82850666666667
Florida,Low,0.75,0.8,0,2,inner_val,5.093,5.051,0.0,47.511,2058.0644,2013.6300000000003,43.66340000000001,0.0257,43.68910000000001
Florida,Low,0.75,0.8,0,3,inner_val,5.003,5.033,0.0,46.413,2067.2636,1994.27,49.85680000000001,0.7712266666666667,50.62802666666667
Florida,Low,0.75,0.8,0,4,inner_val,4.7,6.048,0.0,37.708,2170.2742,1933.03,236.6352,0.0203,236.6555
Florida,Low,0.75,0.8,0,-1,outer_test,4.985,5.011,0.0,46.293,2024.1358,1990.435,32.870999999999995,0.02766,32.89865999999999
Florida,Low,0.75,0.8,1,0,inner_val,5.056,5.249,0.0,45.959,2035.3650000000002,2005.3399999999997,29.545000000000005,0.016,29.561000000000003
Florida,Low,0.75,0.8,1,2,inner_val,5.093,5.053,0.0,47.533,2058.2224,2013.872,43.58240000000001,0.0256,43.608000000000004
Florida,Low,0.75,0.8,1,3,inner_val,5.019,4.907,0.0,46.756,2068.7576,1993.833,49.267,0.85526,50.122260000000004
Florida,Low,0.75,0.8,1,4,inner_val,4.697,6.048,0.0,37.709,2170.4764,1932.69,237.167,0.020646666666666664,237.18764666666667
Florida,Low,0.75,0.8,1,-1,outer_test,4.985,5.011,0.0,46.293,2012.3786,1990.435,20.2862,0.05524666666666667,20.341446666666666
Florida,Low,0.75,0.8,2,0,inner_val,5.093,5.051,0.0,47.511,2040.5304000000003,2013.6300000000003,26.129399999999997,0.0257,26.155099999999997
Florida,Low,0.75,0.8,2,1,inner_val,5.093,5.053,0.0,47.533,2030.8342,2013.872,15.6778,0.042813333333333335,15.720613333333333
Florida,Low,0.75,0.8,2,3,inner_val,5.054,4.358,0.0,49.502,2079.1396,1997.3,43.55160000000001,1.2762733333333334,44.82787333333334
Florida,Low,0.75,0.8,2,4,inner_val,4.697,6.076,0.0,38.073,2168.1044,1936.503,231.11100000000002,0.016346666666666666,231.12734666666668
Florida,Low,0.75,0.8,2,-1,outer_test,4.995,5.04,0.0,46.394,2044.5978000000002,1993.471,50.339600000000004,0.02624,50.365840000000006
Florida,Low,0.75,0.8,3,0,inner_val,5.003,5.033,0.0,46.413,2026.8396,1994.27,31.772199999999998,0.02658,31.798779999999997
Florida,Low,0.75,0.8,3,1,inner_val,5.019,4.907,0.0,46.756,2015.6934,1993.833,19.608600000000003,0.07506666666666666,19.68366666666667
Florida,Low,0.75,0.8,3,2,inner_val,5.054,4.358,0.0,49.502,2050.5986,1997.3,49.3314,0.13223333333333334,49.463633333333334
Florida,Low,0.75,0.8,3,4,inner_val,4.312,4.439,0.0,39.331,2224.6054000000004,1838.152,374.6544,0.3933,375.0477
Florida,Low,0.75,0.8,3,-1,outer_test,4.984,4.403,0.0,48.095,2071.697,1980.3699999999997,52.60659999999999,1.2906733333333333,53.897273333333324
Florida,Low,0.75,0.8,4,0,inner_val,4.7,6.048,0.0,37.708,1995.2069999999999,1933.03,62.177,0.0,62.177
Florida,Low,0.75,0.8,4,1,inner_val,4.697,6.048,0.0,37.709,1980.0441999999998,1932.69,47.354200000000006,0.0,47.354200000000006
Florida,Low,0.75,0.8,4,2,inner_val,4.697,6.076,0.0,38.073,2017.5439999999999,1936.503,81.041,0.0,81.041
Florida,Low,0.75,0.8,4,3,inner_val,4.312,4.439,0.0,39.331,2079.2684,1838.152,187.3956,1.7907000000000002,189.1863
Florida,Low,0.75,0.8,4,-1,outer_test,4.683,6.061,0.0,37.165,2174.9638,1927.488,246.86759999999998,0.02028,246.88788
