climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Florida,Med,1.0,0.8,0,1,inner_val,5.493,5.844,0.0,53.367,2144.1698000000006,2134.525,3.214933333333333,0.0,3.214933333333333
Florida,Med,1.0,0.8,0,2,inner_val,5.649,5.465,0.0,55.423,2212.0594,2153.391,19.375666666666664,0.005416000000000001,19.381082666666664
Florida,Med,1.0,0.8,0,3,inner_val,5.493,5.844,0.0,53.367,2167.3808,2134.525,7.977466666666667,0.089234,8.066700666666668
Florida,Med,1.0,0.8,0,4,inner_val,5.351,6.414,0.0,49.149,2251.2416,2108.428,47.604533333333336,0.0,47.604533333333336
Florida,Med,1.0,0.8,0,-1,outer_test,5.495,5.579,0.0,54.489,2158.677,2132.946,8.577,0.0,8.577
Florida,Med,1.0,0.8,1,0,inner_val,5.493,5.844,0.0,53.367,2159.4262000000003,2134.525,8.3004,0.0,8.3004
Florida,Med,1.0,0.8,1,2,inner_val,5.649,5.465,0.0,55.423,2212.0594,2153.391,19.375666666666664,0.005416000000000001,19.381082666666664
Florida,Med,1.0,0.8,1,3,inner_val,5.493,5.844,0.0,53.367,2167.3808,2134.525,7.977466666666667,0.089234,8.066700666666668
Florida,Med,1.0,0.8,1,4,inner_val,5.351,6.414,0.0,49.149,2251.2416,2108.428,47.604533333333336,0.0,47.604533333333336
Florida,Med,1.0,0.8,1,-1,outer_test,5.495,5.579,0.0,54.489,2143.6346000000003,2132.946,3.5628666666666664,0.0,3.5628666666666664
Florida,Med,1.0,0.8,2,0,inner_val,5.649,5.465,0.0,55.423,2177.1679999999997,2153.391,7.745133333333334,0.005416000000000001,7.750549333333335
Florida,Med,1.0,0.8,2,1,inner_val,5.649,5.465,0.0,55.423,2163.1044,2153.391,3.2377999999999996,0.0,3.2377999999999996
Florida,Med,1.0,0.8,2,3,inner_val,5.649,5.465,0.0,55.423,2184.6122000000005,2153.391,5.869800000000001,0.136118,6.005918
Florida,Med,1.0,0.8,2,4,inner_val,5.268,6.651,0.0,48.079,2262.4626000000003,2099.934,54.176199999999994,0.0,54.176199999999994
Florida,Med,1.0,0.8,2,-1,outer_test,5.599,5.859,0.0,53.3,2202.1682000000005,2146.878,18.430066666666665,0.0,18.430066666666665
Florida,Med,1.0,0.8,3,0,inner_val,5.493,5.844,0.0,53.367,2159.4262000000003,2134.525,8.3004,0.0,8.3004
Florida,Med,1.0,0.8,3,1,inner_val,5.493,5.844,0.0,53.367,2144.1698000000006,2134.525,3.214933333333333,0.0,3.214933333333333
Florida,Med,1.0,0.8,3,2,inner_val,5.649,5.465,0.0,55.423,2212.0594,2153.391,19.375666666666664,0.005416000000000001,19.381082666666664
Florida,Med,1.0,0.8,3,4,inner_val,5.202,6.916,0.0,46.668,2278.0966,2091.931,62.055200000000006,0.0,62.055200000000006
Florida,Med,1.0,0.8,3,-1,outer_test,5.495,5.579,0.0,54.489,2170.8596000000002,2132.946,7.803133333333332,0.145042,7.9481753333333325
Florida,Med,1.0,0.8,4,0,inner_val,5.351,6.414,0.0,49.149,2138.2994,2108.428,9.957133333333333,0.0,9.957133333333333
Florida,Med,1.0,0.8,4,1,inner_val,5.351,6.414,0.0,49.149,2122.1572,2108.428,4.5764000000000005,0.0,4.5764000000000005
Florida,Med,1.0,0.8,4,2,inner_val,5.268,6.651,0.0,48.079,2166.1418000000003,2099.934,22.069266666666664,0.0,22.069266666666664
Florida,Med,1.0,0.8,4,3,inner_val,5.202,6.916,0.0,46.668,2152.2968,2091.931,20.121933333333335,0.0,20.121933333333335
Florida,Med,1.0,0.8,4,-1,outer_test,5.302,6.569,0.0,48.433,2257.9683999999997,2103.363,51.535133333333334,0.0,51.535133333333334
