climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,High,0.0,0.95,0,1,inner_val,6.726,19.517,41.485,3.41,3108.09,2741.637,36.645300000000006,0.0,36.645300000000006
Arizona,High,0.0,0.95,0,2,inner_val,6.832,19.576,42.478,3.303,2961.8142,2762.842,19.89722,0.0,19.89722
Arizona,High,0.0,0.95,0,3,inner_val,6.975,19.558,44.86,3.41,2904.6189999999997,2797.39,10.7229,0.0,10.7229
Arizona,High,0.0,0.95,0,4,inner_val,6.904,18.978,45.483,3.303,3077.3478,2770.647,30.670079999999995,0.0,30.670079999999995
Arizona,High,0.0,0.95,0,-1,outer_test,6.839,19.451,43.051,3.303,3052.6088000000004,2763.127,28.948179999999997,0.0,28.948179999999997
Arizona,High,0.0,0.95,1,0,inner_val,6.726,19.517,41.485,3.41,3059.3968,2741.637,31.775979999999993,0.0,31.775979999999993
Arizona,High,0.0,0.95,1,2,inner_val,6.734,18.713,43.796,4.753,2964.8064000000004,2738.947,22.58594,0.0,22.58594
Arizona,High,0.0,0.95,1,3,inner_val,6.919,18.805,46.084,4.753,2896.9562,2781.098,11.585819999999998,0.0,11.585819999999998
Arizona,High,0.0,0.95,1,4,inner_val,6.766,17.598,49.085,5.487,3096.2698000000005,2744.809,35.14608,0.0,35.14608
Arizona,High,0.0,0.95,1,-1,outer_test,6.766,18.669,45.488,4.753,3100.9211999999998,2753.653,34.72682,0.0,34.72682
Arizona,High,0.0,0.95,2,0,inner_val,6.832,19.576,42.478,3.303,3054.3940000000002,2762.842,29.155199999999997,0.0,29.155199999999997
Arizona,High,0.0,0.95,2,1,inner_val,6.734,18.713,43.796,4.753,3107.4054000000006,2738.947,36.845839999999995,0.0,36.845839999999995
Arizona,High,0.0,0.95,2,3,inner_val,6.982,19.066,45.882,4.292,2902.9356,2793.495,10.944059999999997,0.0,10.944059999999997
Arizona,High,0.0,0.95,2,4,inner_val,6.914,18.303,47.462,4.753,3081.4897999999994,2771.479,31.001079999999995,0.0,31.001079999999995
Arizona,High,0.0,0.95,2,-1,outer_test,6.889,18.689,45.803,4.753,2959.4037999999996,2771.036,18.836779999999997,0.0,18.836779999999997
Arizona,High,0.0,0.95,3,0,inner_val,6.975,19.558,44.86,3.41,3050.948,2797.39,25.3558,0.0,25.3558
Arizona,High,0.0,0.95,3,1,inner_val,6.919,18.805,46.084,4.753,3090.115,2781.098,30.901699999999998,0.0,30.901699999999998
Arizona,High,0.0,0.95,3,2,inner_val,6.982,19.066,45.882,4.292,2959.1986,2793.495,16.57036,0.0,16.57036
Arizona,High,0.0,0.95,3,4,inner_val,7.0,18.936,47.292,3.145,3084.3306000000002,2792.535,29.17956,0.0,29.17956
Arizona,High,0.0,0.95,3,-1,outer_test,6.965,18.917,46.427,4.369,2901.2746,2790.442,11.08326,0.0,11.08326
Arizona,High,0.0,0.95,4,0,inner_val,6.904,18.978,45.483,3.303,3046.0424,2770.647,27.53954,0.0,27.53954
Arizona,High,0.0,0.95,4,1,inner_val,6.766,17.598,49.085,5.487,3108.2048000000004,2744.809,36.33958,0.0,36.33958
Arizona,High,0.0,0.95,4,2,inner_val,6.914,18.303,47.462,4.753,2958.3149999999996,2771.479,18.683600000000002,0.0,18.683600000000002
Arizona,High,0.0,0.95,4,3,inner_val,7.0,18.936,47.292,3.145,2904.2347999999997,2792.535,11.16998,0.0,11.16998
Arizona,High,0.0,0.95,4,-1,outer_test,6.897,18.344,47.688,4.753,3080.9902,2772.79,30.82002,0.0,30.82002
