climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,Med,0.9,0.9,0,1,inner_val,58.532,41.876,129.36,0.0,18279.4582,10239.144,2680.104733333333,0.0,2680.104733333333
Alaska,Med,0.9,0.9,0,2,inner_val,47.797,33.229,147.132,0.0,18850.1368,8795.317,3351.6065999999996,0.0,3351.6065999999996
Alaska,Med,0.9,0.9,0,3,inner_val,48.568,32.889,150.07,0.0,15913.297600000002,8893.54,2339.9192,0.0,2339.9192
Alaska,Med,0.9,0.9,0,4,inner_val,48.568,32.889,150.07,0.0,14313.771800000002,8893.54,1806.7439333333332,0.0,1806.7439333333332
Alaska,Med,0.9,0.9,0,-1,outer_test,49.119,32.555,145.47,0.0,20191.129999999997,8909.94,3760.396666666666,0.0,3760.396666666666
Alaska,Med,0.9,0.9,1,0,inner_val,58.532,41.876,129.36,0.0,20216.8728,10239.144,3325.9096000000004,0.0,3325.9096000000004
Alaska,Med,0.9,0.9,1,2,inner_val,59.776,37.976,135.615,0.0,18727.751,10279.602,2816.0496666666672,0.0,2816.0496666666672
Alaska,Med,0.9,0.9,1,3,inner_val,61.705,40.589,133.262,0.0,16279.458999999997,10586.249,1897.7366666666667,0.0,1897.7366666666667
Alaska,Med,0.9,0.9,1,4,inner_val,61.689,40.567,133.374,0.0,14649.613000000001,10584.387,1355.0753333333334,0.0,1355.0753333333334
Alaska,Med,0.9,0.9,1,-1,outer_test,58.825,34.047,124.565,0.0,18243.9404,9934.832,2769.7028000000005,0.0,2769.7028000000005
Alaska,Med,0.9,0.9,2,0,inner_val,47.797,33.229,147.132,0.0,20217.7232,8795.317,3807.468733333333,0.0,3807.468733333333
Alaska,Med,0.9,0.9,2,1,inner_val,59.776,37.976,135.615,0.0,18283.4126,10279.602,2667.9368666666664,0.0,2667.9368666666664
Alaska,Med,0.9,0.9,2,3,inner_val,60.94,39.553,138.666,0.0,16244.9986,10498.203,1915.5985333333335,0.0,1915.5985333333335
Alaska,Med,0.9,0.9,2,4,inner_val,60.94,39.553,138.666,0.0,14620.4528,10498.203,1374.0832666666665,0.0,1374.0832666666665
Alaska,Med,0.9,0.9,2,-1,outer_test,58.992,33.604,123.606,0.0,18805.263,9929.874,2958.4629999999997,0.0,2958.4629999999997
Alaska,Med,0.9,0.9,3,0,inner_val,48.568,32.889,150.07,0.0,20208.619400000003,8893.54,3771.6931333333328,0.0,3771.6931333333328
Alaska,Med,0.9,0.9,3,1,inner_val,61.705,40.589,133.262,0.0,18339.9726,10586.249,2584.5745333333334,0.0,2584.5745333333334
Alaska,Med,0.9,0.9,3,2,inner_val,60.94,39.553,138.666,0.0,18722.8454,10498.203,2741.547466666667,0.0,2741.547466666667
Alaska,Med,0.9,0.9,3,4,inner_val,61.851,40.505,132.984,0.0,14654.0574,10597.829,1352.0761333333332,0.0,1352.0761333333332
Alaska,Med,0.9,0.9,3,-1,outer_test,58.919,34.17,123.026,0.0,16130.728599999999,9938.918,2063.9368666666664,0.0,2063.9368666666664
Alaska,Med,0.9,0.9,4,0,inner_val,48.568,32.889,150.07,0.0,20208.619400000003,8893.54,3771.6931333333328,0.0,3771.6931333333328
Alaska,Med,0.9,0.9,4,1,inner_val,61.689,40.567,133.374,0.0,18339.5506,10584.387,2585.0545333333334,0.0,2585.0545333333334
Alaska,Med,0.9,0.9,4,2,inner_val,60.94,39.553,138.666,0.0,18722.8454,10498.203,2741.547466666667,0.0,2741.547466666667
Alaska,Med,0.9,0.9,4,3,inner_val,61.851,40.505,132.984,0.0,16284.4908,10597.829,1895.5539333333334,0.0,1895.5539333333334
Alaska,Med,0.9,0.9,4,-1,outer_test,58.969,34.234,122.225,0.0,14481.8938,9941.169,1513.5749333333333,0.0,1513.5749333333333
