climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
California,Med,0.5,0.8,0,1,inner_val,6.099,7.875,34.148,0.0,2322.6714,2138.886,61.261799999999994,0.0,61.261799999999994
California,Med,0.5,0.8,0,2,inner_val,5.422,7.08,33.822,0.0,2491.9184,2027.334,123.33226666666667,0.9458759999999999,124.27814266666667
California,Med,0.5,0.8,0,3,inner_val,6.126,7.831,34.285,0.0,2206.5178,2141.343,21.72493333333333,0.0,21.72493333333333
California,Med,0.5,0.8,0,4,inner_val,6.139,7.811,34.299,0.0,2289.3419999999996,2142.181,41.12619999999999,0.23782400000000004,41.36402399999999
California,Med,0.5,0.8,0,-1,outer_test,6.099,7.875,34.148,0.0,2427.6388,2138.886,90.0478,0.186094,90.23389399999999
California,Med,0.5,0.8,1,0,inner_val,6.099,7.875,34.148,0.0,2427.6388,2138.886,90.0478,0.186094,90.23389399999999
California,Med,0.5,0.8,1,2,inner_val,5.723,7.305,36.639,0.0,2458.7772,2092.025,99.09413333333335,0.6946979999999999,99.78883133333335
California,Med,0.5,0.8,1,3,inner_val,6.105,8.766,32.884,0.0,2225.1222000000002,2164.494,20.2094,0.0,20.2094
California,Med,0.5,0.8,1,4,inner_val,6.099,7.875,35.319,0.0,2290.8088000000002,2147.674,39.983466666666665,0.231844,40.21531066666667
California,Med,0.5,0.8,1,-1,outer_test,6.078,7.908,34.702,0.0,2322.8146,2141.886,60.30953333333334,0.0,60.30953333333334
California,Med,0.5,0.8,2,0,inner_val,5.422,7.08,33.822,0.0,2445.6672,2027.334,118.88313333333333,0.616842,119.49997533333334
California,Med,0.5,0.8,2,1,inner_val,5.723,7.305,36.639,0.0,2303.1474,2092.025,70.37413333333335,0.0,70.37413333333335
California,Med,0.5,0.8,2,3,inner_val,5.738,7.286,38.468,0.0,2175.4237999999996,2106.756,22.889266666666668,0.0,22.889266666666668
California,Med,0.5,0.8,2,4,inner_val,5.65,7.402,37.579,0.0,2272.8237999999997,2094.37,47.837133333333334,0.349424,48.18655733333333
California,Med,0.5,0.8,2,-1,outer_test,5.81,7.189,36.96,0.0,2454.6092,2100.032,95.57893333333334,0.678404,96.25733733333334
California,Med,0.5,0.8,3,0,inner_val,6.126,7.831,34.285,0.0,2427.4776,2141.343,89.26913333333334,0.183272,89.45240533333335
California,Med,0.5,0.8,3,1,inner_val,6.105,8.766,32.884,0.0,2339.4622000000004,2164.494,58.32273333333334,0.0,58.32273333333334
California,Med,0.5,0.8,3,2,inner_val,5.738,7.286,38.468,0.0,2457.2358,2106.756,93.77393333333333,0.691584,94.46551733333334
California,Med,0.5,0.8,3,4,inner_val,6.494,7.24,37.411,0.0,2315.4610000000002,2184.609,33.89313333333333,0.291726,34.18485933333333
California,Med,0.5,0.8,3,-1,outer_test,6.099,7.875,35.319,0.0,2208.52,2147.674,20.282,0.0,20.282
California,Med,0.5,0.8,4,0,inner_val,6.139,7.811,34.299,0.0,2427.4804000000004,2142.181,89.03833333333334,0.181844,89.22017733333334
California,Med,0.5,0.8,4,1,inner_val,6.099,7.875,35.319,0.0,2323.178,2147.674,58.50133333333333,0.0,58.50133333333333
California,Med,0.5,0.8,4,2,inner_val,5.65,7.402,37.579,0.0,2461.8875999999996,2094.37,98.8902,0.708472,99.598672
California,Med,0.5,0.8,4,3,inner_val,6.494,7.24,37.411,0.0,2231.3556000000003,2184.609,15.5822,0.0,15.5822
California,Med,0.5,0.8,4,-1,outer_test,6.099,7.875,35.319,0.0,2290.8088000000002,2147.674,39.983466666666665,0.231844,40.21531066666667
