climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Low,1.0,0.95,0,1,inner_val,4.929,13.609,28.184,5.717,2513.5604,2222.896,290.6644,0.0,290.6644
Arizona,Low,1.0,0.95,0,2,inner_val,5.236,15.37,27.995,5.556,2472.9521999999997,2323.816,149.1362,0.0,149.1362
Arizona,Low,1.0,0.95,0,3,inner_val,5.236,15.37,27.995,5.556,2444.8368,2323.816,121.02080000000001,0.0,121.02080000000001
Arizona,Low,1.0,0.95,0,4,inner_val,5.236,15.37,27.995,5.556,2477.1583999999993,2323.816,153.3424,0.0,153.3424
Arizona,Low,1.0,0.95,0,-1,outer_test,5.236,15.37,27.995,5.556,2495.0121999999997,2323.816,171.1962,0.0,171.1962
Arizona,Low,1.0,0.95,1,0,inner_val,4.929,13.609,28.184,5.717,2476.5818,2222.896,253.68580000000003,0.0,253.68580000000003
Arizona,Low,1.0,0.95,1,2,inner_val,4.756,13.312,27.072,7.303,2446.72,2194.949,251.77100000000002,0.0,251.77100000000002
Arizona,Low,1.0,0.95,1,3,inner_val,4.928,13.769,27.411,5.717,2411.2634000000003,2223.156,188.1074,0.0,188.1074
Arizona,Low,1.0,0.95,1,4,inner_val,4.969,14.139,26.801,5.717,2458.3222,2237.612,220.7102,0.0,220.7102
Arizona,Low,1.0,0.95,1,-1,outer_test,4.928,13.769,27.411,5.717,2513.2394,2223.156,290.08340000000004,0.0,290.08340000000004
Arizona,Low,1.0,0.95,2,0,inner_val,5.236,15.37,27.995,5.556,2495.0121999999997,2323.816,171.1962,0.0,171.1962
Arizona,Low,1.0,0.95,2,1,inner_val,4.756,13.312,27.072,7.303,2520.7558,2194.949,325.8068,0.0,325.8068
Arizona,Low,1.0,0.95,2,3,inner_val,5.236,15.37,27.995,5.556,2444.8368,2323.816,121.02080000000001,0.0,121.02080000000001
Arizona,Low,1.0,0.95,2,4,inner_val,5.236,15.37,27.995,5.556,2477.1583999999993,2323.816,153.3424,0.0,153.3424
Arizona,Low,1.0,0.95,2,-1,outer_test,5.236,15.37,27.995,5.556,2472.9521999999997,2323.816,149.1362,0.0,149.1362
Arizona,Low,1.0,0.95,3,0,inner_val,5.236,15.37,27.995,5.556,2495.0121999999997,2323.816,171.1962,0.0,171.1962
Arizona,Low,1.0,0.95,3,1,inner_val,4.928,13.769,27.411,5.717,2513.2394,2223.156,290.08340000000004,0.0,290.08340000000004
Arizona,Low,1.0,0.95,3,2,inner_val,5.236,15.37,27.995,5.556,2472.9521999999997,2323.816,149.1362,0.0,149.1362
Arizona,Low,1.0,0.95,3,4,inner_val,5.236,15.37,27.995,5.556,2477.1583999999993,2323.816,153.3424,0.0,153.3424
Arizona,Low,1.0,0.95,3,-1,outer_test,5.236,15.37,27.995,5.556,2444.8368,2323.816,121.02080000000001,0.0,121.02080000000001
Arizona,Low,1.0,0.95,4,0,inner_val,5.236,15.37,27.995,5.556,2495.0121999999997,2323.816,171.1962,0.0,171.1962
Arizona,Low,1.0,0.95,4,1,inner_val,4.969,14.139,26.801,5.717,2512.1668,2237.612,274.5548,0.0,274.5548
Arizona,Low,1.0,0.95,4,2,inner_val,5.236,15.37,27.995,5.556,2472.9521999999997,2323.816,149.1362,0.0,149.1362
Arizona,Low,1.0,0.95,4,3,inner_val,5.236,15.37,27.995,5.556,2444.8368,2323.816,121.02080000000001,0.0,121.02080000000001
Arizona,Low,1.0,0.95,4,-1,outer_test,5.236,15.37,27.995,5.556,2477.1583999999993,2323.816,153.3424,0.0,153.3424
