climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,High,0.25,0.9,0,1,inner_val,7.013,19.196,40.111,3.41,3109.4564,2752.174,35.72824,0.0,35.72824
Arizona,High,0.25,0.9,0,2,inner_val,7.015,19.569,44.829,3.41,2960.4386000000004,2802.215,15.82236,0.0,15.82236
Arizona,High,0.25,0.9,0,3,inner_val,7.135,19.535,47.534,3.41,2928.9494,2835.102,9.38474,0.0,9.38474
Arizona,High,0.25,0.9,0,4,inner_val,7.123,19.282,48.539,3.145,3085.9549999999995,2829.499,25.6456,0.0,25.6456
Arizona,High,0.25,0.9,0,-1,outer_test,7.015,19.552,45.52,3.41,3051.8094,2806.745,24.506440000000005,0.0,24.506440000000005
Arizona,High,0.25,0.9,1,0,inner_val,7.013,19.196,40.111,3.41,3056.8282,2752.174,30.46542,0.0,30.46542
Arizona,High,0.25,0.9,1,2,inner_val,7.027,18.828,44.599,4.41,2960.1574,2780.775,17.93824,0.0,17.93824
Arizona,High,0.25,0.9,1,3,inner_val,7.129,18.827,45.129,4.753,2908.2138000000004,2799.103,10.91108,0.0,10.91108
Arizona,High,0.25,0.9,1,4,inner_val,6.694,17.891,51.536,5.47,3092.2812,2766.049,32.62322,0.0,32.62322
Arizona,High,0.25,0.9,1,-1,outer_test,7.003,18.671,46.28,4.753,3088.6385999999998,2787.124,30.151459999999997,0.0,30.151459999999997
Arizona,High,0.25,0.9,2,0,inner_val,7.015,19.569,44.829,3.41,3051.2648,2802.215,24.904980000000002,0.0,24.904980000000002
Arizona,High,0.25,0.9,2,1,inner_val,7.027,18.828,44.599,4.41,3092.8856,2780.775,31.211059999999996,0.0,31.211059999999996
Arizona,High,0.25,0.9,2,3,inner_val,7.141,19.259,48.367,3.696,2928.3098,2833.54,9.47698,0.0,9.47698
Arizona,High,0.25,0.9,2,4,inner_val,7.175,18.618,51.241,4.753,3092.7616000000003,2842.233,25.052860000000003,0.0,25.052860000000003
Arizona,High,0.25,0.9,2,-1,outer_test,7.02,19.356,45.877,3.811,2960.2004000000006,2805.445,15.47554,0.0,15.47554
Arizona,High,0.25,0.9,3,0,inner_val,7.135,19.535,47.534,3.41,3055.7156000000004,2835.102,22.061359999999997,0.0,22.061359999999997
Arizona,High,0.25,0.9,3,1,inner_val,7.129,18.827,45.129,4.753,3090.8014000000003,2799.103,29.169840000000004,0.0,29.169840000000004
Arizona,High,0.25,0.9,3,2,inner_val,7.141,19.259,48.367,3.696,2963.5950000000003,2833.54,13.005500000000001,0.0,13.005500000000001
Arizona,High,0.25,0.9,3,4,inner_val,7.229,18.588,52.276,5.487,3097.2254000000003,2860.605,23.662039999999998,0.0,23.662039999999998
Arizona,High,0.25,0.9,3,-1,outer_test,7.14,18.934,49.224,4.582,2928.7537999999995,2833.958,9.47958,0.0,9.47958
Arizona,High,0.25,0.9,4,0,inner_val,7.123,19.282,48.539,3.145,3052.8923999999997,2829.499,22.33934,0.0,22.33934
Arizona,High,0.25,0.9,4,1,inner_val,6.694,17.891,51.536,5.47,3102.1043999999997,2766.049,33.605540000000005,0.0,33.605540000000005
Arizona,High,0.25,0.9,4,2,inner_val,7.175,18.618,51.241,4.753,2965.6204000000007,2842.233,12.338740000000003,0.0,12.338740000000003
Arizona,High,0.25,0.9,4,3,inner_val,7.229,18.588,52.276,5.487,2947.2976000000003,2860.605,8.66926,0.0,8.66926
Arizona,High,0.25,0.9,4,-1,outer_test,7.154,18.579,50.983,4.753,3091.1956,2836.358,25.483759999999997,0.0,25.483759999999997
