climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,High,0.5,0.8,0,1,inner_val,6.826,19.461,39.11,3.793,3119.1782,2736.107,38.30712,0.0,38.30712
Arizona,High,0.5,0.8,0,2,inner_val,7.297,19.511,51.005,3.41,2977.9911999999995,2878.989,9.900220000000001,0.0,9.900220000000001
Arizona,High,0.5,0.8,0,3,inner_val,7.392,19.566,51.642,3.41,2971.9502,2896.897,7.50532,0.0,7.50532
Arizona,High,0.5,0.8,0,4,inner_val,7.173,19.256,49.498,3.145,3090.7212,2841.483,24.92382,0.0,24.92382
Arizona,High,0.5,0.8,0,-1,outer_test,7.141,19.269,48.34,3.41,3053.5808000000006,2831.577,22.200380000000003,0.0,22.200380000000003
Arizona,High,0.5,0.8,1,0,inner_val,6.826,19.461,39.11,3.793,3065.0735999999997,2736.107,32.896660000000004,0.0,32.896660000000004
Arizona,High,0.5,0.8,1,2,inner_val,7.001,18.853,46.459,4.269,2958.7200000000003,2791.63,16.709,0.0,16.709
Arizona,High,0.5,0.8,1,3,inner_val,7.129,18.69,49.963,4.665,2926.4031999999997,2829.433,9.69702,0.0,9.69702
Arizona,High,0.5,0.8,1,4,inner_val,6.692,17.152,51.552,7.486,3090.5874,2752.536,33.80514000000001,0.0,33.80514000000001
Arizona,High,0.5,0.8,1,-1,outer_test,7.026,18.601,46.085,4.753,3089.9791999999998,2785.622,30.435720000000003,0.0,30.435720000000003
Arizona,High,0.5,0.8,2,0,inner_val,7.297,19.511,51.005,3.41,3065.5432,2878.989,18.65542,0.0,18.65542
Arizona,High,0.5,0.8,2,1,inner_val,7.001,18.853,46.459,4.269,3086.3046000000004,2791.63,29.46746,0.0,29.46746
Arizona,High,0.5,0.8,2,3,inner_val,7.45,18.996,54.122,4.753,2982.2946,2910.3,7.199459999999999,0.0,7.199459999999999
Arizona,High,0.5,0.8,2,4,inner_val,7.296,18.601,53.432,4.753,3106.946,2872.035,23.4911,0.0,23.4911
Arizona,High,0.5,0.8,2,-1,outer_test,7.287,18.848,52.617,4.753,2976.3768,2874.412,10.19648,0.0,10.19648
Arizona,High,0.5,0.8,3,0,inner_val,7.392,19.566,51.642,3.41,3070.383,2896.897,17.3486,0.0,17.3486
Arizona,High,0.5,0.8,3,1,inner_val,7.129,18.69,49.963,4.665,3082.5698,2829.433,25.313679999999998,0.0,25.313679999999998
Arizona,High,0.5,0.8,3,2,inner_val,7.45,18.996,54.122,4.753,2995.2726000000002,2910.3,8.49726,0.0,8.49726
Arizona,High,0.5,0.8,3,4,inner_val,7.299,18.645,53.369,4.753,3106.7308000000003,2873.608,23.31228,0.0,23.31228
Arizona,High,0.5,0.8,3,-1,outer_test,7.287,18.848,52.617,4.753,2956.6517999999996,2874.412,8.22398,0.0,8.22398
Arizona,High,0.5,0.8,4,0,inner_val,7.173,19.256,49.498,3.145,3055.4776000000006,2841.483,21.399459999999998,0.0,21.399459999999998
Arizona,High,0.5,0.8,4,1,inner_val,6.692,17.152,51.552,7.486,3107.0595999999996,2752.536,35.45236,0.0,35.45236
Arizona,High,0.5,0.8,4,2,inner_val,7.296,18.601,53.432,4.753,2976.4248,2872.035,10.438979999999999,0.0,10.438979999999999
Arizona,High,0.5,0.8,4,3,inner_val,7.299,18.645,53.369,4.753,2956.9701999999997,2873.608,8.33622,0.0,8.33622
Arizona,High,0.5,0.8,4,-1,outer_test,7.266,18.598,53.575,4.753,3106.0626,2869.517,23.65456,0.0,23.65456
