climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,High,1.0,0.8,0,1,inner_val,7.153,18.544,38.604,5.207,3134.9762,2745.393,38.95832,0.0,38.95832
Arizona,High,1.0,0.8,0,2,inner_val,7.553,20.265,55.009,3.41,3028.8711999999996,2967.801,6.10702,0.0,6.10702
Arizona,High,1.0,0.8,0,3,inner_val,7.552,20.265,59.379,3.41,3056.5364,3000.482,5.60544,0.0,5.60544
Arizona,High,1.0,0.8,0,4,inner_val,7.392,18.552,54.369,5.516,3112.962,2894.021,21.894099999999998,0.0,21.894099999999998
Arizona,High,1.0,0.8,0,-1,outer_test,7.614,19.147,53.284,3.827,3077.0989999999997,2921.886,15.521300000000002,0.0,15.521300000000002
Arizona,High,1.0,0.8,1,0,inner_val,7.153,18.544,38.604,5.207,3067.3805999999995,2745.393,32.19876,0.0,32.19876
Arizona,High,1.0,0.8,1,2,inner_val,7.6,17.89,64.22,4.753,3038.9122,2960.76,7.815220000000001,0.0,7.815220000000001
Arizona,High,1.0,0.8,1,3,inner_val,7.6,17.89,64.22,4.753,3034.0566000000003,2960.76,7.32966,0.0,7.32966
Arizona,High,1.0,0.8,1,4,inner_val,6.65,18.355,51.69,4.753,3090.1205999999997,2774.641,31.54796,0.0,31.54796
Arizona,High,1.0,0.8,1,-1,outer_test,7.512,17.902,49.628,4.753,3097.6709999999994,2841.516,25.615499999999997,0.0,25.615499999999997
Arizona,High,1.0,0.8,2,0,inner_val,7.553,20.265,55.009,3.41,3100.2382000000002,2967.801,13.24372,0.0,13.24372
Arizona,High,1.0,0.8,2,1,inner_val,7.6,17.89,64.22,4.753,3130.536,2960.76,16.977600000000002,0.0,16.977600000000002
Arizona,High,1.0,0.8,2,3,inner_val,7.544,19.303,54.822,3.41,2996.5602,2928.214,6.834619999999999,0.0,6.834619999999999
Arizona,High,1.0,0.8,2,4,inner_val,7.507,18.814,55.636,4.753,3126.0022,2921.238,20.476419999999997,0.0,20.476419999999997
Arizona,High,1.0,0.8,2,-1,outer_test,7.544,19.303,54.822,3.41,3005.65,2928.214,7.743600000000001,0.0,7.743600000000001
Arizona,High,1.0,0.8,3,0,inner_val,7.552,20.265,59.379,3.41,3113.8728,3000.482,11.33908,0.0,11.33908
Arizona,High,1.0,0.8,3,1,inner_val,7.6,17.89,64.22,4.753,3130.536,2960.76,16.977600000000002,0.0,16.977600000000002
Arizona,High,1.0,0.8,3,2,inner_val,7.544,19.303,54.822,3.41,3005.65,2928.214,7.743600000000001,0.0,7.743600000000001
Arizona,High,1.0,0.8,3,4,inner_val,7.507,18.814,55.636,4.753,3126.0022,2921.238,20.476419999999997,0.0,20.476419999999997
Arizona,High,1.0,0.8,3,-1,outer_test,7.544,19.303,54.822,3.41,2996.5602,2928.214,6.834619999999999,0.0,6.834619999999999
Arizona,High,1.0,0.8,4,0,inner_val,7.392,18.552,54.369,5.516,3067.565,2894.021,17.354400000000002,0.0,17.354400000000002
Arizona,High,1.0,0.8,4,1,inner_val,6.65,18.355,51.69,4.753,3100.1976000000004,2774.641,32.55566,0.0,32.55566
Arizona,High,1.0,0.8,4,2,inner_val,7.507,18.814,55.636,4.753,3001.9136,2921.238,8.06756,0.0,8.06756
Arizona,High,1.0,0.8,4,3,inner_val,7.507,18.814,55.636,4.753,2991.1132,2921.238,6.987519999999998,0.0,6.987519999999998
Arizona,High,1.0,0.8,4,-1,outer_test,7.302,19.045,59.535,4.753,3131.327,2935.675,19.565199999999997,0.0,19.565199999999997
