climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,High,1.0,0.9,0,1,inner_val,130.5,119.665,224.634,0.0,28022.557800000002,22293.041,572.95168,0.0,572.95168
Alaska,High,1.0,0.9,0,2,inner_val,141.416,107.512,160.56,0.0,26072.655399999996,22607.288,346.53674,0.0,346.53674
Alaska,High,1.0,0.9,0,3,inner_val,141.416,107.512,160.56,0.0,25192.592399999998,22607.288,258.53044,0.0,258.53044
Alaska,High,1.0,0.9,0,4,inner_val,141.416,107.512,160.56,0.0,23750.1478,22607.288,114.28598,0.0,114.28598
Alaska,High,1.0,0.9,0,-1,outer_test,131.053,109.158,156.466,0.0,32086.714999999997,21439.831,1064.6884,0.0,1064.6884
Alaska,High,1.0,0.9,1,0,inner_val,130.5,119.665,224.634,0.0,31891.785000000003,22293.041,959.8744,0.0,959.8744
Alaska,High,1.0,0.9,1,2,inner_val,152.778,136.826,356.275,0.0,27619.021,26523.887,109.5134,0.0,109.5134
Alaska,High,1.0,0.9,1,3,inner_val,152.778,136.826,356.275,0.0,27278.967599999996,26523.887,75.50806,0.0,75.50806
Alaska,High,1.0,0.9,1,4,inner_val,152.778,136.826,356.275,0.0,26872.1534,26523.887,34.82664,0.0,34.82664
Alaska,High,1.0,0.9,1,-1,outer_test,151.937,137.723,341.425,0.0,28937.372599999995,26349.659999999996,258.77126,0.0,258.77126
Alaska,High,1.0,0.9,2,0,inner_val,141.416,107.512,160.56,0.0,31825.6886,22607.288,921.8400600000001,0.0,921.8400600000001
Alaska,High,1.0,0.9,2,1,inner_val,152.778,136.826,356.275,0.0,29024.4924,26523.887,250.06054,0.0,250.06054
Alaska,High,1.0,0.9,2,3,inner_val,152.778,136.826,356.275,0.0,27278.967599999996,26523.887,75.50806,0.0,75.50806
Alaska,High,1.0,0.9,2,4,inner_val,152.778,136.826,356.275,0.0,26872.1534,26523.887,34.82664,0.0,34.82664
Alaska,High,1.0,0.9,2,-1,outer_test,151.937,137.723,341.425,0.0,27507.561599999997,26349.659999999996,115.79015999999999,0.0,115.79015999999999
Alaska,High,1.0,0.9,3,0,inner_val,141.416,107.512,160.56,0.0,31825.6886,22607.288,921.8400600000001,0.0,921.8400600000001
Alaska,High,1.0,0.9,3,1,inner_val,152.778,136.826,356.275,0.0,29024.4924,26523.887,250.06054,0.0,250.06054
Alaska,High,1.0,0.9,3,2,inner_val,152.778,136.826,356.275,0.0,27619.021,26523.887,109.5134,0.0,109.5134
Alaska,High,1.0,0.9,3,4,inner_val,152.778,136.826,356.275,0.0,26872.1534,26523.887,34.82664,0.0,34.82664
Alaska,High,1.0,0.9,3,-1,outer_test,151.937,137.723,341.425,0.0,27141.482,26349.659999999996,79.1822,0.0,79.1822
Alaska,High,1.0,0.9,4,0,inner_val,141.416,107.512,160.56,0.0,31825.6886,22607.288,921.8400600000001,0.0,921.8400600000001
Alaska,High,1.0,0.9,4,1,inner_val,152.778,136.826,356.275,0.0,29024.4924,26523.887,250.06054,0.0,250.06054
Alaska,High,1.0,0.9,4,2,inner_val,152.778,136.826,356.275,0.0,27619.021,26523.887,109.5134,0.0,109.5134
Alaska,High,1.0,0.9,4,3,inner_val,152.778,136.826,356.275,0.0,27278.967599999996,26523.887,75.50806,0.0,75.50806
Alaska,High,1.0,0.9,4,-1,outer_test,151.937,137.723,341.425,0.0,26715.346,26349.659999999996,36.568599999999996,0.0,36.568599999999996
