climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,High,0.9,0.8,0,1,inner_val,125.082,114.496,259.171,0.0,28148.7282,21725.149,642.35792,0.0,642.35792
Alaska,High,0.9,0.8,0,2,inner_val,130.993,109.088,177.837,0.0,25813.336600000002,21590.571,422.27655999999996,0.0,422.27655999999996
Alaska,High,0.9,0.8,0,3,inner_val,135.938,106.841,154.125,0.0,24963.9994,21898.606,306.53934,0.0,306.53934
Alaska,High,0.9,0.8,0,4,inner_val,133.934,112.502,171.453,0.0,23371.779999999995,22015.103,135.6677,0.0,135.6677
Alaska,High,0.9,0.8,0,-1,outer_test,127.846,112.515,205.336,0.0,32071.966200000003,21564.766,1050.7200200000002,0.0,1050.7200200000002
Alaska,High,0.9,0.8,1,0,inner_val,125.082,114.496,259.171,0.0,32102.2998,21725.149,1037.71508,0.0,1037.71508
Alaska,High,0.9,0.8,1,2,inner_val,149.858,132.607,324.773,0.0,27143.314399999996,25786.37,135.69444,0.0,135.69444
Alaska,High,0.9,0.8,1,3,inner_val,149.858,132.607,324.773,0.0,26691.781,25786.37,90.5411,0.0,90.5411
Alaska,High,0.9,0.8,1,4,inner_val,149.858,132.607,324.773,0.0,26209.795999999995,25786.37,42.342600000000004,0.0,42.342600000000004
Alaska,High,0.9,0.8,1,-1,outer_test,153.769,125.773,277.407,0.0,28487.651400000002,25620.023,286.76284,0.0,286.76284
Alaska,High,0.9,0.8,2,0,inner_val,130.993,109.088,177.837,0.0,32030.832999999995,21590.571,1044.0261999999998,0.0,1044.0261999999998
Alaska,High,0.9,0.8,2,1,inner_val,149.858,132.607,324.773,0.0,28649.778599999998,25786.37,286.34085999999996,0.0,286.34085999999996
Alaska,High,0.9,0.8,2,3,inner_val,145.547,130.633,266.554,0.0,25965.682,24773.903,119.1779,0.0,119.1779
Alaska,High,0.9,0.8,2,4,inner_val,147.447,132.9,276.832,0.0,25651.9968,25158.629,49.33678,0.0,49.33678
Alaska,High,0.9,0.8,2,-1,outer_test,152.364,127.219,276.963,0.0,27018.243799999997,25509.786,150.84578,0.0,150.84578
Alaska,High,0.9,0.8,3,0,inner_val,135.938,106.841,154.125,0.0,31975.175800000005,21898.606,1007.65698,0.0,1007.65698
Alaska,High,0.9,0.8,3,1,inner_val,149.858,132.607,324.773,0.0,28649.778599999998,25786.37,286.34085999999996,0.0,286.34085999999996
Alaska,High,0.9,0.8,3,2,inner_val,145.547,130.633,266.554,0.0,26513.9704,24773.903,174.00673999999998,0.0,174.00673999999998
Alaska,High,0.9,0.8,3,4,inner_val,147.572,133.049,277.507,0.0,25674.023200000003,25183.926,49.00972,0.0,49.00972
Alaska,High,0.9,0.8,3,-1,outer_test,152.364,127.219,276.963,0.0,26517.388,25509.786,100.76020000000001,0.0,100.76020000000001
Alaska,High,0.9,0.8,4,0,inner_val,133.934,112.502,171.453,0.0,31918.700399999994,22015.103,990.3597400000001,0.0,990.3597400000001
Alaska,High,0.9,0.8,4,1,inner_val,149.858,132.607,324.773,0.0,28649.778599999998,25786.37,286.34085999999996,0.0,286.34085999999996
Alaska,High,0.9,0.8,4,2,inner_val,147.447,132.9,276.832,0.0,26746.9224,25158.629,158.82934,0.0,158.82934
Alaska,High,0.9,0.8,4,3,inner_val,147.572,133.049,277.507,0.0,26249.774199999996,25183.926,106.58482,0.0,106.58482
Alaska,High,0.9,0.8,4,-1,outer_test,152.364,127.219,276.963,0.0,25942.032399999996,25509.786,43.22464,0.0,43.22464
