climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,Low,0.75,0.9,0,1,inner_val,20.087,10.51,82.003,0.0,9602.6264,4219.914,5279.9482,3.425473333333333,5283.3736733333335
Alaska,Low,0.75,0.9,0,2,inner_val,18.044,16.663,67.177,0.0,10344.9126,4109.57,6228.8848,0.21526666666666666,6229.100066666667
Alaska,Low,0.75,0.9,0,3,inner_val,20.087,10.51,83.795,0.0,8760.3212,4233.363,4490.8322,1.2041933333333334,4492.036393333333
Alaska,Low,0.75,0.9,0,4,inner_val,20.087,10.51,83.795,0.0,8368.839799999998,4233.363,4124.554,0.3641,4124.9181
Alaska,Low,0.75,0.9,0,-1,outer_test,19.534,10.625,79.581,0.0,10323.622599999999,4142.126,5956.1896,7.510226666666666,5963.699826666666
Alaska,Low,0.75,0.9,1,0,inner_val,20.087,10.51,82.003,0.0,10327.867,4219.914,5897.7642,7.006293333333333,5904.7704933333325
Alaska,Low,0.75,0.9,1,2,inner_val,18.2,13.602,46.927,0.0,10324.0138,3857.482,6441.6898,0.8280666666666667,6442.517866666667
Alaska,Low,0.75,0.9,1,3,inner_val,20.018,10.87,79.859,0.0,8756.3788,4209.73,4515.781,1.0289333333333335,4516.809933333333
Alaska,Low,0.75,0.9,1,4,inner_val,19.856,10.922,78.638,0.0,8366.991399999999,4183.811,4174.4224,0.2919333333333333,4174.714333333333
Alaska,Low,0.75,0.9,1,-1,outer_test,20.223,10.803,81.627,0.0,9607.3834,4244.156,5264.627,3.2866733333333333,5267.9136733333335
Alaska,Low,0.75,0.9,2,0,inner_val,18.044,16.663,67.177,0.0,10280.381400000002,4109.57,6071.586200000001,3.3075133333333335,6074.893713333334
Alaska,Low,0.75,0.9,2,1,inner_val,18.2,13.602,46.927,0.0,9611.3554,3857.482,5670.1388,2.7911533333333334,5672.929953333333
Alaska,Low,0.75,0.9,2,3,inner_val,19.591,11.008,74.213,0.0,8745.1788,4123.228,4589.4568,1.0831333333333333,4590.5399333333335
Alaska,Low,0.75,0.9,2,4,inner_val,19.591,11.008,74.734,0.0,8363.376199999999,4127.138,4227.5428,0.28985333333333335,4227.832653333334
Alaska,Low,0.75,0.9,2,-1,outer_test,19.067,11.603,72.374,0.0,10288.4728,4071.7059999999997,6174.5032,1.4087866666666666,6175.911986666667
Alaska,Low,0.75,0.9,3,0,inner_val,20.087,10.51,83.795,0.0,10332.134,4233.363,5888.582200000001,7.006293333333333,5895.588493333334
Alaska,Low,0.75,0.9,3,1,inner_val,20.018,10.87,79.859,0.0,9603.3506,4209.73,5294.2046,3.3138599999999996,5297.51846
Alaska,Low,0.75,0.9,3,2,inner_val,19.591,11.008,74.213,0.0,10286.6544,4123.228,6117.8784000000005,1.5182666666666664,6119.396666666667
Alaska,Low,0.75,0.9,3,4,inner_val,19.955,10.89,79.443,0.0,8368.1834,4200.083,4159.3198,0.29268,4159.61248
Alaska,Low,0.75,0.9,3,-1,outer_test,20.223,10.803,81.627,0.0,8761.975400000001,4244.156,4487.7182,1.0033733333333332,4488.721573333333
Alaska,Low,0.75,0.9,4,0,inner_val,20.087,10.51,83.795,0.0,10332.134,4233.363,5888.582200000001,7.006293333333333,5895.588493333334
Alaska,Low,0.75,0.9,4,1,inner_val,19.856,10.922,78.638,0.0,9600.520400000001,4183.811,5316.6386,3.335693333333333,5319.974293333334
Alaska,Low,0.75,0.9,4,2,inner_val,19.591,11.008,74.734,0.0,10286.616399999999,4127.138,6113.930600000001,1.5182666666666664,6115.4488666666675
Alaska,Low,0.75,0.9,4,3,inner_val,19.955,10.89,79.443,0.0,8754.7944,4200.083,4523.5984,1.0371066666666666,4524.6355066666665
Alaska,Low,0.75,0.9,4,-1,outer_test,20.104,10.842,82.548,0.0,8372.201000000001,4238.791,4124.5968,0.29378666666666664,4124.890586666667
