climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Minnesota,High,0.25,0.9,0,1,inner_val,31.671,12.577,255.699,0.0,8027.4614,6945.022999999999,108.24384,0.0,108.24384
Minnesota,High,0.25,0.9,0,2,inner_val,32.568,13.229,239.125,0.0,7890.713400000001,6949.698999999999,94.10143999999998,0.0,94.10143999999998
Minnesota,High,0.25,0.9,0,3,inner_val,32.378,14.107,239.087,0.0,8191.643800000001,6961.305,123.03388,0.0,123.03388
Minnesota,High,0.25,0.9,0,4,inner_val,32.23,14.853,238.882,0.0,7770.6944,6971.426000000001,79.92684,0.0,79.92684
Minnesota,High,0.25,0.9,0,-1,outer_test,32.407,13.442,242.328,0.0,7075.150600000001,6963.314,11.18366,0.0,11.18366
Minnesota,High,0.25,0.9,1,0,inner_val,31.671,12.577,255.699,0.0,7063.611999999999,6945.022999999999,11.858899999999998,0.0,11.858899999999998
Minnesota,High,0.25,0.9,1,2,inner_val,30.772,12.577,233.176,0.0,7928.2692,6671.859999999999,125.64092000000001,0.0,125.64092000000001
Minnesota,High,0.25,0.9,1,3,inner_val,30.332,12.985,253.771,0.0,8234.2592,6791.217,144.30422000000002,0.0,144.30422000000002
Minnesota,High,0.25,0.9,1,4,inner_val,30.729,13.827,247.491,0.0,7757.2937999999995,6822.575,93.47187999999998,0.0,93.47187999999998
Minnesota,High,0.25,0.9,1,-1,outer_test,30.812,12.777,250.714,0.0,8010.714,6815.839,119.4875,0.0,119.4875
Minnesota,High,0.25,0.9,2,0,inner_val,32.568,13.229,239.125,0.0,7067.959599999999,6949.698999999999,11.82606,0.0,11.82606
Minnesota,High,0.25,0.9,2,1,inner_val,30.772,12.577,233.176,0.0,8005.8898,6671.859999999999,133.40297999999999,0.0,133.40297999999999
Minnesota,High,0.25,0.9,2,3,inner_val,30.283,12.462,237.294,0.0,8252.1134,6641.688,161.04254,0.0,161.04254
Minnesota,High,0.25,0.9,2,4,inner_val,31.74,12.667,237.418,0.0,7746.6323999999995,6819.287999999999,92.73443999999999,0.0,92.73443999999999
Minnesota,High,0.25,0.9,2,-1,outer_test,31.087,12.675,237.937,0.0,7892.9382,6747.859999999999,114.50782,0.0,114.50782
Minnesota,High,0.25,0.9,3,0,inner_val,32.378,14.107,239.087,0.0,7072.801600000001,6961.305,11.149659999999999,0.0,11.149659999999999
Minnesota,High,0.25,0.9,3,1,inner_val,30.332,12.985,253.771,0.0,8015.4926,6791.217,122.42756000000001,0.0,122.42756000000001
Minnesota,High,0.25,0.9,3,2,inner_val,30.283,12.462,237.294,0.0,7924.651,6641.688,128.2963,0.0,128.2963
Minnesota,High,0.25,0.9,3,4,inner_val,31.538,14.082,240.647,0.0,7756.1232,6874.755999999999,88.13672,0.0,88.13672
Minnesota,High,0.25,0.9,3,-1,outer_test,31.692,13.863,240.429,0.0,8195.7302,6882.502,131.32282,0.0,131.32282
Minnesota,High,0.25,0.9,4,0,inner_val,32.23,14.853,238.882,0.0,7079.608600000001,6971.426000000001,10.81826,0.0,10.81826
Minnesota,High,0.25,0.9,4,1,inner_val,30.729,13.827,247.491,0.0,8012.8948,6822.575,119.03198,0.0,119.03198
Minnesota,High,0.25,0.9,4,2,inner_val,31.74,12.667,237.418,0.0,7889.308399999999,6819.287999999999,107.00204000000001,0.0,107.00204000000001
Minnesota,High,0.25,0.9,4,3,inner_val,31.538,14.082,240.647,0.0,8197.579600000001,6874.755999999999,132.28236,0.0,132.28236
Minnesota,High,0.25,0.9,4,-1,outer_test,31.713,13.86,240.475,0.0,7755.5491999999995,6885.162999999999,87.03862000000001,0.0,87.03862000000001
