climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,Low,0.25,0.95,0,1,inner_val,19.303,10.282,78.857,0.0,9586.5304,4096.695,5378.7526,3.7027599999999996,5382.45536
Alaska,Low,0.25,0.95,0,2,inner_val,18.028,11.043,72.408,0.0,10293.1992,3930.0,6303.3442000000005,1.9951733333333335,6305.339373333334
Alaska,Low,0.25,0.95,0,3,inner_val,19.518,10.052,80.984,0.0,8748.4416,4128.68,4567.2991999999995,1.7487466666666667,4569.047946666667
Alaska,Low,0.25,0.95,0,4,inner_val,18.907,10.441,79.267,0.0,8355.0664,4060.0440000000003,4280.9202,0.47008,4281.39028
Alaska,Low,0.25,0.95,0,-1,outer_test,19.138,10.235,79.432,0.0,10338.7508,4080.085,5997.0944,8.71904,6005.81344
Alaska,Low,0.25,0.95,1,0,inner_val,19.303,10.282,78.857,0.0,10333.619,4096.695,5985.081,8.394773333333335,5993.475773333334
Alaska,Low,0.25,0.95,1,2,inner_val,18.847,11.867,65.291,0.0,10292.673200000001,4003.2589999999996,6248.7142,1.35666,6250.070860000001
Alaska,Low,0.25,0.95,1,3,inner_val,19.367,11.263,68.088,0.0,8741.622,4061.1590000000006,4650.0678,1.01318,4651.08098
Alaska,Low,0.25,0.95,1,4,inner_val,18.847,11.867,65.592,0.0,8367.352799999999,4005.518,4357.1812,0.15512,4357.33632
Alaska,Low,0.25,0.95,1,-1,outer_test,19.067,11.603,66.923,0.0,9592.842,4030.796,5463.3764,3.28898,5466.66538
Alaska,Low,0.25,0.95,2,0,inner_val,18.028,11.043,72.408,0.0,10326.436,3930.0,6124.2086,9.074253333333333,6133.282853333333
Alaska,Low,0.25,0.95,2,1,inner_val,18.847,11.867,65.291,0.0,9591.4386,4003.2589999999996,5490.6952,3.24948,5493.9446800000005
Alaska,Low,0.25,0.95,2,3,inner_val,18.847,11.867,65.325,0.0,8735.0232,4003.514,4705.1516,0.8785866666666667,4706.030186666667
Alaska,Low,0.25,0.95,2,4,inner_val,18.606,12.17,63.66,0.0,8369.5694,3974.8020000000006,4391.4246,0.11142666666666665,4391.536026666667
Alaska,Low,0.25,0.95,2,-1,outer_test,18.847,11.867,65.919,0.0,10292.203599999999,4007.972,6243.5316,1.35666,6244.888260000001
Alaska,Low,0.25,0.95,3,0,inner_val,19.518,10.052,80.984,0.0,10341.3732,4128.68,5957.966399999999,8.490893333333334,5966.457293333333
Alaska,Low,0.25,0.95,3,1,inner_val,19.367,11.263,68.088,0.0,9595.7928,4061.1590000000006,5434.5614,3.33574,5437.89714
Alaska,Low,0.25,0.95,3,2,inner_val,18.847,11.867,65.325,0.0,10292.646400000001,4003.514,6248.4324,1.35666,6249.78906
Alaska,Low,0.25,0.95,3,4,inner_val,18.847,11.867,65.738,0.0,8367.276399999999,4006.613,4356.01,0.15512,4356.165120000001
Alaska,Low,0.25,0.95,3,-1,outer_test,19.104,11.561,67.212,0.0,8737.357199999999,4035.629,4673.7742,0.9317999999999999,4674.706
Alaska,Low,0.25,0.95,4,0,inner_val,18.907,10.441,79.267,0.0,10336.2166,4060.0440000000003,6015.4666,8.690206666666665,6024.156806666667
Alaska,Low,0.25,0.95,4,1,inner_val,18.847,11.867,65.592,0.0,9591.3056,4005.518,5488.3032,3.24948,5491.552680000001
Alaska,Low,0.25,0.95,4,2,inner_val,18.606,12.17,63.66,0.0,10294.6528,3974.8020000000006,6281.0438,1.2935733333333335,6282.337373333334
Alaska,Low,0.25,0.95,4,3,inner_val,18.847,11.867,65.738,0.0,8734.8636,4006.613,4701.8928000000005,0.8785866666666667,4702.771386666667
Alaska,Low,0.25,0.95,4,-1,outer_test,18.847,11.867,66.768,0.0,8366.9636,4014.344,4347.9662,0.15512,4348.12132
