climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Med,1.0,0.9,0,1,inner_val,6.028,15.74,40.478,6.393,2789.9869999999996,2529.801,86.72866666666665,0.0,86.72866666666665
Arizona,Med,1.0,0.9,0,2,inner_val,6.127,17.839,35.676,5.516,2726.0698,2579.684,48.79526666666666,0.0,48.79526666666666
Arizona,Med,1.0,0.9,0,3,inner_val,6.127,17.839,35.676,5.516,2678.4126,2579.684,32.909533333333336,0.0,32.909533333333336
Arizona,Med,1.0,0.9,0,4,inner_val,6.131,17.468,38.678,6.584,2752.3832,2596.369,52.00473333333333,0.0,52.00473333333333
Arizona,Med,1.0,0.9,0,-1,outer_test,6.103,17.783,35.597,5.516,2757.8525999999997,2574.149,61.23453333333333,0.0,61.23453333333333
Arizona,Med,1.0,0.9,1,0,inner_val,6.028,15.74,40.478,6.393,2740.308,2529.801,70.169,0.0,70.169
Arizona,Med,1.0,0.9,1,2,inner_val,5.946,16.348,37.782,4.753,2707.1054,2511.235,65.29013333333334,0.0,65.29013333333334
Arizona,Med,1.0,0.9,1,3,inner_val,5.946,16.348,37.782,4.753,2654.4622,2511.235,47.742399999999996,0.0,47.742399999999996
Arizona,Med,1.0,0.9,1,4,inner_val,5.883,16.841,38.285,4.753,2741.9246,2526.746,71.7262,0.0,71.7262
Arizona,Med,1.0,0.9,1,-1,outer_test,5.924,16.493,37.396,4.753,2789.0238,2511.388,92.54526666666668,0.0,92.54526666666668
Arizona,Med,1.0,0.9,2,0,inner_val,6.127,17.839,35.676,5.516,2759.7853999999998,2579.684,60.03379999999999,0.0,60.03379999999999
Arizona,Med,1.0,0.9,2,1,inner_val,5.946,16.348,37.782,4.753,2790.1912,2511.235,92.98539999999998,0.0,92.98539999999998
Arizona,Med,1.0,0.9,2,3,inner_val,6.127,17.839,35.676,5.516,2678.4126,2579.684,32.909533333333336,0.0,32.909533333333336
Arizona,Med,1.0,0.9,2,4,inner_val,6.131,17.468,38.678,6.584,2752.3832,2596.369,52.00473333333333,0.0,52.00473333333333
Arizona,Med,1.0,0.9,2,-1,outer_test,6.103,17.783,35.597,5.516,2723.9808,2574.149,49.94393333333334,0.0,49.94393333333334
Arizona,Med,1.0,0.9,3,0,inner_val,6.127,17.839,35.676,5.516,2759.7853999999998,2579.684,60.03379999999999,0.0,60.03379999999999
Arizona,Med,1.0,0.9,3,1,inner_val,5.946,16.348,37.782,4.753,2790.1912,2511.235,92.98539999999998,0.0,92.98539999999998
Arizona,Med,1.0,0.9,3,2,inner_val,6.127,17.839,35.676,5.516,2726.0698,2579.684,48.79526666666666,0.0,48.79526666666666
Arizona,Med,1.0,0.9,3,4,inner_val,6.131,17.468,38.678,6.584,2752.3832,2596.369,52.00473333333333,0.0,52.00473333333333
Arizona,Med,1.0,0.9,3,-1,outer_test,6.103,17.783,35.597,5.516,2676.0624,2574.149,33.971133333333334,0.0,33.971133333333334
Arizona,Med,1.0,0.9,4,0,inner_val,6.131,17.468,38.678,6.584,2762.927,2596.369,55.51933333333334,0.0,55.51933333333334
Arizona,Med,1.0,0.9,4,1,inner_val,5.883,16.841,38.285,4.753,2787.0128,2526.746,86.7556,0.0,86.7556
Arizona,Med,1.0,0.9,4,2,inner_val,6.131,17.468,38.678,6.584,2731.8478000000005,2596.369,45.15959999999999,0.0,45.15959999999999
Arizona,Med,1.0,0.9,4,3,inner_val,6.131,17.468,38.678,6.584,2685.6722,2596.369,29.76773333333334,0.0,29.76773333333334
Arizona,Med,1.0,0.9,4,-1,outer_test,6.102,17.412,39.091,6.527,2751.8392,2593.52,52.77306666666666,0.0,52.77306666666666
