climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Minnesota,Med,0.5,0.95,0,1,inner_val,25.27,9.795,199.775,0.0,6559.270200000001,5676.514,294.2520666666667,0.0,294.2520666666667
Minnesota,Med,0.5,0.95,0,2,inner_val,22.307,9.209,205.428,0.0,6609.660400000001,5353.131,418.8431333333333,0.0,418.8431333333333
Minnesota,Med,0.5,0.95,0,3,inner_val,24.556,9.795,204.086,0.0,6753.365400000001,5626.17,375.7318,0.0,375.7318
Minnesota,Med,0.5,0.95,0,4,inner_val,25.27,9.795,199.775,0.0,6433.3132000000005,5676.514,252.2664,0.0,252.2664
Minnesota,Med,0.5,0.95,0,-1,outer_test,25.27,9.795,199.775,0.0,6076.066000000001,5676.514,133.184,0.0,133.184
Minnesota,Med,0.5,0.95,1,0,inner_val,25.27,9.795,199.775,0.0,6076.066000000001,5676.514,133.184,0.0,133.184
Minnesota,Med,0.5,0.95,1,2,inner_val,22.938,9.284,198.742,0.0,6607.0186,5378.932,409.36220000000003,0.0,409.36220000000003
Minnesota,Med,0.5,0.95,1,3,inner_val,24.504,9.795,199.815,0.0,6749.109600000001,5588.093,387.0055333333334,0.0,387.0055333333334
Minnesota,Med,0.5,0.95,1,4,inner_val,25.174,9.952,199.911,0.0,6431.7842,5672.477,253.1024,0.0,253.1024
Minnesota,Med,0.5,0.95,1,-1,outer_test,25.127,9.874,198.124,0.0,6553.0262,5650.61,300.8054,0.0,300.8054
Minnesota,Med,0.5,0.95,2,0,inner_val,22.307,9.209,205.428,0.0,5990.115,5353.131,212.32799999999997,0.0,212.32799999999997
Minnesota,Med,0.5,0.95,2,1,inner_val,22.938,9.284,198.742,0.0,6499.211799999999,5378.932,373.42659999999995,0.0,373.42659999999995
Minnesota,Med,0.5,0.95,2,3,inner_val,22.301,9.262,195.267,0.0,6761.4766,5278.223,494.4178666666667,0.0,494.4178666666667
Minnesota,Med,0.5,0.95,2,4,inner_val,22.307,9.209,196.167,0.0,6379.2888,5283.626,365.22093333333333,0.0,365.22093333333333
Minnesota,Med,0.5,0.95,2,-1,outer_test,22.307,9.209,197.972,0.0,6611.714799999999,5297.173,438.1806000000001,0.0,438.1806000000001
Minnesota,Med,0.5,0.95,3,0,inner_val,24.556,9.795,204.086,0.0,6057.110600000001,5626.17,143.64686666666668,0.0,143.64686666666668
Minnesota,Med,0.5,0.95,3,1,inner_val,24.504,9.795,199.815,0.0,6536.1492,5588.093,316.01873333333333,0.0,316.01873333333333
Minnesota,Med,0.5,0.95,3,2,inner_val,22.301,9.262,195.267,0.0,6614.647399999999,5278.223,445.47479999999996,0.0,445.47479999999996
Minnesota,Med,0.5,0.95,3,4,inner_val,24.432,9.795,201.938,0.0,6410.8536,5595.687,271.7222,0.0,271.7222
Minnesota,Med,0.5,0.95,3,-1,outer_test,24.504,9.795,199.815,0.0,6749.109600000001,5588.093,387.0055333333334,0.0,387.0055333333334
Minnesota,Med,0.5,0.95,4,0,inner_val,25.27,9.795,199.775,0.0,6076.066000000001,5676.514,133.184,0.0,133.184
Minnesota,Med,0.5,0.95,4,1,inner_val,25.174,9.952,199.911,0.0,6558.1799999999985,5672.477,295.23433333333327,0.0,295.23433333333327
Minnesota,Med,0.5,0.95,4,2,inner_val,22.307,9.209,196.167,0.0,6613.7231999999985,5283.626,443.36573333333337,0.0,443.36573333333337
Minnesota,Med,0.5,0.95,4,3,inner_val,24.432,9.795,201.938,0.0,6750.6896,5595.687,385.0008666666666,0.0,385.0008666666666
Minnesota,Med,0.5,0.95,4,-1,outer_test,25.142,9.795,199.787,0.0,6429.0208,5661.778,255.74760000000003,0.0,255.74760000000003
