climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Florida,High,0.25,0.8,0,1,inner_val,5.848,7.699,0.0,52.033,2239.8360000000002,2237.248,0.25880000000000003,0.0,0.25880000000000003
Florida,High,0.25,0.8,0,2,inner_val,5.889,5.965,0.0,56.321,2352.4526,2207.233,14.521959999999998,0.0,14.521959999999998
Florida,High,0.25,0.8,0,3,inner_val,5.836,7.699,0.0,52.05,2253.4302,2235.986,1.7444200000000003,0.0,1.7444200000000003
Florida,High,0.25,0.8,0,4,inner_val,5.464,7.849,0.0,49.888,2453.4636,2182.464,27.09996,0.0,27.09996
Florida,High,0.25,0.8,0,-1,outer_test,5.807,7.35,0.0,52.567,2258.8455999999996,2223.033,3.5812599999999994,0.0,3.5812599999999994
Florida,High,0.25,0.8,1,0,inner_val,5.848,7.699,0.0,52.033,2268.95,2237.248,3.1702,0.0,3.1702
Florida,High,0.25,0.8,1,2,inner_val,5.972,5.87,0.0,56.501,2361.6863999999996,2214.529,14.71574,0.0,14.71574
Florida,High,0.25,0.8,1,3,inner_val,5.848,7.699,0.0,52.033,2254.2448,2237.248,1.69968,0.0,1.69968
Florida,High,0.25,0.8,1,4,inner_val,5.451,7.849,0.0,49.146,2468.3066,2175.39,29.291659999999997,0.0,29.291659999999997
Florida,High,0.25,0.8,1,-1,outer_test,5.827,7.388,0.0,52.696,2231.1169999999997,2227.785,0.3332,0.0,0.3332
Florida,High,0.25,0.8,2,0,inner_val,5.889,5.965,0.0,56.321,2257.7274,2207.233,5.04944,0.0,5.04944
Florida,High,0.25,0.8,2,1,inner_val,5.972,5.87,0.0,56.501,2230.2568,2214.529,1.5727799999999998,0.0,1.5727799999999998
Florida,High,0.25,0.8,2,3,inner_val,5.856,5.576,0.0,57.419,2248.4269999999997,2196.633,3.19574,0.066122,3.261862
Florida,High,0.25,0.8,2,4,inner_val,5.378,6.552,0.0,52.405,2484.8682,2141.32,34.354820000000004,0.0,34.354820000000004
Florida,High,0.25,0.8,2,-1,outer_test,5.827,6.037,0.0,56.103,2346.237,2201.195,14.5042,0.0,14.5042
Florida,High,0.25,0.8,3,0,inner_val,5.836,7.699,0.0,52.05,2268.0678,2235.986,3.20818,0.0,3.20818
Florida,High,0.25,0.8,3,1,inner_val,5.848,7.699,0.0,52.033,2239.8360000000002,2237.248,0.25880000000000003,0.0,0.25880000000000003
Florida,High,0.25,0.8,3,2,inner_val,5.856,5.576,0.0,57.419,2361.6092,2196.633,16.49762,0.0,16.49762
Florida,High,0.25,0.8,3,4,inner_val,5.361,7.699,0.0,47.737,2532.1392,2148.6,38.35392,0.0,38.35392
Florida,High,0.25,0.8,3,-1,outer_test,5.807,7.35,0.0,52.561,2244.7416,2222.988,2.17536,0.0,2.17536
Florida,High,0.25,0.8,4,0,inner_val,5.464,7.849,0.0,49.888,2235.6441999999997,2182.464,5.31802,0.0,5.31802
Florida,High,0.25,0.8,4,1,inner_val,5.451,7.849,0.0,49.146,2189.8548,2175.39,1.44648,0.0,1.44648
Florida,High,0.25,0.8,4,2,inner_val,5.378,6.552,0.0,52.405,2313.8264000000004,2141.32,17.250639999999997,0.0,17.250639999999997
Florida,High,0.25,0.8,4,3,inner_val,5.361,7.699,0.0,47.737,2240.9221999999995,2148.6,9.23222,0.0,9.23222
Florida,High,0.25,0.8,4,-1,outer_test,5.402,7.416,0.0,50.29,2479.532,2161.583,31.794899999999995,0.0,31.794899999999995
