climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Florida,High,0.9,0.95,0,1,inner_val,6.164,9.898,0.0,46.211,2317.1236,2315.052,0.20716,0.0,0.20716
Florida,High,0.9,0.95,0,2,inner_val,5.908,5.432,0.0,57.944,2373.0222,2201.036,16.987659999999998,0.007032,16.994691999999997
Florida,High,0.9,0.95,0,3,inner_val,6.164,9.898,0.0,46.211,2319.3712,2315.052,0.43192,0.0,0.43192
Florida,High,0.9,0.95,0,4,inner_val,5.158,11.234,0.0,53.678,2499.6305999999995,2306.154,19.34766,0.0,19.34766
Florida,High,0.9,0.95,0,-1,outer_test,6.164,9.898,0.0,46.211,2333.2766,2315.052,1.8224600000000002,0.0,1.8224600000000002
Florida,High,0.9,0.95,1,0,inner_val,6.164,9.898,0.0,46.211,2333.2766,2315.052,1.8224600000000002,0.0,1.8224600000000002
Florida,High,0.9,0.95,1,2,inner_val,5.908,5.432,0.0,57.944,2373.0222,2201.036,16.987659999999998,0.007032,16.994691999999997
Florida,High,0.9,0.95,1,3,inner_val,6.164,9.898,0.0,46.211,2319.3712,2315.052,0.43192,0.0,0.43192
Florida,High,0.9,0.95,1,4,inner_val,5.317,11.234,0.0,51.035,2466.2008,2304.734,16.146679999999996,0.0,16.146679999999996
Florida,High,0.9,0.95,1,-1,outer_test,6.164,9.898,0.0,46.211,2317.1236,2315.052,0.20716,0.0,0.20716
Florida,High,0.9,0.95,2,0,inner_val,5.908,5.432,0.0,57.944,2262.2178,2201.036,5.90722,0.007032,5.914251999999999
Florida,High,0.9,0.95,2,1,inner_val,5.908,5.432,0.0,57.944,2224.6205999999997,2201.036,2.35846,0.0,2.35846
Florida,High,0.9,0.95,2,3,inner_val,5.908,5.432,0.0,57.944,2257.5782000000004,2201.036,3.06498,0.086308,3.1512879999999996
Florida,High,0.9,0.95,2,4,inner_val,5.476,6.382,0.0,53.841,2438.6588,2156.884,28.177479999999996,0.0,28.177479999999996
Florida,High,0.9,0.95,2,-1,outer_test,5.908,5.432,0.0,57.944,2373.0222,2201.036,16.987659999999998,0.007032,16.994691999999997
Florida,High,0.9,0.95,3,0,inner_val,6.164,9.898,0.0,46.211,2333.2766,2315.052,1.8224600000000002,0.0,1.8224600000000002
Florida,High,0.9,0.95,3,1,inner_val,6.164,9.898,0.0,46.211,2317.1236,2315.052,0.20716,0.0,0.20716
Florida,High,0.9,0.95,3,2,inner_val,5.908,5.432,0.0,57.944,2373.0222,2201.036,16.987659999999998,0.007032,16.994691999999997
Florida,High,0.9,0.95,3,4,inner_val,5.317,11.234,0.0,51.035,2466.2008,2304.734,16.146679999999996,0.0,16.146679999999996
Florida,High,0.9,0.95,3,-1,outer_test,6.164,9.898,0.0,46.211,2319.3712,2315.052,0.43192,0.0,0.43192
Florida,High,0.9,0.95,4,0,inner_val,5.158,11.234,0.0,53.678,2342.7948,2306.154,3.66408,0.0,3.66408
Florida,High,0.9,0.95,4,1,inner_val,5.317,11.234,0.0,51.035,2304.734,2304.734,0.0,0.0,0.0
Florida,High,0.9,0.95,4,2,inner_val,5.476,6.382,0.0,53.841,2319.5284,2156.884,16.264439999999997,0.0,16.264439999999997
Florida,High,0.9,0.95,4,3,inner_val,5.317,11.234,0.0,51.035,2317.4938,2304.734,1.2759800000000001,0.0,1.2759800000000001
Florida,High,0.9,0.95,4,-1,outer_test,5.317,11.234,0.0,51.035,2466.2008,2304.734,16.146679999999996,0.0,16.146679999999996
