climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Florida,Low,0.5,0.8,0,1,inner_val,4.962,4.97,0.0,45.548,2005.5171999999998,1980.5970000000002,22.979400000000002,0.06469333333333334,23.044093333333336
Florida,Low,0.5,0.8,0,2,inner_val,4.992,4.992,0.0,46.125,2042.1924,1989.2509999999997,51.964,0.032580000000000005,51.99658
Florida,Low,0.5,0.8,0,3,inner_val,4.875,4.467,0.0,46.281,2063.2166,1956.602,67.01259999999999,1.3200666666666665,68.33266666666665
Florida,Low,0.5,0.8,0,4,inner_val,4.646,5.456,0.0,38.613,2172.2802,1910.712,258.0254,0.11809333333333333,258.1434933333333
Florida,Low,0.5,0.8,0,-1,outer_test,4.867,4.713,0.0,45.443,2003.19,1958.8830000000003,42.6674,0.05464,42.72204
Florida,Low,0.5,0.8,1,0,inner_val,4.962,4.97,0.0,45.548,2017.9322,1980.5970000000002,36.445,0.02967333333333333,36.474673333333335
Florida,Low,0.5,0.8,1,2,inner_val,4.992,4.992,0.0,46.125,2042.1924,1989.2509999999997,51.964,0.032580000000000005,51.99658
Florida,Low,0.5,0.8,1,3,inner_val,4.89,4.465,0.0,46.562,2064.2834,1960.3709999999999,64.6124,1.3099933333333333,65.92239333333333
Florida,Low,0.5,0.8,1,4,inner_val,4.645,5.503,0.0,38.572,2172.2508,1912.1029999999998,256.8196,0.11094,256.93054
Florida,Low,0.5,0.8,1,-1,outer_test,4.866,4.712,0.0,45.444,1990.893,1958.736,28.470799999999997,0.12287333333333335,28.59367333333333
Florida,Low,0.5,0.8,2,0,inner_val,4.992,4.992,0.0,46.125,2023.5968,1989.2509999999997,33.488,0.028593333333333328,33.51659333333333
Florida,Low,0.5,0.8,2,1,inner_val,4.992,4.992,0.0,46.125,2011.7830000000001,1989.2509999999997,20.767199999999995,0.05883333333333333,20.826033333333328
Florida,Low,0.5,0.8,2,3,inner_val,4.943,4.156,0.0,48.302,2072.2208,1967.6379999999997,57.99979999999999,1.55276,59.55255999999999
Florida,Low,0.5,0.8,2,4,inner_val,4.648,5.402,0.0,38.921,2170.404,1911.1709999999998,255.4466,0.12621333333333332,255.57281333333333
Florida,Low,0.5,0.8,2,-1,outer_test,4.908,4.628,0.0,46.45,2030.7032,1967.908,60.2128,0.08608,60.298880000000004
Florida,Low,0.5,0.8,3,0,inner_val,4.875,4.467,0.0,46.281,2001.7232,1956.602,42.7452,0.07920666666666666,42.82440666666666
Florida,Low,0.5,0.8,3,1,inner_val,4.89,4.465,0.0,46.562,1993.3744000000002,1960.3709999999999,27.4724,0.18436,27.656760000000002
Florida,Low,0.5,0.8,3,2,inner_val,4.943,4.156,0.0,48.302,2033.8239999999998,1967.6379999999997,60.3232,0.19543333333333332,60.518633333333334
Florida,Low,0.5,0.8,3,4,inner_val,4.269,4.283,0.0,38.774,2242.4268,1822.968,404.25559999999996,0.5067733333333333,404.7623733333333
Florida,Low,0.5,0.8,3,-1,outer_test,4.847,4.332,0.0,46.485,2063.8694,1949.6780000000003,70.2672,1.4641466666666667,71.73134666666667
Florida,Low,0.5,0.8,4,0,inner_val,4.646,5.456,0.0,38.613,1980.0457999999999,1910.712,69.158,0.005853333333333334,69.16385333333334
Florida,Low,0.5,0.8,4,1,inner_val,4.645,5.503,0.0,38.572,1965.8662,1912.1029999999998,53.7632,0.0,53.7632
Florida,Low,0.5,0.8,4,2,inner_val,4.648,5.402,0.0,38.921,2004.3572,1911.1709999999998,92.93120000000002,0.0085,92.93970000000002
Florida,Low,0.5,0.8,4,3,inner_val,4.269,4.283,0.0,38.774,2087.5596,1822.968,205.5734,1.96728,207.54067999999998
Florida,Low,0.5,0.8,4,-1,outer_test,4.581,5.404,0.0,38.1,2182.1362,1897.3260000000002,280.7984,0.13372666666666666,280.9321266666667
