climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Med,0.5,0.9,0,1,inner_val,5.892,16.343,35.961,5.501,2790.0534,2496.734,97.77313333333332,0.0,97.77313333333332
Arizona,Med,0.5,0.9,0,2,inner_val,5.897,16.794,37.59,7.849,2719.2653999999993,2544.573,58.230799999999995,0.0,58.230799999999995
Arizona,Med,0.5,0.9,0,3,inner_val,5.982,17.23,36.646,7.011,2670.7066,2557.877,37.60986666666666,0.0,37.60986666666666
Arizona,Med,0.5,0.9,0,4,inner_val,5.988,16.714,38.238,6.901,2739.5950000000003,2549.773,63.273999999999994,0.0,63.273999999999994
Arizona,Med,0.5,0.9,0,-1,outer_test,5.936,16.628,38.431,7.15,2745.9788,2543.747,67.4106,0.0,67.4106
Arizona,Med,0.5,0.9,1,0,inner_val,5.892,16.343,35.961,5.501,2741.7138,2496.734,81.65993333333333,0.0,81.65993333333333
Arizona,Med,0.5,0.9,1,2,inner_val,5.833,16.41,35.858,5.45,2706.0872000000004,2491.331,71.58539999999999,0.0,71.58539999999999
Arizona,Med,0.5,0.9,1,3,inner_val,5.85,16.657,35.45,4.753,2650.504,2494.543,51.986999999999995,0.0,51.986999999999995
Arizona,Med,0.5,0.9,1,4,inner_val,5.903,16.626,37.043,4.753,2739.6192,2511.441,76.0594,0.0,76.0594
Arizona,Med,0.5,0.9,1,-1,outer_test,5.842,16.68,35.533,4.753,2789.5332000000003,2495.128,98.13506666666667,0.0,98.13506666666667
Arizona,Med,0.5,0.9,2,0,inner_val,5.897,16.794,37.59,7.849,2750.051,2544.573,68.49266666666666,0.0,68.49266666666666
Arizona,Med,0.5,0.9,2,1,inner_val,5.833,16.41,35.858,5.45,2789.9208000000003,2491.331,99.52993333333335,0.0,99.52993333333335
Arizona,Med,0.5,0.9,2,3,inner_val,5.923,16.921,37.432,7.382,2666.9204,2547.797,39.707800000000006,0.0,39.707800000000006
Arizona,Med,0.5,0.9,2,4,inner_val,5.935,16.344,39.618,7.926,2740.0614,2547.399,64.2208,0.0,64.2208
Arizona,Med,0.5,0.9,2,-1,outer_test,5.898,16.48,38.712,7.563,2715.7637999999997,2538.84,58.9746,0.0,58.9746
Arizona,Med,0.5,0.9,3,0,inner_val,5.982,17.23,36.646,7.011,2753.2322,2557.877,65.1184,0.0,65.1184
Arizona,Med,0.5,0.9,3,1,inner_val,5.85,16.657,35.45,4.753,2789.7322,2494.543,98.39639999999999,0.0,98.39639999999999
Arizona,Med,0.5,0.9,3,2,inner_val,5.923,16.921,37.432,7.382,2718.9222,2547.797,57.04173333333333,0.0,57.04173333333333
Arizona,Med,0.5,0.9,3,4,inner_val,6.002,16.412,39.478,7.723,2741.9926,2555.21,62.260866666666665,0.0,62.260866666666665
Arizona,Med,0.5,0.9,3,-1,outer_test,5.944,16.711,38.286,6.868,2663.4854,2544.673,39.60413333333333,0.0,39.60413333333333
Arizona,Med,0.5,0.9,4,0,inner_val,5.988,16.714,38.238,6.901,2746.9946000000004,2549.773,65.74053333333335,0.0,65.74053333333335
Arizona,Med,0.5,0.9,4,1,inner_val,5.903,16.626,37.043,4.753,2788.1228,2511.441,92.22726666666667,0.0,92.22726666666667
Arizona,Med,0.5,0.9,4,2,inner_val,5.935,16.344,39.618,7.926,2717.0047999999997,2547.399,56.535266666666665,0.0,56.535266666666665
Arizona,Med,0.5,0.9,4,3,inner_val,6.002,16.412,39.478,7.723,2666.8378000000002,2555.21,37.20926666666667,0.0,37.20926666666667
Arizona,Med,0.5,0.9,4,-1,outer_test,5.946,15.936,40.788,8.352,2741.9101999999993,2544.899,65.6704,0.0,65.6704
