climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Med,0.75,0.8,0,1,inner_val,6.048,16.532,36.811,5.207,2790.2949999999996,2526.272,88.00766666666668,0.0,88.00766666666668
Arizona,Med,0.75,0.8,0,2,inner_val,6.019,17.008,37.805,5.734,2715.0883999999996,2552.706,54.12746666666667,0.0,54.12746666666667
Arizona,Med,0.75,0.8,0,3,inner_val,6.037,17.208,37.257,5.54,2666.8624,2556.944,36.639466666666664,0.0,36.639466666666664
Arizona,Med,0.75,0.8,0,4,inner_val,6.013,16.085,41.021,8.094,2745.6164000000003,2558.224,62.464133333333336,0.0,62.464133333333336
Arizona,Med,0.75,0.8,0,-1,outer_test,6.021,16.874,38.213,5.668,2745.0971999999997,2550.331,64.92206666666667,0.0,64.92206666666667
Arizona,Med,0.75,0.8,1,0,inner_val,6.048,16.532,36.811,5.207,2742.283,2526.272,72.00366666666667,0.0,72.00366666666667
Arizona,Med,0.75,0.8,1,2,inner_val,5.924,16.493,37.961,4.753,2708.0281999999997,2515.628,64.1334,0.0,64.1334
Arizona,Med,0.75,0.8,1,3,inner_val,5.937,16.484,37.977,4.753,2655.3176,2516.906,46.1372,0.0,46.1372
Arizona,Med,0.75,0.8,1,4,inner_val,5.986,16.448,38.9,4.753,2747.1874000000003,2528.119,73.0228,0.0,73.0228
Arizona,Med,0.75,0.8,1,-1,outer_test,5.986,16.448,38.759,4.753,2789.204,2527.061,87.38100000000001,0.0,87.38100000000001
Arizona,Med,0.75,0.8,2,0,inner_val,6.019,17.008,37.805,5.734,2746.6134,2552.706,64.6358,0.0,64.6358
Arizona,Med,0.75,0.8,2,1,inner_val,5.924,16.493,37.961,4.753,2788.6102,2515.628,90.99406666666668,0.0,90.99406666666668
Arizona,Med,0.75,0.8,2,3,inner_val,6.012,16.95,38.005,5.762,2664.5224000000003,2551.367,37.71846666666667,0.0,37.71846666666667
Arizona,Med,0.75,0.8,2,4,inner_val,5.926,16.99,38.592,6.165,2741.2504,2550.381,63.62313333333333,0.0,63.62313333333333
Arizona,Med,0.75,0.8,2,-1,outer_test,5.923,16.77,38.454,6.08,2714.1318,2539.866,58.08859999999999,0.0,58.08859999999999
Arizona,Med,0.75,0.8,3,0,inner_val,6.037,17.208,37.257,5.54,2748.4862000000003,2556.944,63.84739999999999,0.0,63.84739999999999
Arizona,Med,0.75,0.8,3,1,inner_val,5.937,16.484,37.977,4.753,2788.7302000000004,2516.906,90.60806666666667,0.0,90.60806666666667
Arizona,Med,0.75,0.8,3,2,inner_val,6.012,16.95,38.005,5.762,2714.6994,2551.367,54.444133333333326,0.0,54.444133333333326
Arizona,Med,0.75,0.8,3,4,inner_val,5.925,17.135,38.197,5.771,2741.1004,2549.941,63.7198,0.0,63.7198
Arizona,Med,0.75,0.8,3,-1,outer_test,5.957,16.975,37.895,5.516,2662.2123999999994,2543.29,39.640800000000006,0.0,39.640800000000006
Arizona,Med,0.75,0.8,4,0,inner_val,6.013,16.085,41.021,8.094,2747.0986000000003,2558.224,62.958200000000005,0.0,62.958200000000005
Arizona,Med,0.75,0.8,4,1,inner_val,5.986,16.448,38.9,4.753,2789.2308000000003,2528.119,87.03726666666667,0.0,87.03726666666667
Arizona,Med,0.75,0.8,4,2,inner_val,5.926,16.99,38.592,6.165,2718.0697999999998,2550.381,55.89626666666667,0.0,55.89626666666667
Arizona,Med,0.75,0.8,4,3,inner_val,5.925,17.135,38.197,5.771,2665.7853999999998,2549.941,38.614799999999995,0.0,38.614799999999995
Arizona,Med,0.75,0.8,4,-1,outer_test,5.923,16.814,39.073,5.516,2743.0487999999996,2541.977,67.02393333333333,0.0,67.02393333333333
