climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,Med,1.0,0.9,0,1,inner_val,59.074,42.811,127.262,0.0,18295.571000000004,10322.273,2657.766,0.0,2657.766
Alaska,Med,1.0,0.9,0,2,inner_val,48.307,32.831,150.07,0.0,18837.277,8861.071,3325.4020000000005,0.0,3325.4020000000005
Alaska,Med,1.0,0.9,0,3,inner_val,48.568,32.889,150.07,0.0,15913.297600000002,8893.54,2339.9192,0.0,2339.9192
Alaska,Med,1.0,0.9,0,4,inner_val,48.568,32.889,150.07,0.0,14313.771800000002,8893.54,1806.7439333333332,0.0,1806.7439333333332
Alaska,Med,1.0,0.9,0,-1,outer_test,49.097,32.599,145.47,0.0,20191.7308,8909.091,3760.8799333333336,0.0,3760.8799333333336
Alaska,Med,1.0,0.9,1,0,inner_val,59.074,42.811,127.262,0.0,20226.5256,10322.273,3301.4175333333333,0.0,3301.4175333333333
Alaska,Med,1.0,0.9,1,2,inner_val,63.261,40.859,127.198,0.0,18759.2234,10731.383,2675.9467999999997,0.0,2675.9467999999997
Alaska,Med,1.0,0.9,1,3,inner_val,63.261,40.859,127.198,0.0,16341.329600000001,10731.383,1869.9822000000001,0.0,1869.9822000000001
Alaska,Med,1.0,0.9,1,4,inner_val,63.261,40.859,127.198,0.0,14703.814799999998,10731.383,1324.1439333333335,0.0,1324.1439333333335
Alaska,Med,1.0,0.9,1,-1,outer_test,60.865,36.316,119.858,0.0,18298.197200000002,10223.387,2691.6034,0.0,2691.6034
Alaska,Med,1.0,0.9,2,0,inner_val,48.307,32.831,150.07,0.0,20211.8192,8861.071,3783.582733333333,0.0,3783.582733333333
Alaska,Med,1.0,0.9,2,1,inner_val,63.261,40.859,127.198,0.0,18375.6584,10731.383,2548.0918,0.0,2548.0918
Alaska,Med,1.0,0.9,2,3,inner_val,63.261,40.859,127.198,0.0,16341.329600000001,10731.383,1869.9822000000001,0.0,1869.9822000000001
Alaska,Med,1.0,0.9,2,4,inner_val,63.261,40.859,127.198,0.0,14703.814799999998,10731.383,1324.1439333333335,0.0,1324.1439333333335
Alaska,Med,1.0,0.9,2,-1,outer_test,60.865,36.316,119.858,0.0,18796.1394,10223.387,2857.5841333333337,0.0,2857.5841333333337
Alaska,Med,1.0,0.9,3,0,inner_val,48.568,32.889,150.07,0.0,20208.619400000003,8893.54,3771.6931333333328,0.0,3771.6931333333328
Alaska,Med,1.0,0.9,3,1,inner_val,63.261,40.859,127.198,0.0,18375.6584,10731.383,2548.0918,0.0,2548.0918
Alaska,Med,1.0,0.9,3,2,inner_val,63.261,40.859,127.198,0.0,18759.2234,10731.383,2675.9467999999997,0.0,2675.9467999999997
Alaska,Med,1.0,0.9,3,4,inner_val,63.261,40.859,127.198,0.0,14703.814799999998,10731.383,1324.1439333333335,0.0,1324.1439333333335
Alaska,Med,1.0,0.9,3,-1,outer_test,60.865,36.316,119.858,0.0,16210.4364,10223.387,1995.6831333333337,0.0,1995.6831333333337
Alaska,Med,1.0,0.9,4,0,inner_val,48.568,32.889,150.07,0.0,20208.619400000003,8893.54,3771.6931333333328,0.0,3771.6931333333328
Alaska,Med,1.0,0.9,4,1,inner_val,63.261,40.859,127.198,0.0,18375.6584,10731.383,2548.0918,0.0,2548.0918
Alaska,Med,1.0,0.9,4,2,inner_val,63.261,40.859,127.198,0.0,18759.2234,10731.383,2675.9467999999997,0.0,2675.9467999999997
Alaska,Med,1.0,0.9,4,3,inner_val,63.261,40.859,127.198,0.0,16341.329600000001,10731.383,1869.9822000000001,0.0,1869.9822000000001
Alaska,Med,1.0,0.9,4,-1,outer_test,60.865,36.316,119.858,0.0,14560.957400000003,10223.387,1445.8568000000002,0.0,1445.8568000000002
