climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Minnesota,High,1.0,0.9,0,1,inner_val,38.882,11.943,290.734,0.0,8543.5332,8018.69,52.484320000000004,0.0,52.484320000000004
Minnesota,High,1.0,0.9,0,2,inner_val,38.967,14.853,244.243,0.0,8362.4902,7791.964,57.052620000000005,0.0,57.052620000000005
Minnesota,High,1.0,0.9,0,3,inner_val,38.967,14.853,244.243,0.0,8305.956799999998,7791.964,51.39928,0.0,51.39928
Minnesota,High,1.0,0.9,0,4,inner_val,39.986,14.853,247.552,0.0,8320.091400000001,7934.823000000001,38.52684000000001,0.0,38.52684000000001
Minnesota,High,1.0,0.9,0,-1,outer_test,38.487,13.342,243.836,0.0,7700.932400000001,7674.978,2.59544,0.0,2.59544
Minnesota,High,1.0,0.9,1,0,inner_val,38.882,11.943,290.734,0.0,8032.1636,8018.69,1.34736,0.0,1.34736
Minnesota,High,1.0,0.9,1,2,inner_val,33.896,13.229,256.367,0.0,7995.861800000001,7232.916,76.29458000000001,0.0,76.29458000000001
Minnesota,High,1.0,0.9,1,3,inner_val,38.882,11.943,290.734,0.0,8400.677,8018.69,38.198699999999995,0.0,38.198699999999995
Minnesota,High,1.0,0.9,1,4,inner_val,33.643,13.64,275.673,0.0,7919.1258,7364.373999999999,55.47518,0.0,55.47518
Minnesota,High,1.0,0.9,1,-1,outer_test,38.132,11.943,292.679,0.0,8506.6194,7946.42,56.019940000000005,0.0,56.019940000000005
Minnesota,High,1.0,0.9,2,0,inner_val,38.967,14.853,244.243,0.0,7801.4948,7791.964,0.9530800000000001,0.0,0.9530800000000001
Minnesota,High,1.0,0.9,2,1,inner_val,33.896,13.229,256.367,0.0,8127.472000000002,7232.916,89.45559999999999,0.0,89.45559999999999
Minnesota,High,1.0,0.9,2,3,inner_val,38.967,14.853,244.243,0.0,8305.956799999998,7791.964,51.39928,0.0,51.39928
Minnesota,High,1.0,0.9,2,4,inner_val,37.482,14.853,242.018,0.0,8087.420999999999,7603.267,48.4154,0.0,48.4154
Minnesota,High,1.0,0.9,2,-1,outer_test,36.789,14.853,242.51,0.0,8186.1804,7526.694,65.94864,0.0,65.94864
Minnesota,High,1.0,0.9,3,0,inner_val,38.967,14.853,244.243,0.0,7801.4948,7791.964,0.9530800000000001,0.0,0.9530800000000001
Minnesota,High,1.0,0.9,3,1,inner_val,38.882,11.943,290.734,0.0,8543.5332,8018.69,52.484320000000004,0.0,52.484320000000004
Minnesota,High,1.0,0.9,3,2,inner_val,38.967,14.853,244.243,0.0,8362.4902,7791.964,57.052620000000005,0.0,57.052620000000005
Minnesota,High,1.0,0.9,3,4,inner_val,39.986,14.853,247.552,0.0,8320.091400000001,7934.823000000001,38.52684000000001,0.0,38.52684000000001
Minnesota,High,1.0,0.9,3,-1,outer_test,38.487,13.342,243.836,0.0,8274.402,7674.978,59.942399999999985,0.0,59.942399999999985
Minnesota,High,1.0,0.9,4,0,inner_val,39.986,14.853,247.552,0.0,7937.808800000002,7934.823000000001,0.29858,0.0,0.29858
Minnesota,High,1.0,0.9,4,1,inner_val,33.643,13.64,275.673,0.0,8199.6114,7364.373999999999,83.52374,0.0,83.52374
Minnesota,High,1.0,0.9,4,2,inner_val,37.482,14.853,242.018,0.0,8236.796,7603.267,63.3529,0.0,63.3529
Minnesota,High,1.0,0.9,4,3,inner_val,39.986,14.853,247.552,0.0,8358.648,7934.823000000001,42.3825,0.0,42.3825
Minnesota,High,1.0,0.9,4,-1,outer_test,39.986,14.853,247.552,0.0,8320.091400000001,7934.823000000001,38.52684000000001,0.0,38.52684000000001
