climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
California,Low,0.5,0.8,0,1,inner_val,4.108,7.288,18.801,0.0,2012.7992000000002,1770.438,241.7442,0.020573333333333332,241.76477333333335
California,Low,0.5,0.8,0,2,inner_val,3.913,6.205,22.263,0.0,2128.8887999999997,1732.0220000000002,317.11019999999996,2.6585533333333333,319.7687533333333
California,Low,0.5,0.8,0,3,inner_val,4.21,7.216,20.0,0.0,1923.6671999999999,1788.471,129.50619999999998,0.18967333333333333,129.6958733333333
California,Low,0.5,0.8,0,4,inner_val,4.158,7.253,19.86,0.0,1977.2351999999998,1782.825,172.465,0.7315066666666666,173.19650666666666
California,Low,0.5,0.8,0,-1,outer_test,4.049,6.835,20.786,0.0,2126.6985999999997,1761.012,301.64099999999996,2.1348533333333335,303.7758533333333
California,Low,0.5,0.8,1,0,inner_val,4.108,7.288,18.801,0.0,2123.2070000000003,1770.438,302.96999999999997,1.6599733333333333,304.6299733333333
California,Low,0.5,0.8,1,2,inner_val,4.113,7.908,18.818,0.0,2127.0232,1795.0809999999997,286.9968,1.4981799999999998,288.49498
California,Low,0.5,0.8,1,3,inner_val,4.24,7.992,19.28,0.0,1936.6935999999998,1816.5009999999997,120.1926,0.0,120.1926
California,Low,0.5,0.8,1,4,inner_val,4.183,8.035,18.97,0.0,1988.1604,1809.2329999999997,164.39479999999998,0.48441333333333336,164.8792133333333
California,Low,0.5,0.8,1,-1,outer_test,4.181,7.994,18.189,0.0,2026.4892,1801.557,224.93219999999997,0.0,224.93219999999997
California,Low,0.5,0.8,2,0,inner_val,3.913,6.205,22.263,0.0,2151.757,1732.0220000000002,318.4826,3.375073333333333,321.8576733333333
California,Low,0.5,0.8,2,1,inner_val,4.113,7.908,18.818,0.0,2022.8773999999999,1795.0809999999997,227.7964,0.0,227.7964
California,Low,0.5,0.8,2,3,inner_val,4.193,7.842,20.064,0.0,1932.7948000000001,1811.15,120.899,0.02486,120.92386
California,Low,0.5,0.8,2,4,inner_val,4.13,7.894,19.914,0.0,1985.839,1804.735,165.4484,0.5218533333333334,165.97025333333332
California,Low,0.5,0.8,2,-1,outer_test,4.121,7.494,19.955,0.0,2125.0523999999996,1788.557,285.9808,1.6838199999999999,287.66462
California,Low,0.5,0.8,3,0,inner_val,4.21,7.216,20.0,0.0,2119.338,1788.471,282.57820000000004,1.6096266666666668,284.1878266666667
California,Low,0.5,0.8,3,1,inner_val,4.24,7.992,19.28,0.0,2028.7311999999997,1816.5009999999997,212.23020000000002,0.0,212.23020000000002
California,Low,0.5,0.8,3,2,inner_val,4.193,7.842,20.064,0.0,2125.9042,1811.15,270.60900000000004,1.4715133333333335,272.0805133333334
California,Low,0.5,0.8,3,4,inner_val,4.272,7.968,19.904,0.0,1992.9450000000002,1823.964,154.9314,0.46832000000000007,155.39972
California,Low,0.5,0.8,3,-1,outer_test,4.27,7.877,19.348,0.0,1936.1792,1816.0459999999998,119.9108,0.007413333333333333,119.91821333333333
California,Low,0.5,0.8,4,0,inner_val,4.158,7.253,19.86,0.0,2120.1611999999996,1782.825,288.2848,1.6350466666666668,289.9198466666667
California,Low,0.5,0.8,4,1,inner_val,4.183,8.035,18.97,0.0,2027.5166000000002,1809.2329999999997,218.28359999999998,0.0,218.28359999999998
California,Low,0.5,0.8,4,2,inner_val,4.13,7.894,19.914,0.0,2126.3327999999997,1804.735,276.82259999999997,1.4925066666666666,278.3151066666666
California,Low,0.5,0.8,4,3,inner_val,4.272,7.968,19.904,0.0,1939.6457999999998,1823.964,115.6818,0.0,115.6818
California,Low,0.5,0.8,4,-1,outer_test,4.207,7.96,19.011,0.0,1987.6824000000001,1809.425,163.5922,0.48883999999999994,164.08104
