climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
California,Med,0.75,0.8,0,1,inner_val,6.147,9.729,29.059,0.0,2357.9002000000005,2177.831,60.023066666666665,0.0,60.023066666666665
California,Med,0.75,0.8,0,2,inner_val,5.632,7.328,33.605,0.0,2471.0902,2059.603,112.43400000000001,0.7418520000000001,113.175852
California,Med,0.75,0.8,0,3,inner_val,6.323,9.373,30.547,0.0,2251.6866,2195.639,18.682533333333335,0.0,18.682533333333335
California,Med,0.75,0.8,0,4,inner_val,6.301,9.418,30.733,0.0,2309.7938000000004,2196.224,37.85659999999999,0.0,37.85659999999999
California,Med,0.75,0.8,0,-1,outer_test,6.156,7.783,34.325,0.0,2427.4685999999997,2143.264,88.73206666666665,0.18008400000000002,88.91215066666665
California,Med,0.75,0.8,1,0,inner_val,6.147,9.729,29.059,0.0,2451.9422000000004,2177.831,88.99740000000001,0.07119,89.06859000000001
California,Med,0.75,0.8,1,2,inner_val,5.723,7.305,39.304,0.0,2457.9234,2112.026,92.14253333333333,0.6946979999999999,92.83723133333334
California,Med,0.75,0.8,1,3,inner_val,6.508,8.363,35.566,0.0,2257.5834000000004,2215.741,13.947466666666665,0.0,13.947466666666665
California,Med,0.75,0.8,1,4,inner_val,6.508,8.364,35.418,0.0,2323.702,2214.669,32.47306666666667,0.11613800000000002,32.58920466666667
California,Med,0.75,0.8,1,-1,outer_test,6.266,7.606,36.166,0.0,2325.4479999999994,2162.988,54.153333333333336,0.0,54.153333333333336
California,Med,0.75,0.8,2,0,inner_val,5.632,7.328,33.605,0.0,2423.8525999999997,2059.603,109.67113333333333,0.35236199999999995,110.02349533333333
California,Med,0.75,0.8,2,1,inner_val,5.723,7.305,39.304,0.0,2304.8731999999995,2112.026,64.2824,0.0,64.2824
California,Med,0.75,0.8,2,3,inner_val,5.789,7.217,39.528,0.0,2181.2544000000003,2117.954,21.100133333333336,0.0,21.100133333333336
California,Med,0.75,0.8,2,4,inner_val,5.741,7.281,39.525,0.0,2279.0706,2114.843,42.7652,0.35932000000000003,43.12452
California,Med,0.75,0.8,2,-1,outer_test,5.81,7.189,38.031,0.0,2453.9442000000004,2108.07,92.678,0.678404,93.356404
California,Med,0.75,0.8,3,0,inner_val,6.323,9.373,30.547,0.0,2451.1412,2195.639,83.27653333333332,0.056726,83.33325933333332
California,Med,0.75,0.8,3,1,inner_val,6.508,8.363,35.566,0.0,2352.1308,2215.741,45.46326666666667,0.0,45.46326666666667
California,Med,0.75,0.8,3,2,inner_val,5.789,7.217,39.528,0.0,2454.5440000000003,2117.954,89.45213333333334,0.6823359999999999,90.13446933333334
California,Med,0.75,0.8,3,4,inner_val,6.659,8.033,37.815,0.0,2338.9656,2237.368,28.781800000000004,0.152522,28.934322000000005
California,Med,0.75,0.8,3,-1,outer_test,6.313,7.532,36.935,0.0,2222.3798,2171.346,17.011266666666668,0.0,17.011266666666668
California,Med,0.75,0.8,4,0,inner_val,6.301,9.418,30.733,0.0,2451.2512,2196.224,83.05886666666667,0.058506,83.11737266666667
California,Med,0.75,0.8,4,1,inner_val,6.508,8.364,35.418,0.0,2351.9304,2214.669,45.75379999999999,0.0,45.75379999999999
California,Med,0.75,0.8,4,2,inner_val,5.741,7.281,39.525,0.0,2456.9631999999997,2114.843,90.99579999999999,0.691326,91.68712599999999
California,Med,0.75,0.8,4,3,inner_val,6.659,8.033,37.815,0.0,2271.057,2237.368,11.229666666666667,0.0,11.229666666666667
California,Med,0.75,0.8,4,-1,outer_test,6.316,7.526,37.0,0.0,2305.917,2171.95,35.83253333333333,0.264694,36.09722733333333
