climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Alaska,Med,0.5,0.95,0,1,inner_val,55.945,38.879,138.734,0.0,18217.255800000003,9894.153,2774.3675999999996,0.0,2774.3675999999996
Alaska,Med,0.5,0.95,0,2,inner_val,46.518,30.879,145.91,0.0,18904.3212,8547.278,3452.3477333333335,0.0,3452.3477333333335
Alaska,Med,0.5,0.95,0,3,inner_val,49.992,34.036,145.47,0.0,15929.9902,9068.232,2287.2527333333337,0.0,2287.2527333333337
Alaska,Med,0.5,0.95,0,4,inner_val,49.963,34.028,145.47,0.0,14325.0546,9064.565,1753.4965333333332,0.0,1753.4965333333332
Alaska,Med,0.5,0.95,0,-1,outer_test,49.308,33.86,145.47,0.0,20198.0374,8982.214,3738.6077999999998,0.0,3738.6077999999998
Alaska,Med,0.5,0.95,1,0,inner_val,55.945,38.879,138.734,0.0,20194.014600000002,9894.153,3433.2872,0.0,3433.2872
Alaska,Med,0.5,0.95,1,2,inner_val,56.536,38.445,142.193,0.0,18696.8862,9971.81,2908.358733333333,0.0,2908.358733333333
Alaska,Med,0.5,0.95,1,3,inner_val,58.543,41.817,138.234,0.0,16177.395199999999,10304.74,1957.551733333333,0.0,1957.551733333333
Alaska,Med,0.5,0.95,1,4,inner_val,58.192,42.935,139.015,0.0,14579.932,10313.111,1422.2736666666667,0.0,1422.2736666666667
Alaska,Med,0.5,0.95,1,-1,outer_test,56.481,40.314,137.955,0.0,18237.3454,10005.791,2743.8514666666665,0.0,2743.8514666666665
Alaska,Med,0.5,0.95,2,0,inner_val,46.518,30.879,145.91,0.0,20216.4486,8547.278,3889.7235333333338,0.0,3889.7235333333338
Alaska,Med,0.5,0.95,2,1,inner_val,56.536,38.445,142.193,0.0,18227.6098,9971.81,2751.933266666667,0.0,2751.933266666667
Alaska,Med,0.5,0.95,2,3,inner_val,57.083,38.883,138.666,0.0,16101.682999999999,10025.605,2025.359333333333,0.0,2025.359333333333
Alaska,Med,0.5,0.95,2,4,inner_val,56.536,38.445,142.193,0.0,14472.991399999999,9971.81,1500.3937999999998,0.0,1500.3937999999998
Alaska,Med,0.5,0.95,2,-1,outer_test,56.536,38.445,142.193,0.0,18696.8862,9971.81,2908.358733333333,0.0,2908.358733333333
Alaska,Med,0.5,0.95,3,0,inner_val,49.992,34.036,145.47,0.0,20190.3766,9068.232,3707.3815333333337,0.0,3707.3815333333337
Alaska,Med,0.5,0.95,3,1,inner_val,58.543,41.817,138.234,0.0,18286.9512,10304.74,2660.7370666666666,0.0,2660.7370666666666
Alaska,Med,0.5,0.95,3,2,inner_val,57.083,38.883,138.666,0.0,18698.4056,10025.605,2890.933533333333,0.0,2890.933533333333
Alaska,Med,0.5,0.95,3,4,inner_val,58.907,41.919,139.287,0.0,14586.621599999999,10358.741,1409.2935333333332,0.0,1409.2935333333332
Alaska,Med,0.5,0.95,3,-1,outer_test,58.082,41.903,137.22,0.0,16162.5774,10247.056,1971.8404666666665,0.0,1971.8404666666665
Alaska,Med,0.5,0.95,4,0,inner_val,49.963,34.028,145.47,0.0,20190.6634,9064.565,3708.6994666666665,0.0,3708.6994666666665
Alaska,Med,0.5,0.95,4,1,inner_val,58.192,42.935,139.015,0.0,18290.6728,10313.111,2659.187266666667,0.0,2659.187266666667
Alaska,Med,0.5,0.95,4,2,inner_val,56.536,38.445,142.193,0.0,18696.8862,9971.81,2908.358733333333,0.0,2908.358733333333
Alaska,Med,0.5,0.95,4,3,inner_val,58.907,41.919,139.287,0.0,16191.8066,10358.741,1944.3552,0.0,1944.3552
Alaska,Med,0.5,0.95,4,-1,outer_test,58.135,42.994,139.049,0.0,14579.228799999997,10309.042,1423.3956,0.0,1423.3956
