climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Minnesota,Low,0.5,0.95,0,1,inner_val,14.355,5.728,133.717,0.0,5069.024,3759.5089999999996,1309.515,0.0,1309.515
Minnesota,Low,0.5,0.95,0,2,inner_val,15.575,5.301,157.474,0.0,5238.801600000001,4062.6269999999995,1175.7710000000002,0.013453333333333333,1175.7844533333334
Minnesota,Low,0.5,0.95,0,3,inner_val,14.136,5.947,130.484,0.0,5258.346600000001,3718.335,1540.0116000000003,0.0,1540.0116000000003
Minnesota,Low,0.5,0.95,0,4,inner_val,14.18,5.576,133.611,0.0,5161.9958,3732.576,1429.4198000000001,0.0,1429.4198000000001
Minnesota,Low,0.5,0.95,0,-1,outer_test,14.24,5.728,133.418,0.0,4788.938,3743.946,1044.9919999999997,0.0,1044.9919999999997
Minnesota,Low,0.5,0.95,1,0,inner_val,14.355,5.728,133.717,0.0,4790.877,3759.5089999999996,1031.368,0.0,1031.368
Minnesota,Low,0.5,0.95,1,2,inner_val,15.392,5.288,155.075,0.0,5232.7638,4022.925,1209.4162000000001,0.014086666666666666,1209.4302866666667
Minnesota,Low,0.5,0.95,1,3,inner_val,14.027,5.886,127.805,0.0,5262.252599999999,3683.249,1579.0036,0.0,1579.0036
Minnesota,Low,0.5,0.95,1,4,inner_val,14.001,5.576,130.343,0.0,5164.7114,3687.317,1477.3944,0.0,1477.3944
Minnesota,Low,0.5,0.95,1,-1,outer_test,14.082,5.728,130.369,0.0,5069.7906,3702.763,1367.0276000000001,0.0,1367.0276000000001
Minnesota,Low,0.5,0.95,2,0,inner_val,15.575,5.301,157.474,0.0,4876.917799999999,4062.6269999999995,813.4838000000001,0.026906666666666666,813.5107066666668
Minnesota,Low,0.5,0.95,2,1,inner_val,15.392,5.288,155.075,0.0,5096.0688,4022.925,1072.7212,0.014086666666666666,1072.7352866666665
Minnesota,Low,0.5,0.95,2,3,inner_val,14.575,6.025,135.234,0.0,5252.2856,3807.8419999999996,1444.4436,0.0,1444.4436
Minnesota,Low,0.5,0.95,2,4,inner_val,15.346,5.033,155.774,0.0,5180.577,4012.9980000000005,1166.7814,0.02658,1166.80798
Minnesota,Low,0.5,0.95,2,-1,outer_test,15.4,5.248,155.184,0.0,5232.8728,4023.125,1209.2109999999998,0.017893333333333334,1209.2288933333332
Minnesota,Low,0.5,0.95,3,0,inner_val,14.136,5.947,130.484,0.0,4784.408600000001,3718.335,1066.0736000000002,0.0,1066.0736000000002
Minnesota,Low,0.5,0.95,3,1,inner_val,14.027,5.886,127.805,0.0,5071.5618,3683.249,1388.3128000000002,0.0,1388.3128000000002
Minnesota,Low,0.5,0.95,3,2,inner_val,14.575,6.025,135.234,0.0,5209.1706,3807.8419999999996,1401.3286,0.0,1401.3286
Minnesota,Low,0.5,0.95,3,4,inner_val,13.893,5.576,128.701,0.0,5167.288600000001,3662.4849999999997,1504.8036,0.0,1504.8036
Minnesota,Low,0.5,0.95,3,-1,outer_test,14.07,5.815,129.36,0.0,5259.8334,3697.1590000000006,1562.6743999999999,0.0,1562.6743999999999
Minnesota,Low,0.5,0.95,4,0,inner_val,14.18,5.576,133.611,0.0,4787.4686,3732.576,1054.8926,0.0,1054.8926
Minnesota,Low,0.5,0.95,4,1,inner_val,14.001,5.576,130.343,0.0,5069.8228,3687.317,1382.5058000000001,0.0,1382.5058000000001
Minnesota,Low,0.5,0.95,4,2,inner_val,15.346,5.033,155.774,0.0,5233.5644,4012.9980000000005,1219.3960000000002,0.03901333333333334,1219.4350133333335
Minnesota,Low,0.5,0.95,4,3,inner_val,13.893,5.576,128.701,0.0,5261.9304,3662.4849999999997,1599.4454,0.0,1599.4454
Minnesota,Low,0.5,0.95,4,-1,outer_test,14.011,5.576,130.785,0.0,5164.5296,3691.793,1472.7366000000002,0.0,1472.7366000000002
