climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Low,0.9,0.95,0,1,inner_val,4.941,13.603,27.801,5.717,2513.1639999999998,2221.18,291.98400000000004,0.0,291.98400000000004
Arizona,Low,0.9,0.95,0,2,inner_val,5.196,15.038,28.246,5.742,2467.6318,2309.645,157.9868,0.0,157.9868
Arizona,Low,0.9,0.95,0,3,inner_val,5.195,15.119,28.026,5.742,2439.0624,2311.005,128.0574,0.0,128.0574
Arizona,Low,0.9,0.95,0,4,inner_val,5.196,14.919,28.572,5.573,2472.7164,2306.228,166.4884,0.0,166.4884
Arizona,Low,0.9,0.95,0,-1,outer_test,5.196,14.94,28.515,5.516,2488.8152,2306.184,182.63119999999998,0.0,182.63119999999998
Arizona,Low,0.9,0.95,1,0,inner_val,4.941,13.603,27.801,5.717,2477.0665999999997,2221.18,255.8866,0.0,255.8866
Arizona,Low,0.9,0.95,1,2,inner_val,4.758,13.335,27.018,7.233,2446.6398,2195.138,251.5018,0.0,251.5018
Arizona,Low,0.9,0.95,1,3,inner_val,4.933,13.787,27.174,5.717,2411.0932,2222.651,188.4422,0.0,188.4422
Arizona,Low,0.9,0.95,1,4,inner_val,4.96,14.025,27.075,5.717,2458.6528,2234.224,224.4288,0.0,224.4288
Arizona,Low,0.9,0.95,1,-1,outer_test,4.933,13.787,27.174,5.717,2513.0896000000002,2222.651,290.4386,0.0,290.4386
Arizona,Low,0.9,0.95,2,0,inner_val,5.196,15.038,28.246,5.742,2490.2173999999995,2309.645,180.5724,0.0,180.5724
Arizona,Low,0.9,0.95,2,1,inner_val,4.758,13.335,27.018,7.233,2520.645,2195.138,325.50700000000006,0.0,325.50700000000006
Arizona,Low,0.9,0.95,2,3,inner_val,5.196,15.073,28.153,5.742,2438.7005999999997,2310.298,128.4026,0.0,128.4026
Arizona,Low,0.9,0.95,2,4,inner_val,5.196,14.857,28.741,5.742,2472.7504,2306.372,166.3784,0.0,166.3784
Arizona,Low,0.9,0.95,2,-1,outer_test,5.196,14.857,28.741,5.742,2466.247,2306.372,159.875,0.0,159.875
Arizona,Low,0.9,0.95,3,0,inner_val,5.195,15.119,28.026,5.742,2490.8658000000005,2311.005,179.86079999999998,0.0,179.86079999999998
Arizona,Low,0.9,0.95,3,1,inner_val,4.933,13.787,27.174,5.717,2513.0896000000002,2222.651,290.4386,0.0,290.4386
Arizona,Low,0.9,0.95,3,2,inner_val,5.196,15.073,28.153,5.742,2467.9219999999996,2310.298,157.624,0.0,157.624
Arizona,Low,0.9,0.95,3,4,inner_val,5.2,14.856,28.806,5.742,2473.1130000000003,2307.284,165.829,0.0,165.829
Arizona,Low,0.9,0.95,3,-1,outer_test,5.196,14.904,28.612,5.742,2437.2138,2307.218,129.9958,0.0,129.9958
Arizona,Low,0.9,0.95,4,0,inner_val,5.196,14.919,28.572,5.573,2488.8008,2306.228,182.5728,0.0,182.5728
Arizona,Low,0.9,0.95,4,1,inner_val,4.96,14.025,27.075,5.717,2512.3368,2234.224,278.1128,0.0,278.1128
Arizona,Low,0.9,0.95,4,2,inner_val,5.196,14.857,28.741,5.742,2466.247,2306.372,159.875,0.0,159.875
Arizona,Low,0.9,0.95,4,3,inner_val,5.2,14.856,28.806,5.742,2437.2028,2307.284,129.91879999999998,0.0,129.91879999999998
Arizona,Low,0.9,0.95,4,-1,outer_test,5.196,14.857,28.741,5.742,2472.7504,2306.372,166.3784,0.0,166.3784
