climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Minnesota,Med,0.9,0.95,0,1,inner_val,26.344,10.252,209.776,0.0,6631.7208,5893.61,246.03693333333334,0.0,246.03693333333334
Minnesota,Med,0.9,0.95,0,2,inner_val,22.285,9.394,219.204,0.0,6616.098,5461.115,384.9943333333333,0.0,384.9943333333333
Minnesota,Med,0.9,0.95,0,3,inner_val,26.008,9.988,209.301,0.0,6787.2498,5840.936,315.4379333333334,0.0,315.4379333333334
Minnesota,Med,0.9,0.95,0,4,inner_val,26.356,10.18,209.79,0.0,6511.776800000001,5892.326,206.4836,0.0,206.4836
Minnesota,Med,0.9,0.95,0,-1,outer_test,26.342,10.182,209.77,0.0,6182.8298,5890.631,97.3996,0.0,97.3996
Minnesota,Med,0.9,0.95,1,0,inner_val,26.344,10.252,209.776,0.0,6184.098599999999,5893.61,96.82953333333334,0.0,96.82953333333334
Minnesota,Med,0.9,0.95,1,2,inner_val,23.675,9.033,208.423,0.0,6609.7528,5527.26,360.83093333333335,0.0,360.83093333333335
Minnesota,Med,0.9,0.95,1,3,inner_val,26.007,9.972,209.299,0.0,6787.098,5840.188,315.6366666666667,0.0,315.6366666666667
Minnesota,Med,0.9,0.95,1,4,inner_val,26.137,10.18,209.486,0.0,6500.0318,5864.679,211.78426666666667,0.0,211.78426666666667
Minnesota,Med,0.9,0.95,1,-1,outer_test,26.022,10.169,209.325,0.0,6613.8852,5849.726,254.71973333333335,0.0,254.71973333333335
Minnesota,Med,0.9,0.95,2,0,inner_val,22.285,9.394,219.204,0.0,6035.984399999999,5461.115,191.62313333333336,0.0,191.62313333333336
Minnesota,Med,0.9,0.95,2,1,inner_val,23.675,9.033,208.423,0.0,6521.617,5527.26,331.45233333333334,0.0,331.45233333333334
Minnesota,Med,0.9,0.95,2,3,inner_val,22.285,9.394,219.204,0.0,6781.825199999999,5461.115,440.23673333333335,0.0,440.23673333333335
Minnesota,Med,0.9,0.95,2,4,inner_val,22.285,9.394,219.204,0.0,6405.331,5461.115,314.7386666666667,0.0,314.7386666666667
Minnesota,Med,0.9,0.95,2,-1,outer_test,22.285,9.394,219.204,0.0,6616.098,5461.115,384.9943333333333,0.0,384.9943333333333
Minnesota,Med,0.9,0.95,3,0,inner_val,26.008,9.988,209.301,0.0,6157.1557999999995,5840.936,105.40660000000001,0.0,105.40660000000001
Minnesota,Med,0.9,0.95,3,1,inner_val,26.007,9.972,209.299,0.0,6610.15,5840.188,256.654,0.0,256.654
Minnesota,Med,0.9,0.95,3,2,inner_val,22.285,9.394,219.204,0.0,6616.098,5461.115,384.9943333333333,0.0,384.9943333333333
Minnesota,Med,0.9,0.95,3,4,inner_val,25.999,9.856,209.284,0.0,6488.7644,5834.67,218.0314666666667,0.0,218.0314666666667
Minnesota,Med,0.9,0.95,3,-1,outer_test,25.999,9.856,209.284,0.0,6786.0271999999995,5834.67,317.1190666666667,0.0,317.1190666666667
Minnesota,Med,0.9,0.95,4,0,inner_val,26.356,10.18,209.79,0.0,6183.7726,5892.326,97.14886666666666,0.0,97.14886666666666
Minnesota,Med,0.9,0.95,4,1,inner_val,26.137,10.18,209.486,0.0,6619.9328000000005,5864.679,251.75126666666668,0.0,251.75126666666668
Minnesota,Med,0.9,0.95,4,2,inner_val,22.285,9.394,219.204,0.0,6616.098,5461.115,384.9943333333333,0.0,384.9943333333333
Minnesota,Med,0.9,0.95,4,3,inner_val,25.999,9.856,209.284,0.0,6786.0271999999995,5834.67,317.1190666666667,0.0,317.1190666666667
Minnesota,Med,0.9,0.95,4,-1,outer_test,26.059,10.054,209.374,0.0,6494.342,5849.939,214.80100000000002,0.0,214.80100000000002
