climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
Arizona,Low,0.0,0.95,0,1,inner_val,4.83,13.471,24.322,6.567,2519.2692,2183.496,335.7732,0.0,335.7732
Arizona,Low,0.0,0.95,0,2,inner_val,4.911,13.422,25.744,7.216,2445.1284000000005,2206.529,238.5994,0.0,238.5994
Arizona,Low,0.0,0.95,0,3,inner_val,4.95,13.926,25.153,6.18,2410.432,2218.294,192.138,0.0,192.138
Arizona,Low,0.0,0.95,0,4,inner_val,4.883,13.004,27.178,7.051,2458.1578,2196.672,261.48580000000004,0.0,261.48580000000004
Arizona,Low,0.0,0.95,0,-1,outer_test,4.897,13.415,25.702,6.854,2480.4754000000003,2201.605,278.8704,0.0,278.8704
Arizona,Low,0.0,0.95,1,0,inner_val,4.83,13.471,24.322,6.567,2482.5244,2183.496,299.02840000000003,0.0,299.02840000000003
Arizona,Low,0.0,0.95,1,2,inner_val,4.838,13.012,26.757,7.698,2444.3596000000002,2193.465,250.8946,0.0,250.8946
Arizona,Low,0.0,0.95,1,3,inner_val,4.872,13.285,26.818,7.233,2407.8784,2204.911,202.9674,0.0,202.9674
Arizona,Low,0.0,0.95,1,4,inner_val,4.819,12.556,28.328,7.295,2461.9514000000004,2182.425,279.5264,0.0,279.5264
Arizona,Low,0.0,0.95,1,-1,outer_test,4.843,13.026,26.718,7.389,2516.8489999999997,2191.973,324.876,0.0,324.876
Arizona,Low,0.0,0.95,2,0,inner_val,4.911,13.422,25.744,7.216,2480.9356,2206.529,274.40659999999997,0.0,274.40659999999997
Arizona,Low,0.0,0.95,2,1,inner_val,4.838,13.012,26.757,7.698,2516.8056,2193.465,323.3406,0.0,323.3406
Arizona,Low,0.0,0.95,2,3,inner_val,4.959,13.251,28.227,7.805,2412.2662,2228.543,183.7232,0.0,183.7232
Arizona,Low,0.0,0.95,2,4,inner_val,4.91,12.59,29.741,7.698,2461.1222000000002,2207.907,253.2152,0.0,253.2152
Arizona,Low,0.0,0.95,2,-1,outer_test,4.9,13.053,27.597,7.665,2444.9388000000004,2208.286,236.65279999999998,0.0,236.65279999999998
Arizona,Low,0.0,0.95,3,0,inner_val,4.95,13.926,25.153,6.18,2481.0438,2218.294,262.7498,0.0,262.7498
Arizona,Low,0.0,0.95,3,1,inner_val,4.872,13.285,26.818,7.233,2515.0014,2204.911,310.0904,0.0,310.0904
Arizona,Low,0.0,0.95,3,2,inner_val,4.959,13.251,28.227,7.805,2447.0164000000004,2228.543,218.4734,0.0,218.4734
Arizona,Low,0.0,0.95,3,4,inner_val,4.93,12.894,29.302,7.514,2459.8644,2217.285,242.57940000000002,0.0,242.57940000000002
Arizona,Low,0.0,0.95,3,-1,outer_test,4.926,13.226,27.703,7.514,2410.0474000000004,2217.639,192.4084,0.0,192.4084
Arizona,Low,0.0,0.95,4,0,inner_val,4.883,13.004,27.178,7.051,2478.685,2196.672,282.01300000000003,0.0,282.01300000000003
Arizona,Low,0.0,0.95,4,1,inner_val,4.819,12.556,28.328,7.295,2518.5564000000004,2182.425,336.13140000000004,0.0,336.13140000000004
Arizona,Low,0.0,0.95,4,2,inner_val,4.91,12.59,29.741,7.698,2445.3808,2207.907,237.47379999999998,0.0,237.47379999999998
Arizona,Low,0.0,0.95,4,3,inner_val,4.93,12.894,29.302,7.514,2410.0957999999996,2217.285,192.8108,0.0,192.8108
Arizona,Low,0.0,0.95,4,-1,outer_test,4.887,12.777,28.591,7.388,2459.7456,2201.505,258.2406,0.0,258.2406
