climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
California,Low,1.0,0.8,0,1,inner_val,4.42,7.856,18.771,0.0,2032.839,1828.279,204.56,0.0,204.56
California,Low,1.0,0.8,0,2,inner_val,4.097,6.085,23.704,0.0,2125.2878,1759.516,288.4674,2.5768133333333334,291.04421333333335
California,Low,1.0,0.8,0,3,inner_val,4.42,7.856,18.771,0.0,1944.0203999999999,1828.279,115.7414,0.0,115.7414
California,Low,1.0,0.8,0,4,inner_val,4.42,7.856,18.771,0.0,1994.3592,1828.279,152.8292,0.4416933333333334,153.27089333333333
California,Low,1.0,0.8,0,-1,outer_test,4.337,7.127,22.044,0.0,2115.7380000000003,1815.084,254.26180000000005,1.5464066666666667,255.8082066666667
California,Low,1.0,0.8,1,0,inner_val,4.42,7.856,18.771,0.0,2113.5519999999997,1828.279,257.8304,0.9147599999999999,258.74516
California,Low,1.0,0.8,1,2,inner_val,4.456,7.843,21.2,0.0,2127.3954,1850.176,238.65840000000003,1.2853666666666668,239.9437666666667
California,Low,1.0,0.8,1,3,inner_val,4.331,9.157,16.355,0.0,1964.1792,1850.0669999999998,114.1122,0.0,114.1122
California,Low,1.0,0.8,1,4,inner_val,4.331,9.157,16.355,0.0,2011.0855999999999,1850.0669999999998,152.9558,0.26876666666666665,153.22456666666668
California,Low,1.0,0.8,1,-1,outer_test,4.454,7.842,19.618,0.0,2034.2032,1838.033,196.17020000000002,0.0,196.17020000000002
California,Low,1.0,0.8,2,0,inner_val,4.097,6.085,23.704,0.0,2140.7196000000004,1759.516,287.4924,3.1237066666666666,290.61610666666667
California,Low,1.0,0.8,2,1,inner_val,4.456,7.843,21.2,0.0,2035.3637999999999,1850.176,185.1878,0.0,185.1878
California,Low,1.0,0.8,2,3,inner_val,4.456,7.843,21.2,0.0,1952.5683999999997,1850.176,102.3924,0.0,102.3924
California,Low,1.0,0.8,2,4,inner_val,4.456,7.843,21.2,0.0,2002.4807999999998,1850.176,139.3112,0.4331133333333333,139.74431333333334
California,Low,1.0,0.8,2,-1,outer_test,4.437,7.852,19.59,0.0,2127.728,1836.2400000000002,252.66940000000005,1.2939533333333333,253.96335333333337
California,Low,1.0,0.8,3,0,inner_val,4.42,7.856,18.771,0.0,2113.5519999999997,1828.279,257.8304,0.9147599999999999,258.74516
California,Low,1.0,0.8,3,1,inner_val,4.331,9.157,16.355,0.0,2053.338,1850.0669999999998,203.27100000000002,0.0,203.27100000000002
California,Low,1.0,0.8,3,2,inner_val,4.456,7.843,21.2,0.0,2127.3954,1850.176,238.65840000000003,1.2853666666666668,239.9437666666667
California,Low,1.0,0.8,3,4,inner_val,4.331,9.157,16.355,0.0,2011.0855999999999,1850.0669999999998,152.9558,0.26876666666666665,153.22456666666668
California,Low,1.0,0.8,3,-1,outer_test,4.454,7.842,19.618,0.0,1947.8795999999998,1838.033,109.8466,0.0,109.8466
California,Low,1.0,0.8,4,0,inner_val,4.42,7.856,18.771,0.0,2113.5519999999997,1828.279,257.8304,0.9147599999999999,258.74516
California,Low,1.0,0.8,4,1,inner_val,4.331,9.157,16.355,0.0,2053.338,1850.0669999999998,203.27100000000002,0.0,203.27100000000002
California,Low,1.0,0.8,4,2,inner_val,4.456,7.843,21.2,0.0,2127.3954,1850.176,238.65840000000003,1.2853666666666668,239.9437666666667
California,Low,1.0,0.8,4,3,inner_val,4.331,9.157,16.355,0.0,1964.1792,1850.0669999999998,114.1122,0.0,114.1122
California,Low,1.0,0.8,4,-1,outer_test,4.454,7.842,19.618,0.0,1997.8084,1838.033,146.7596,0.43385999999999997,147.19346000000002
