climate,voll,lambda,alpha,outer,inner,stage,PV_Size,Battery_Size,PCM_Heating_Size,PCM_Cooling_Size,total_cost,capital_cost,thermal_unmet_kwh,electric_unmet_kwh,total_unmet_kwh
California,High,1.0,0.8,0,1,inner_val,7.649,8.08,60.257,0.0,2623.0625999999997,2522.278,10.07846,0.0,10.07846
California,High,1.0,0.8,0,2,inner_val,7.166,8.317,45.56,0.0,2781.2816,2365.183,41.60986,0.0,41.60986
California,High,1.0,0.8,0,3,inner_val,7.764,7.943,56.836,0.0,2506.4107999999997,2504.633,0.17778,0.0,0.17778
California,High,1.0,0.8,0,4,inner_val,7.638,6.873,64.309,0.0,2638.8756000000003,2504.815,6.176700000000001,0.24097866666666665,6.417678666666668
California,High,1.0,0.8,0,-1,outer_test,7.442,8.14,57.042,0.0,2764.2706,2476.49,28.77806,0.0,28.77806
California,High,1.0,0.8,1,0,inner_val,7.649,8.08,60.257,0.0,2757.0554,2522.278,23.47774,0.0,23.47774
California,High,1.0,0.8,1,2,inner_val,8.252,8.011,59.007,0.0,2736.3606,2580.074,15.62866,0.0,15.62866
California,High,1.0,0.8,1,3,inner_val,8.646,7.699,70.94,0.0,2703.221,2703.221,0.0,0.0,0.0
California,High,1.0,0.8,1,4,inner_val,8.659,5.905,75.804,0.0,2799.4408000000003,2671.969,3.2838000000000003,0.315446,3.5992460000000004
California,High,1.0,0.8,1,-1,outer_test,7.861,8.012,62.763,0.0,2647.724,2563.015,8.470899999999999,0.0,8.470899999999999
California,High,1.0,0.8,2,0,inner_val,7.166,8.317,45.56,0.0,2812.1130000000003,2365.183,44.693,0.0,44.693
California,High,1.0,0.8,2,1,inner_val,8.252,8.011,59.007,0.0,2661.7104,2580.074,8.16364,0.0,8.16364
California,High,1.0,0.8,2,3,inner_val,7.624,8.01,61.973,0.0,2529.558,2529.558,0.0,0.0,0.0
California,High,1.0,0.8,2,4,inner_val,7.605,5.924,71.142,0.0,2684.4458,2515.636,5.14176,0.39130733333333334,5.533067333333333
California,High,1.0,0.8,2,-1,outer_test,7.51,8.23,61.138,0.0,2721.5188,2518.581,20.29378,0.0,20.29378
California,High,1.0,0.8,3,0,inner_val,7.764,7.943,56.836,0.0,2758.7801999999997,2504.633,25.414720000000003,0.0,25.414720000000003
California,High,1.0,0.8,3,1,inner_val,8.646,7.699,70.94,0.0,2749.5284,2703.221,4.63074,0.0,4.63074
California,High,1.0,0.8,3,2,inner_val,7.624,8.01,61.973,0.0,2718.3994000000002,2529.558,18.88414,0.0,18.88414
California,High,1.0,0.8,3,4,inner_val,8.546,5.941,75.938,0.0,2790.1441999999997,2661.277,3.34304,0.31812266666666666,3.6611626666666663
California,High,1.0,0.8,3,-1,outer_test,7.862,7.92,63.017,0.0,2561.485,2561.485,0.0,0.0,0.0
California,High,1.0,0.8,4,0,inner_val,7.638,6.873,64.309,0.0,2734.6776,2504.815,22.98626,0.0,22.98626
California,High,1.0,0.8,4,1,inner_val,8.659,5.905,75.804,0.0,2717.5242,2671.969,4.55552,0.0,4.55552
California,High,1.0,0.8,4,2,inner_val,7.605,5.924,71.142,0.0,2750.8872,2515.636,17.119120000000002,0.21353333333333335,17.332653333333337
California,High,1.0,0.8,4,3,inner_val,8.546,5.941,75.938,0.0,2668.7736,2661.277,0.7496599999999999,0.0,0.7496599999999999
California,High,1.0,0.8,4,-1,outer_test,8.231,6.117,64.604,0.0,2688.6412,2546.525,4.79792,0.31379,5.11171
